,fixture_id,fixture_referee,fixture_date,venue_name,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,home_rank,home_elo,away_rank,away_elo
968,193307,C Foy,2014-02-11,Cardiff City Stadium (Cardiff (Caerdydd)),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 26,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,0,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,0,0,0,0,0,0,0,80,1575.71606445,51,1657.65698242
969,193312,N Swarbrick,2014-02-12,St. James' Park (Newcastle-upon-Tyne),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 26,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,False,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,True,0,4,0,1,0,4,31,1708.12487793,13,1834.74987793
970,193314,P Dowd,2014-02-12,Craven Cottage (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 26,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,False,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,2,3,1,1,2,3,72,1601.89245605,11,1864.78442383
971,193322,M Clattenburg,2014-02-22,Boleyn Ground (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,True,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,False,3,1,2,1,3,1,42,1682.22021484,33,1695.74438477
972,193321,M Dean,2014-02-22,The Hawthorns (West Bromwich),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,0,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,0,1,1,0,1,1,1,54,1650.30297852,75,1591.33703613
973,193318,A Marriner,2014-02-22,Emirates Stadium (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,True,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,4,1,3,0,4,1,9,1874.78771973,62,1633.43896484
974,193317,L Probert,2014-02-22,Stamford Bridge (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,45,Everton,https://media-4.api-sports.io/football/teams/45.png,False,1,0,0,0,1,0,5,1925.16650391,16,1805.16687012
975,193324,M Jones,2014-02-23,Anfield (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,False,4,3,3,2,4,3,12,1860.0916748,46,1668.01513672
976,193326,C Pawson,2014-02-23,"Carrow Road (Norwich, Norfolk)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,True,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,False,1,0,0,0,1,0,59,1642.82458496,13,1818.1583252
977,193325,M Atkinson,2014-02-23,St. James' Park (Newcastle-upon-Tyne),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 27,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,True,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,False,1,0,0,0,1,0,37,1690.09277344,61,1641.34655762
978,193327,J Moss,2014-03-01,Goodison Park (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,False,1,0,0,0,1,0,16,1805.16687012,42,1682.22021484
979,193331,L Probert,2014-03-01,"St. Mary's Stadium (Southampton, Hampshire)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,False,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,0,3,0,1,0,3,33,1695.74438477,12,1860.0916748
980,193328,M Clattenburg,2014-03-01,Craven Cottage (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,False,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,1,3,0,0,1,3,75,1591.33703613,5,1925.16650391
981,193332,A Taylor,2014-03-02,Villa Park (Birmingham),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,True,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,4,1,4,1,4,1,61,1641.34655762,59,1642.82458496
982,193333,M Dean,2014-03-02,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,0,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,0,1,1,1,0,1,1,46,1668.01513672,85,1559.61303711
983,193334,P Dowd,2014-03-02,White Hart Lane (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 28,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,True,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,False,1,0,1,0,1,0,13,1818.1583252,88,1546.25219727
984,193341,M Oliver,2014-03-08,Stamford Bridge (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,False,4,0,0,0,4,0,4,1937.06237793,13,1822.97070312
985,193338,M Atkinson,2014-03-08,Cardiff City Stadium (Cardiff (Caerdydd)),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,True,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,False,3,1,1,0,3,1,85,1555.51696777,81,1578.04223633
986,193339,H Webb,2014-03-08,Selhurst Park (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,False,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,True,0,1,0,1,0,1,84,1557.83239746,36,1693.68591309
987,193354,C Foy,2014-03-15,Villa Park (Birmingham),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,True,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,False,1,0,0,0,1,0,57,1653.08410645,4,1937.06237793
988,193353,M Atkinson,2014-03-15,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,False,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,True,1,2,1,0,1,2,56,1654.11230469,61,1643.26928711
989,193348,R East,2014-03-15,Goodison Park (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,False,2,1,0,0,2,1,15,1809.48327637,85,1555.51696777
990,193350,K Friend,2014-03-15,"St. Mary's Stadium (Southampton, Hampshire)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,True,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,4,2,1,0,4,2,36,1693.68591309,66,1630.79907227
991,193352,N Swarbrick,2014-03-15,Stadium of Light (Sunderland),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,0,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,0,0,0,0,0,0,0,64,1633.91906738,84,1557.83239746
992,193349,H Webb,2014-03-15,Craven Cottage (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,True,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,False,1,0,0,0,1,0,81,1578.04223633,34,1703.38427734
993,193356,M Dean,2014-03-16,White Hart Lane (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 30,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,False,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,True,0,1,0,1,0,1,13,1822.97070312,12,1863.68005371
994,193362,L Probert,2014-03-22,St. James' Park (Newcastle-upon-Tyne),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,True,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,False,1,0,0,0,1,0,37,1688.77355957,82,1561.04016113
995,193343,L Mason,2014-03-25,St. James' Park (Newcastle-upon-Tyne),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,False,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,0,3,0,1,0,3,37,1688.77355957,13,1829.1875
996,193374,A Taylor,2014-03-30,Craven Cottage (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,False,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,1,3,0,0,1,3,77,1588.22094727,13,1829.1875
997,193363,P Dowd,2014-03-22,"Carrow Road (Norwich, Norfolk)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,True,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,2,0,2,0,2,0,62,1636.15185547,66,1623.6784668
998,193345,K Friend,2014-03-26,Anfield (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,2,1,1,0,2,1,8,1893.57275391,66,1623.6784668
999,193357,A Marriner,2014-03-22,Stamford Bridge (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,False,6,0,4,0,6,0,5,1944.44433594,12,1855.79333496
1000,193358,N Swarbrick,2014-03-22,Cardiff City Stadium (Cardiff (Caerdydd)),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,False,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,3,6,2,2,3,6,88,1552.46362305,8,1893.57275391
1001,193359,M Oliver,2014-03-22,Goodison Park (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,False,3,2,1,1,3,2,13,1829.1875,58,1650.84973145
1002,193342,L Probert,2014-03-25,Emirates Stadium (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 29,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,0,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,0,2,2,0,1,2,2,12,1855.79333496,58,1650.84973145
1003,193365,A Taylor,2014-03-23,White Hart Lane (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 31,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,True,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,False,3,2,1,2,3,2,15,1808.60498047,34,1699.61975098
1004,193375,P Dowd,2014-03-30,Anfield (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,False,4,0,2,0,4,0,8,1893.57275391,15,1808.60498047
1005,193368,L Mason,2014-03-29,Selhurst Park (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,True,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,False,1,0,0,0,1,0,82,1561.04016113,5,1944.44433594
1006,193371,J Moss,2014-03-29,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,True,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,3,0,2,0,3,0,58,1650.84973145,62,1636.15185547
1007,193372,M Oliver,2014-03-29,The Hawthorns (West Bromwich),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,0,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,0,3,3,2,1,3,3,59,1644.71166992,88,1552.46362305
1008,193369,A Marriner,2014-03-29,"St. Mary's Stadium (Southampton, Hampshire)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,True,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,False,4,0,1,0,4,0,34,1699.61975098,37,1688.77355957
1009,193376,H Webb,2014-03-31,Stadium of Light (Sunderland),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 32,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,True,1,2,0,1,1,2,66,1623.6784668,53,1665.55432129
1010,193379,P Dowd,2014-04-05,Cardiff City Stadium (Cardiff (Caerdydd)),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,False,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,True,0,3,0,1,0,3,87,1543.15808105,76,1594.59155273
1011,193382,M Clattenburg,2014-04-05,"Carrow Road (Norwich, Norfolk)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,True,0,1,0,1,0,1,65,1618.85900879,55,1651.88366699
1012,193378,M Oliver,2014-04-05,Villa Park (Birmingham),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,False,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,True,1,2,0,0,1,2,60,1639.85327148,74,1596.38269043
1013,193385,A Taylor,2014-04-06,Boleyn Ground (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,False,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,1,2,1,1,1,2,43,1677.52319336,7,1910.33557129
1014,193384,M Atkinson,2014-04-06,Goodison Park (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,False,3,0,2,0,3,0,12,1849.15539551,13,1846.84973145
1015,193386,L Mason,2014-04-07,White Hart Lane (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 33,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,True,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,5,1,1,1,5,1,15,1807.80310059,69,1610.2208252
1016,193392,N Swarbrick,2014-04-12,The Hawthorns (West Bromwich),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,0,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,0,3,3,3,1,3,3,55,1651.88366699,15,1807.80310059
1017,193391,L Probert,2014-04-12,Stadium of Light (Sunderland),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,False,45,Everton,https://media-4.api-sports.io/football/teams/45.png,True,0,1,0,0,0,1,69,1610.2208252,12,1849.15539551
1018,193389,J Moss,2014-04-12,"St. Mary's Stadium (Southampton, Hampshire)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,False,43,Cardiff,https://media-4.api-sports.io/football/teams/43.png,True,0,1,0,0,0,1,29,1710.79858398,87,1543.15808105
1019,193388,M Dean,2014-04-12,Craven Cottage (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,True,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,1,0,1,0,1,0,74,1596.38269043,65,1618.85900879
1020,193387,H Webb,2014-04-12,Selhurst Park (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,True,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,False,1,0,0,0,1,0,76,1594.59155273,60,1639.85327148
1021,193394,P Dowd,2014-04-13,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,False,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,0,1,0,0,0,1,53,1655.41235352,6,1942.41564941
1022,193395,K Friend,2014-04-15,Emirates Stadium (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 34,42,Arsenal,https://media-4.api-sports.io/football/teams/42.png,True,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,False,3,1,1,1,3,1,13,1846.84973145,43,1677.52319336
1023,193315,A Marriner,2014-04-16,Goodison Park (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 26,45,Everton,https://media-4.api-sports.io/football/teams/45.png,False,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,True,2,3,0,1,2,3,12,1851.37365723,71,1600.93908691
1024,193401,M Atkinson,2014-04-19,Boleyn Ground (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,False,52,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,True,0,1,0,0,0,1,49,1671.61413574,71,1600.93908691
1025,193402,M Dean,2014-04-19,Stamford Bridge (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,False,746,Sunderland,https://media-4.api-sports.io/football/teams/746.png,True,1,2,1,1,1,2,6,1943.83044434,69,1604.88598633
1026,193400,C Foy,2014-04-19,St. James' Park (Newcastle-upon-Tyne),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,34,Newcastle,https://media-4.api-sports.io/football/teams/34.png,False,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,True,1,2,1,1,1,2,53,1661.98510742,59,1650.88085938
1027,193397,L Probert,2014-04-19,White Hart Lane (London),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,47,Tottenham,https://media-4.api-sports.io/football/teams/47.png,True,36,Fulham,https://media-4.api-sports.io/football/teams/36.png,False,3,1,1,1,3,1,18,1803.40527344,70,1601.84484863
1028,193398,L Mason,2014-04-19,Villa Park (Birmingham),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,0,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,0,0,0,0,0,0,0,63,1630.38903809,37,1695.80944824
1029,193403,A Marriner,2014-04-20,"Carrow Road (Norwich, Norfolk)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 35,71,Norwich,https://media-4.api-sports.io/football/teams/71.png,False,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,True,2,3,0,2,2,3,68,1610.28027344,7,1916.28356934
1030,193407,M Oliver,2014-04-26,"St. Mary's Stadium (Southampton, Hampshire)",Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 36,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,True,45,Everton,https://media-4.api-sports.io/football/teams/45.png,False,2,0,2,0,2,0,34,1711.00622559,14,1832.87072754
1031,193410,M Clattenburg,2014-04-26,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 36,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,True,66,Aston Villa,https://media-4.api-sports.io/football/teams/66.png,False,4,1,2,1,4,1,48,1671.45861816,66,1620.73034668
1032,193422,A Taylor,2014-05-03,Liberty Stadium (Swansea),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 37,76,Swansea,https://media-4.api-sports.io/football/teams/76.png,False,41,Southampton,https://media-4.api-sports.io/football/teams/41.png,True,0,1,0,0,0,1,48,1671.45861816,34,1711.00622559
1033,193411,M Dean,2014-04-26,The Hawthorns (West Bromwich),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 36,60,West Brom,https://media-4.api-sports.io/football/teams/60.png,True,48,West Ham,https://media-4.api-sports.io/football/teams/48.png,False,1,0,1,0,1,0,54,1658.26013184,57,1654.21142578
1034,193414,M Atkinson,2014-04-27,Anfield (Liverpool),Match Finished,FT,90,39,Premier League,England,https://media-4.api-sports.io/football/leagues/39.png,https://media-4.api-sports.io/flags/gb.svg,2013,Regular Season - 36,40,Liverpool,https://media-4.api-sports.io/football/teams/40.png,False,49,Chelsea,https://media-4.api-sports.io/football/teams/49.png,True,0,2,0,1,0,2,7,1906.92041016,6,1942.55078125
