,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,2021,Liverpool,2020-10-31 Liverpool-West Ham,2020-10-31,Matchweek 7,Sat,Home,W,2,1,West Ham,872,831,40,12,1,3,16,22,1,0,1,0,760,1,14,17:30:00
ENG-Premier League,2021,Liverpool,2020-11-08 Manchester City-Liverpool,2020-11-08,Matchweek 8,Sun,Away,D,1,1,Manchester City,501,442,54,20,3,2,11,23,2,1,0,0,399,5,7,16:30:00
ENG-Premier League,2021,Liverpool,2020-11-22 Liverpool-Leicester City,2020-11-22,Matchweek 9,Sun,Home,W,3,0,Leicester City,621,577,42,7,0,3,25,16,10,5,4,0,517,2,5,19:15:00
ENG-Premier League,2021,Liverpool,2020-11-28 Brighton-Liverpool,2020-11-28,Matchweek 10,Sat,Away,D,1,1,Brighton,576,519,55,10,0,3,12,29,3,1,1,0,463,2,9,12:30:00
ENG-Premier League,2021,Liverpool,2020-12-06 Liverpool-Wolves,2020-12-06,Matchweek 11,Sun,Home,W,4,0,Wolves,663,625,37,16,1,1,20,11,4,0,2,0,581,1,7,19:15:00
ENG-Premier League,2021,Liverpool,2020-12-13 Fulham-Liverpool,2020-12-13,Matchweek 12,Sun,Away,D,1,1,Fulham,771,716,53,9,0,2,33,27,8,1,7,0,647,2,10,16:30:00
ENG-Premier League,2021,Liverpool,2020-12-16 Liverpool-Tottenham,2020-12-16,Matchweek 13,Wed,Home,W,2,1,Tottenham,866,821,43,9,1,3,28,18,7,1,3,0,744,2,9,20:00:00
ENG-Premier League,2021,Liverpool,2020-12-19 Crystal Palace-Liverpool,2020-12-19,Matchweek 14,Sat,Away,W,7,0,Crystal Palace,775,740,35,11,2,8,11,16,4,0,3,0,672,0,7,12:30:00
ENG-Premier League,2021,Liverpool,2020-12-27 Liverpool-West Brom,2020-12-27,Matchweek 15,Sun,Home,D,1,1,West Brom,852,809,42,7,1,2,35,22,7,1,5,0,734,1,11,16:30:00
ENG-Premier League,2021,Liverpool,2020-12-30 Newcastle Utd-Liverpool,2020-12-30,Matchweek 16,Wed,Away,D,0,0,Newcastle Utd,734,674,56,11,3,2,37,27,12,3,9,0,609,4,8,20:00:00
ENG-Premier League,2021,Liverpool,2021-01-04 Southampton-Liverpool,2021-01-04,Matchweek 17,Mon,Away,L,0,1,Southampton,750,700,49,11,0,4,43,23,10,2,4,1,587,1,13,20:00:00
ENG-Premier League,2021,Liverpool,2021-01-17 Liverpool-Manchester Utd,2021-01-17,Matchweek 19,Sun,Home,D,0,0,Manchester Utd,713,668,44,14,1,7,22,19,7,2,2,0,601,1,5,16:30:00
ENG-Premier League,2021,Liverpool,2021-01-21 Liverpool-Burnley,2021-01-21,Matchweek 18,Thu,Home,L,0,1,Burnley,753,701,51,14,0,7,40,18,12,3,5,0,617,1,6,20:00:00
ENG-Premier League,2021,Liverpool,2021-01-28 Tottenham-Liverpool,2021-01-28,Matchweek 20,Thu,Away,W,3,1,Tottenham,627,590,35,11,1,1,12,17,2,0,2,0,530,2,9,20:00:00
ENG-Premier League,2021,Liverpool,2021-01-31 West Ham-Liverpool,2021-01-31,Matchweek 21,Sun,Away,W,3,1,West Ham,818,780,37,9,1,4,13,15,4,1,3,0,721,1,9,16:30:00
ENG-Premier League,2021,Liverpool,2021-02-03 Liverpool-Brighton,2021-02-03,Matchweek 22,Wed,Home,L,0,1,Brighton,756,706,50,9,0,1,27,25,5,0,3,0,629,0,12,20:15:00
ENG-Premier League,2021,Liverpool,2021-02-07 Liverpool-Manchester City,2021-02-07,Matchweek 23,Sun,Home,L,1,4,Manchester City,696,649,46,7,0,4,21,25,6,5,1,0,599,1,9,16:30:00
ENG-Premier League,2021,Liverpool,2021-02-13 Leicester City-Liverpool,2021-02-13,Matchweek 24,Sat,Away,L,1,3,Leicester City,627,574,52,7,2,2,31,25,12,6,4,0,495,1,11,12:30:00
ENG-Premier League,2021,Liverpool,2021-02-20 Liverpool-Everton,2021-02-20,Matchweek 25,Sat,Home,L,0,2,Everton,752,699,51,11,2,4,29,26,7,0,5,0,641,2,7,17:30:00
ENG-Premier League,2021,Liverpool,2021-02-28 Sheffield Utd-Liverpool,2021-02-28,Matchweek 26,Sun,Away,W,2,0,Sheffield Utd,677,634,42,12,0,4,14,18,3,0,3,0,561,1,12,19:15:00
ENG-Premier League,2021,Liverpool,2021-03-04 Liverpool-Chelsea,2021-03-04,Matchweek 29,Thu,Home,L,0,1,Chelsea,708,654,53,12,1,5,15,30,5,0,4,0,606,1,5,20:15:00
ENG-Premier League,2021,Liverpool,2021-03-07 Liverpool-Fulham,2021-03-07,Matchweek 27,Sun,Home,L,0,1,Fulham,775,723,49,8,1,3,38,22,9,5,4,0,628,3,12,14:00:00
ENG-Premier League,2021,Liverpool,2021-03-15 Wolves-Liverpool,2021-03-15,Matchweek 28,Mon,Away,W,1,0,Wolves,502,461,40,19,1,5,12,15,2,0,2,0,378,1,12,20:00:00
ENG-Premier League,2021,Liverpool,2021-04-03 Arsenal-Liverpool,2021-04-03,Matchweek 30,Sat,Away,W,3,0,Arsenal,751,714,34,10,1,8,21,20,2,0,1,0,638,3,6,20:00:00
ENG-Premier League,2021,Liverpool,2021-04-10 Liverpool-Aston Villa,2021-04-10,Matchweek 31,Sat,Home,W,2,1,Aston Villa,628,575,51,12,0,2,25,19,7,0,4,0,504,2,17,15:00:00
ENG-Premier League,2021,Liverpool,2021-04-19 Leeds United-Liverpool,2021-04-19,Matchweek 32,Mon,Away,D,1,1,Leeds United,374,320,50,7,2,2,17,26,8,0,8,0,282,4,9,20:00:00
ENG-Premier League,2021,Liverpool,2021-04-24 Liverpool-Newcastle Utd,2021-04-24,Matchweek 33,Sat,Home,D,1,1,Newcastle Utd,834,793,40,10,1,3,17,19,6,0,4,0,746,1,13,12:30:00
ENG-Premier League,2021,Liverpool,2021-05-08 Liverpool-Southampton,2021-05-08,Matchweek 35,Sat,Home,W,2,0,Southampton,616,573,39,6,1,9,26,20,8,0,5,0,520,4,12,20:15:00
ENG-Premier League,2021,Liverpool,2021-05-13 Manchester Utd-Liverpool,2021-05-13,Matchweek 34,Thu,Away,W,4,2,Manchester Utd,489,442,46,11,4,2,9,18,4,2,2,0,382,1,4,20:15:00
ENG-Premier League,2021,Liverpool,2021-05-16 West Brom-Liverpool,2021-05-16,Matchweek 36,Sun,Away,W,2,1,West Brom,756,704,50,10,3,4,30,21,13,3,9,0,641,2,8,16:30:00
ENG-Premier League,2021,Liverpool,2021-05-19 Burnley-Liverpool,2021-05-19,Matchweek 37,Wed,Away,W,3,0,Burnley,622,579,42,10,3,4,16,15,7,0,3,0,516,1,8,20:15:00
ENG-Premier League,2021,Liverpool,2021-05-23 Liverpool-Crystal Palace,2021-05-23,Matchweek 38,Sun,Home,W,2,0,Crystal Palace,643,591,50,8,1,5,28,22,14,1,9,0,535,2,7,16:00:00
ENG-Premier League,2021,Manchester City,2020-09-21 Wolves-Manchester City,2020-09-21,Matchweek 2,Mon,Away,W,3,1,Wolves,728,683,42,6,1,5,8,20,6,1,2,0,626,3,11,20:15:00
ENG-Premier League,2021,Manchester City,2020-09-27 Manchester City-Leicester City,2020-09-27,Matchweek 3,Sun,Home,L,2,5,Leicester City,735,691,42,9,0,11,27,22,3,3,0,0,643,2,10,16:30:00
ENG-Premier League,2021,Manchester City,2020-10-03 Leeds United-Manchester City,2020-10-03,Matchweek 4,Sat,Away,D,1,1,Leeds United,445,383,59,12,0,1,20,29,10,10,0,0,352,3,11,17:30:00
ENG-Premier League,2021,Manchester City,2020-10-17 Manchester City-Arsenal,2020-10-17,Matchweek 5,Sat,Home,W,1,0,Arsenal,689,647,42,12,0,2,10,13,6,2,1,0,604,0,10,17:30:00
ENG-Premier League,2021,Manchester City,2020-10-24 West Ham-Manchester City,2020-10-24,Matchweek 6,Sat,Away,D,1,1,West Ham,796,748,48,14,5,2,23,20,10,2,0,0,697,0,12,12:30:00
ENG-Premier League,2021,Manchester City,2020-10-31 Sheffield Utd-Manchester City,2020-10-31,Matchweek 7,Sat,Away,W,1,0,Sheffield Utd,760,706,52,12,1,8,11,29,5,5,0,0,659,2,8,12:30:00
ENG-Premier League,2021,Manchester City,2020-11-08 Manchester City-Liverpool,2020-11-08,Matchweek 8,Sun,Home,D,1,1,Liverpool,586,544,40,15,2,5,9,15,1,0,1,0,493,2,7,16:30:00
ENG-Premier League,2021,Manchester City,2020-11-21 Tottenham-Manchester City,2020-11-21,Matchweek 9,Sat,Away,L,0,2,Tottenham,646,605,39,13,0,4,30,11,10,6,2,0,553,2,10,17:30:00
ENG-Premier League,2021,Manchester City,2020-11-28 Manchester City-Burnley,2020-11-28,Matchweek 10,Sat,Home,W,5,0,Burnley,750,714,34,6,1,5,11,15,6,0,0,0,660,2,9,15:00:00
ENG-Premier League,2021,Manchester City,2020-12-05 Manchester City-Fulham,2020-12-05,Matchweek 11,Sat,Home,W,2,0,Fulham,831,785,45,6,1,2,11,22,9,2,1,0,738,1,7,15:00:00
ENG-Premier League,2021,Manchester City,2020-12-12 Manchester Utd-Manchester City,2020-12-12,Matchweek 12,Sat,Away,D,0,0,Manchester Utd,619,572,45,14,1,8,11,21,3,1,1,0,526,2,8,17:30:00
ENG-Premier League,2021,Manchester City,2020-12-15 Manchester City-West Brom,2020-12-15,Matchweek 13,Tue,Home,D,1,1,West Brom,810,759,48,8,0,3,32,20,13,1,10,1,710,3,11,20:00:00
ENG-Premier League,2021,Manchester City,2020-12-19 Southampton-Manchester City,2020-12-19,Matchweek 14,Sat,Away,W,1,0,Southampton,586,538,46,11,1,1,9,22,6,1,1,0,493,2,14,15:00:00
ENG-Premier League,2021,Manchester City,2020-12-26 Manchester City-Newcastle Utd,2020-12-26,Matchweek 15,Sat,Home,W,2,0,Newcastle Utd,894,851,42,15,0,1,11,17,7,2,3,0,801,1,15,20:00:00
ENG-Premier League,2021,Manchester City,2021-01-03 Chelsea-Manchester City,2021-01-03,Matchweek 17,Sun,Away,W,3,1,Chelsea,583,540,43,12,1,0,7,18,3,0,1,0,509,0,6,16:30:00
ENG-Premier League,2021,Manchester City,2021-01-13 Manchester City-Brighton,2021-01-13,Matchweek 18,Wed,Home,W,1,0,Brighton,768,725,41,13,1,3,20,15,8,2,3,0,676,2,8,18:00:00
ENG-Premier League,2021,Manchester City,2021-01-17 Manchester City-Crystal Palace,2021-01-17,Matchweek 19,Sun,Home,W,4,0,Crystal Palace,799,760,39,6,0,3,29,19,11,3,5,2,705,0,9,19:15:00
ENG-Premier League,2021,Manchester City,2021-01-20 Manchester City-Aston Villa,2021-01-20,Matchweek 1,Wed,Home,W,2,0,Aston Villa,677,633,41,9,0,3,29,14,16,2,8,1,574,3,4,18:00:00
ENG-Premier League,2021,Manchester City,2021-01-26 West Brom-Manchester City,2021-01-26,Matchweek 20,Tue,Away,W,5,0,West Brom,923,886,36,8,4,2,16,17,8,0,8,0,830,1,4,20:15:00
ENG-Premier League,2021,Manchester City,2021-01-30 Manchester City-Sheffield Utd,2021-01-30,Matchweek 21,Sat,Home,W,1,0,Sheffield Utd,848,805,43,11,0,11,21,18,10,0,7,0,756,0,10,15:00:00
ENG-Premier League,2021,Manchester City,2021-02-03 Burnley-Manchester City,2021-02-03,Matchweek 22,Wed,Away,W,2,0,Burnley,834,803,29,11,0,7,10,11,3,1,0,0,757,2,9,18:00:00
ENG-Premier League,2021,Manchester City,2021-02-07 Liverpool-Manchester City,2021-02-07,Matchweek 23,Sun,Away,W,4,1,Liverpool,542,509,31,13,0,4,6,11,1,0,0,0,459,2,8,16:30:00
ENG-Premier League,2021,Manchester City,2021-02-13 Manchester City-Tottenham,2021-02-13,Matchweek 24,Sat,Home,W,3,0,Tottenham,723,694,28,11,0,0,10,9,4,2,2,0,651,1,5,17:30:00
ENG-Premier League,2021,Manchester City,2021-02-17 Everton-Manchester City,2021-02-17,Matchweek 16,Wed,Away,W,3,1,Everton,804,762,42,8,4,3,23,20,10,5,3,0,707,0,10,20:15:00
ENG-Premier League,2021,Manchester City,2021-02-21 Arsenal-Manchester City,2021-02-21,Matchweek 25,Sun,Away,W,1,0,Arsenal,626,584,39,12,3,5,7,14,3,0,0,0,549,3,6,16:30:00
ENG-Premier League,2021,Manchester City,2021-02-27 Manchester City-West Ham,2021-02-27,Matchweek 26,Sat,Home,W,2,1,West Ham,719,676,41,12,2,2,17,19,4,1,3,0,629,2,6,12:30:00
ENG-Premier League,2021,Manchester City,2021-03-02 Manchester City-Wolves,2021-03-02,Matchweek 29,Tue,Home,W,4,1,Wolves,842,806,33,6,3,4,24,11,10,5,0,0,754,3,7,20:00:00
ENG-Premier League,2021,Manchester City,2021-03-07 Manchester City-Manchester Utd,2021-03-07,Matchweek 27,Sun,Home,L,0,2,Manchester Utd,761,717,44,12,1,2,21,20,6,2,1,0,671,0,6,16:30:00
ENG-Premier League,2021,Manchester City,2021-03-10 Manchester City-Southampton,2021-03-10,Matchweek 33,Wed,Home,W,5,2,Southampton,708,666,41,8,0,5,8,21,5,0,2,0,638,1,7,18:00:00
ENG-Premier League,2021,Manchester City,2021-03-13 Fulham-Manchester City,2021-03-13,Matchweek 28,Sat,Away,W,3,0,Fulham,567,525,39,14,1,3,10,19,2,0,2,0,475,3,6,20:00:00
ENG-Premier League,2021,Manchester City,2021-04-03 Leicester City-Manchester City,2021-04-03,Matchweek 30,Sat,Away,W,2,0,Leicester City,614,575,38,15,1,4,18,18,1,1,0,0,528,1,11,17:30:00
ENG-Premier League,2021,Manchester City,2021-04-10 Manchester City-Leeds United,2021-04-10,Matchweek 31,Sat,Home,L,1,2,Leeds United,687,633,52,17,1,3,36,23,9,1,3,0,590,2,8,12:30:00
ENG-Premier League,2021,Manchester City,2021-04-21 Aston Villa-Manchester City,2021-04-21,Matchweek 32,Wed,Away,W,2,1,Aston Villa,847,798,47,11,0,4,20,16,11,0,5,0,763,2,7,20:15:00
ENG-Premier League,2021,Manchester City,2021-05-01 Crystal Palace-Manchester City,2021-05-01,Matchweek 34,Sat,Away,W,2,0,Crystal Palace,735,697,37,11,0,12,18,12,6,3,3,0,633,1,11,12:30:00
ENG-Premier League,2021,Manchester City,2021-05-08 Manchester City-Chelsea,2021-05-08,Matchweek 35,Sat,Home,L,1,2,Chelsea,577,534,42,14,0,1,16,16,6,5,1,0,514,1,8,17:30:00
ENG-Premier League,2021,Manchester City,2021-05-14 Newcastle Utd-Manchester City,2021-05-14,Matchweek 36,Fri,Away,W,4,3,Newcastle Utd,967,932,35,10,0,4,22,14,5,2,1,0,893,0,9,20:00:00
ENG-Premier League,2021,Manchester City,2021-05-18 Brighton-Manchester City,2021-05-18,Matchweek 37,Tue,Away,L,2,3,Brighton,382,340,41,15,1,1,7,10,3,1,2,0,315,1,5,19:00:00
ENG-Premier League,2021,Manchester City,2021-05-23 Manchester City-Everton,2021-05-23,Matchweek 38,Sun,Home,W,5,0,Everton,759,720,38,11,2,2,14,15,7,1,4,0,688,1,7,16:00:00
ENG-Premier League,2021,Manchester Utd,2020-09-19 Manchester Utd-Crystal Palace,2020-09-19,Matchweek 2,Sat,Home,L,1,3,Crystal Palace,758,705,52,11,0,8,28,24,9,1,5,0,634,1,21,17:30:00
ENG-Premier League,2021,Manchester Utd,2020-09-26 Brighton-Manchester Utd,2020-09-26,Matchweek 3,Sat,Away,W,3,2,Brighton,470,425,41,17,1,5,8,11,1,1,0,0,386,4,8,12:30:00
ENG-Premier League,2021,Manchester Utd,2020-10-04 Manchester Utd-Tottenham,2020-10-04,Matchweek 4,Sun,Home,L,1,6,Tottenham,450,404,45,10,0,2,9,20,2,2,0,0,371,1,12,16:30:00
ENG-Premier League,2021,Manchester Utd,2020-10-17 Newcastle Utd-Manchester Utd,2020-10-17,Matchweek 5,Sat,Away,W,4,1,Newcastle Utd,673,634,37,7,1,6,19,20,7,2,5,0,565,2,7,20:00:00
ENG-Premier League,2021,Manchester Utd,2020-10-24 Manchester Utd-Chelsea,2020-10-24,Matchweek 6,Sat,Home,D,0,0,Chelsea,635,585,48,6,0,3,20,26,9,1,4,2,515,2,18,17:30:00
ENG-Premier League,2021,Manchester Utd,2020-11-01 Manchester Utd-Arsenal,2020-11-01,Matchweek 7,Sun,Home,L,0,1,Arsenal,615,560,51,13,1,1,18,21,6,1,5,0,512,4,6,16:30:00
ENG-Premier League,2021,Manchester Utd,2020-11-07 Everton-Manchester Utd,2020-11-07,Matchweek 8,Sat,Away,W,3,1,Everton,485,438,46,13,1,3,8,19,2,2,0,0,394,1,10,12:30:00
ENG-Premier League,2021,Manchester Utd,2020-11-21 Manchester Utd-West Brom,2020-11-21,Matchweek 9,Sat,Home,W,1,0,West Brom,705,650,54,16,2,9,20,21,8,1,4,1,585,1,17,20:00:00
ENG-Premier League,2021,Manchester Utd,2020-11-29 Southampton-Manchester Utd,2020-11-29,Matchweek 10,Sun,Away,W,3,2,Southampton,566,517,49,12,3,3,21,21,9,1,7,0,448,0,11,14:00:00
ENG-Premier League,2021,Manchester Utd,2020-12-05 West Ham-Manchester Utd,2020-12-05,Matchweek 11,Sat,Away,W,3,1,West Ham,667,622,42,13,2,6,10,15,4,2,1,0,569,3,8,17:30:00
ENG-Premier League,2021,Manchester Utd,2020-12-12 Manchester Utd-Manchester City,2020-12-12,Matchweek 12,Sat,Home,D,0,0,Manchester City,526,488,36,7,0,6,6,14,4,4,0,0,444,2,2,17:30:00
ENG-Premier League,2021,Manchester Utd,2020-12-17 Sheffield Utd-Manchester Utd,2020-12-17,Matchweek 13,Thu,Away,W,3,2,Sheffield Utd,597,538,55,18,1,9,8,23,3,1,1,1,494,4,7,20:00:00
ENG-Premier League,2021,Manchester Utd,2020-12-20 Manchester Utd-Leeds United,2020-12-20,Matchweek 14,Sun,Home,W,6,2,Leeds United,386,336,48,9,2,3,12,15,11,3,8,0,292,2,9,16:30:00
ENG-Premier League,2021,Manchester Utd,2020-12-26 Leicester City-Manchester Utd,2020-12-26,Matchweek 15,Sat,Away,D,2,2,Leicester City,477,430,43,11,2,2,7,24,0,0,0,0,374,4,12,12:30:00
ENG-Premier League,2021,Manchester Utd,2020-12-29 Manchester Utd-Wolves,2020-12-29,Matchweek 16,Tue,Home,W,1,0,Wolves,657,617,36,9,0,8,18,19,2,1,0,0,561,4,8,20:00:00
ENG-Premier League,2021,Manchester Utd,2021-01-01 Manchester Utd-Aston Villa,2021-01-01,Matchweek 17,Fri,Home,W,2,1,Aston Villa,440,400,39,10,0,3,17,14,5,1,4,0,351,1,12,20:00:00
ENG-Premier League,2021,Manchester Utd,2021-01-12 Burnley-Manchester Utd,2021-01-12,Matchweek 1,Tue,Away,W,1,0,Burnley,608,562,44,18,0,3,21,14,4,1,0,0,497,2,8,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-01-17 Liverpool-Manchester Utd,2021-01-17,Matchweek 19,Sun,Away,D,0,0,Liverpool,390,334,48,13,1,6,11,21,3,3,0,0,280,8,10,16:30:00
ENG-Premier League,2021,Manchester Utd,2021-01-20 Fulham-Manchester Utd,2021-01-20,Matchweek 18,Wed,Away,W,2,1,Fulham,705,648,55,6,1,5,28,32,8,1,5,0,587,2,11,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-01-27 Manchester Utd-Sheffield Utd,2021-01-27,Matchweek 20,Wed,Home,L,1,2,Sheffield Utd,851,801,50,15,0,15,23,23,7,2,4,0,740,0,9,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-01-30 Arsenal-Manchester Utd,2021-01-30,Matchweek 21,Sat,Away,D,0,0,Arsenal,620,566,52,8,0,5,24,25,7,4,2,0,520,2,15,17:30:00
ENG-Premier League,2021,Manchester Utd,2021-02-02 Manchester Utd-Southampton,2021-02-02,Matchweek 22,Tue,Home,W,9,0,Southampton,670,635,32,5,1,7,22,18,5,1,3,0,574,3,6,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-02-06 Manchester Utd-Everton,2021-02-06,Matchweek 23,Sat,Home,D,3,3,Everton,692,649,43,12,1,9,22,14,5,4,1,0,607,0,10,20:00:00
ENG-Premier League,2021,Manchester Utd,2021-02-14 West Brom-Manchester Utd,2021-02-14,Matchweek 24,Sun,Away,D,1,1,West Brom,766,706,57,14,0,9,26,28,5,3,2,0,643,3,17,14:00:00
ENG-Premier League,2021,Manchester Utd,2021-02-21 Manchester Utd-Newcastle Utd,2021-02-21,Matchweek 25,Sun,Home,W,3,1,Newcastle Utd,733,691,40,11,1,5,16,16,6,4,2,0,627,2,16,19:00:00
ENG-Premier League,2021,Manchester Utd,2021-02-28 Chelsea-Manchester Utd,2021-02-28,Matchweek 26,Sun,Away,D,0,0,Chelsea,492,437,52,11,1,7,13,26,4,2,2,0,396,3,13,16:30:00
ENG-Premier League,2021,Manchester Utd,2021-03-03 Crystal Palace-Manchester Utd,2021-03-03,Matchweek 29,Wed,Away,D,0,0,Crystal Palace,660,612,46,5,0,14,25,29,6,3,3,0,558,2,9,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-03-07 Manchester City-Manchester Utd,2021-03-07,Matchweek 27,Sun,Away,W,2,0,Manchester City,395,356,38,7,0,4,4,11,2,2,0,0,309,1,16,16:30:00
ENG-Premier League,2021,Manchester Utd,2021-03-14 Manchester Utd-West Ham,2021-03-14,Matchweek 28,Sun,Home,W,1,0,West Ham,715,683,32,4,0,5,17,11,6,2,4,0,633,0,4,19:15:00
ENG-Premier League,2021,Manchester Utd,2021-04-04 Manchester Utd-Brighton,2021-04-04,Matchweek 30,Sun,Home,W,2,1,Brighton,646,608,38,9,0,3,21,17,5,3,2,0,534,0,12,19:30:00
ENG-Premier League,2021,Manchester Utd,2021-04-11 Tottenham-Manchester Utd,2021-04-11,Matchweek 31,Sun,Away,W,3,1,Tottenham,547,498,48,14,1,2,22,19,5,4,1,0,447,1,14,16:30:00
ENG-Premier League,2021,Manchester Utd,2021-04-18 Manchester Utd-Burnley,2021-04-18,Matchweek 32,Sun,Home,W,3,1,Burnley,665,607,56,16,2,10,20,25,8,2,3,0,576,2,6,16:00:00
ENG-Premier League,2021,Manchester Utd,2021-04-25 Leeds United-Manchester Utd,2021-04-25,Matchweek 33,Sun,Away,D,0,0,Leeds United,540,484,56,20,3,0,22,28,6,3,3,0,453,0,11,14:00:00
ENG-Premier League,2021,Manchester Utd,2021-05-09 Aston Villa-Manchester Utd,2021-05-09,Matchweek 35,Sun,Away,W,3,1,Aston Villa,603,560,43,12,0,6,19,16,6,5,0,0,506,0,10,14:05:00
ENG-Premier League,2021,Manchester Utd,2021-05-11 Manchester Utd-Leicester City,2021-05-11,Matchweek 36,Tue,Home,L,1,2,Leicester City,603,551,49,12,0,8,9,25,3,2,1,0,492,3,10,18:00:00
ENG-Premier League,2021,Manchester Utd,2021-05-13 Manchester Utd-Liverpool,2021-05-13,Matchweek 34,Thu,Home,L,2,4,Liverpool,557,506,50,12,3,6,21,19,6,5,0,0,433,1,12,20:15:00
ENG-Premier League,2021,Manchester Utd,2021-05-18 Manchester Utd-Fulham,2021-05-18,Matchweek 37,Tue,Home,D,1,1,Fulham,589,543,42,13,0,5,19,19,6,3,3,0,489,4,8,18:00:00
ENG-Premier League,2021,Manchester Utd,2021-05-23 Wolves-Manchester Utd,2021-05-23,Matchweek 38,Sun,Away,W,2,1,Wolves,470,424,45,14,3,0,6,17,2,0,2,0,404,1,6,16:00:00
ENG-Premier League,2021,Newcastle Utd,2020-09-12 West Ham-Newcastle Utd,2020-09-12,Matchweek 1,Sat,Away,W,2,0,West Ham,378,339,35,14,0,5,20,10,7,1,0,5,283,4,6,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-09-20 Newcastle Utd-Brighton,2020-09-20,Matchweek 2,Sun,Home,L,0,3,Brighton,430,375,54,17,0,4,20,18,7,1,3,1,316,1,12,14:00:00
ENG-Premier League,2021,Newcastle Utd,2020-09-27 Tottenham-Newcastle Utd,2020-09-27,Matchweek 3,Sun,Away,D,1,1,Tottenham,356,318,37,14,0,4,17,11,4,1,1,2,264,1,3,14:00:00
ENG-Premier League,2021,Newcastle Utd,2020-10-03 Newcastle Utd-Burnley,2020-10-03,Matchweek 4,Sat,Home,W,3,1,Burnley,461,410,47,20,0,6,15,18,3,0,1,0,337,4,8,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-10-17 Newcastle Utd-Manchester Utd,2020-10-17,Matchweek 5,Sat,Home,L,1,4,Manchester Utd,395,344,51,14,0,4,10,22,0,0,0,0,282,0,15,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-10-25 Wolves-Newcastle Utd,2020-10-25,Matchweek 6,Sun,Away,D,1,1,Wolves,437,394,43,9,0,3,16,17,3,0,2,0,350,0,10,16:30:00
ENG-Premier League,2021,Newcastle Utd,2020-11-01 Newcastle Utd-Everton,2020-11-01,Matchweek 7,Sun,Home,W,2,1,Everton,415,358,56,9,1,8,11,29,5,1,1,2,319,1,13,14:00:00
ENG-Premier League,2021,Newcastle Utd,2020-11-06 Southampton-Newcastle Utd,2020-11-06,Matchweek 8,Fri,Away,L,0,2,Southampton,394,344,49,15,0,1,10,20,3,1,0,2,294,1,7,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-11-21 Newcastle Utd-Chelsea,2020-11-21,Matchweek 9,Sat,Home,L,0,2,Chelsea,330,280,48,14,0,1,20,17,7,1,1,2,228,2,5,12:30:00
ENG-Premier League,2021,Newcastle Utd,2020-11-27 Crystal Palace-Newcastle Utd,2020-11-27,Matchweek 10,Fri,Away,W,2,0,Crystal Palace,420,375,45,7,0,2,17,24,3,1,0,1,306,0,7,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-12-12 Newcastle Utd-West Brom,2020-12-12,Matchweek 12,Sat,Home,W,2,1,West Brom,451,397,51,14,0,3,19,23,4,4,0,0,350,3,6,15:00:00
ENG-Premier League,2021,Newcastle Utd,2020-12-16 Leeds United-Newcastle Utd,2020-12-16,Matchweek 13,Wed,Away,L,2,5,Leeds United,277,227,48,12,0,0,15,13,4,1,3,0,180,2,6,18:00:00
ENG-Premier League,2021,Newcastle Utd,2020-12-19 Newcastle Utd-Fulham,2020-12-19,Matchweek 14,Sat,Home,D,1,1,Fulham,503,468,34,14,0,5,19,8,2,1,1,0,398,1,10,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-12-26 Manchester City-Newcastle Utd,2020-12-26,Matchweek 15,Sat,Away,L,0,2,Manchester City,307,274,30,6,0,1,18,13,3,2,1,0,223,3,5,20:00:00
ENG-Premier League,2021,Newcastle Utd,2020-12-30 Newcastle Utd-Liverpool,2020-12-30,Matchweek 16,Wed,Home,D,0,0,Liverpool,279,229,48,17,0,1,18,18,5,3,1,1,176,2,11,20:00:00
ENG-Premier League,2021,Newcastle Utd,2021-01-03 Newcastle Utd-Leicester City,2021-01-03,Matchweek 17,Sun,Home,L,1,2,Leicester City,425,365,57,13,0,4,19,28,3,1,2,0,287,3,9,14:15:00
ENG-Premier League,2021,Newcastle Utd,2021-01-12 Sheffield Utd-Newcastle Utd,2021-01-12,Matchweek 18,Tue,Away,L,0,1,Sheffield Utd,324,270,52,12,0,0,12,23,2,0,2,0,220,2,6,18:00:00
ENG-Premier League,2021,Newcastle Utd,2021-01-18 Arsenal-Newcastle Utd,2021-01-18,Matchweek 19,Mon,Away,L,0,3,Arsenal,353,306,46,12,0,2,10,16,2,1,0,1,253,1,4,20:00:00
ENG-Premier League,2021,Newcastle Utd,2021-01-23 Aston Villa-Newcastle Utd,2021-01-23,Matchweek 11,Sat,Away,L,0,2,Aston Villa,434,378,54,10,0,5,31,28,4,1,3,0,320,2,18,20:00:00
