,,,,date,round,day,venue,result,GF,GA,opponent,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,time
ENG-Premier League,2122,Everton,2021-11-07 Everton-Tottenham,2021-11-07,Matchweek 11,Sun,Home,D,0,0,Tottenham,0,0,0,,1,0.0,0.0,0,0,0,0,4,14,28.6,24,5,50.0,41.7,3,66.7,53.7,9,0,0.0,1,25.0,14:00:00
ENG-Premier League,2122,Everton,2021-11-21 Manchester City-Everton,2021-11-21,Matchweek 12,Sun,Away,L,0,3,Manchester City,7,3,4,57.1,0,2.5,-0.5,0,0,0,0,4,28,14.3,24,2,70.8,45.1,13,84.6,59.2,20,2,10.0,0,4.3,14:00:00
ENG-Premier League,2122,Everton,2021-11-28 Brentford-Everton,2021-11-28,Matchweek 13,Sun,Away,L,0,1,Brentford,4,1,3,100.0,0,1.3,0.3,1,1,0,0,6,10,60.0,20,4,45.0,38.0,2,50.0,38.0,9,1,11.1,3,15.9,14:00:00
ENG-Premier League,2122,Everton,2021-12-01 Everton-Liverpool,2021-12-01,Matchweek 14,Wed,Home,L,1,4,Liverpool,7,4,3,42.9,0,4.0,0.0,0,0,0,0,11,27,40.7,25,4,72.0,49.1,9,100.0,71.2,20,1,5.0,1,13.5,20:15:00
ENG-Premier League,2122,Everton,2021-12-06 Everton-Arsenal,2021-12-06,Matchweek 15,Mon,Home,W,2,1,Arsenal,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,10,22,45.5,29,3,55.2,43.2,7,85.7,65.9,10,0,0.0,1,24.0,20:00:00
ENG-Premier League,2122,Everton,2021-12-12 Crystal Palace-Everton,2021-12-12,Matchweek 16,Sun,Away,L,1,3,Crystal Palace,6,3,3,50.0,0,2.0,-1.0,0,0,0,0,5,16,31.3,16,3,56.3,39.9,8,87.5,62.3,14,1,7.1,0,7.0,16:30:00
ENG-Premier League,2122,Everton,2021-12-16 Chelsea-Everton,2021-12-16,Matchweek 17,Thu,Away,D,1,1,Chelsea,10,1,9,90.0,0,2.9,1.9,0,0,0,0,9,33,27.3,23,2,87.0,55.6,13,100.0,68.7,17,0,0.0,0,8.5,19:45:00
ENG-Premier League,2122,Everton,2022-01-02 Everton-Brighton,2022-01-02,Matchweek 21,Sun,Home,L,2,3,Brighton,5,3,2,40.0,0,2.6,-0.4,0,0,0,0,7,20,35.0,33,5,54.5,41.6,5,40.0,36.8,9,0,0.0,5,29.8,14:00:00
ENG-Premier League,2122,Everton,2022-01-15 Norwich City-Everton,2022-01-15,Matchweek 22,Sat,Away,L,1,2,Norwich City,3,2,2,33.3,0,1.2,0.2,0,0,0,0,4,10,40.0,17,2,52.9,40.6,2,50.0,38.5,18,0,0.0,1,26.5,15:00:00
ENG-Premier League,2122,Everton,2022-01-22 Everton-Aston Villa,2022-01-22,Matchweek 23,Sat,Home,L,0,1,Aston Villa,3,1,2,66.7,0,1.1,0.1,0,0,0,0,18,37,48.6,35,2,85.7,52.6,7,100.0,75.1,6,0,0.0,1,25.0,12:30:00
ENG-Premier League,2122,Everton,2022-02-08 Newcastle Utd-Everton,2022-02-08,Matchweek 24,Tue,Away,L,1,3,Newcastle Utd,9,3,7,66.7,0,2.6,0.6,0,0,0,0,1,14,7.1,29,8,37.9,36.6,4,75.0,49.3,13,0,0.0,1,18.0,19:45:00
ENG-Premier League,2122,Everton,2022-02-12 Everton-Leeds United,2022-02-12,Matchweek 25,Sat,Home,W,3,0,Leeds United,0,0,0,,1,0.0,0.0,0,0,0,0,12,25,48.0,25,2,48.0,39.3,13,100.0,68.5,11,0,0.0,2,28.5,15:00:00
ENG-Premier League,2122,Everton,2022-02-19 Southampton-Everton,2022-02-19,Matchweek 26,Sat,Away,L,0,2,Southampton,11,2,9,81.8,0,4.0,2.0,0,0,0,0,17,35,48.6,37,1,78.4,52.5,6,100.0,70.5,11,3,27.3,0,6.3,15:00:00
ENG-Premier League,2122,Everton,2022-02-26 Everton-Manchester City,2022-02-26,Matchweek 27,Sat,Home,L,0,1,Manchester City,8,1,7,87.5,0,2.1,1.1,0,0,0,0,4,15,26.7,28,7,42.9,37.6,9,33.3,35.4,19,4,21.1,0,7.5,17:30:00
ENG-Premier League,2122,Everton,2022-03-07 Tottenham-Everton,2022-03-07,Matchweek 28,Mon,Away,L,0,5,Tottenham,7,5,3,28.6,0,3.1,-0.9,0,0,0,0,2,12,16.7,20,2,55.0,40.9,6,16.7,25.3,11,0,0.0,0,6.0,20:00:00
ENG-Premier League,2122,Everton,2022-03-13 Everton-Wolves,2022-03-13,Matchweek 29,Sun,Home,L,0,1,Wolves,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,6,15,40.0,29,6,44.8,38.7,7,28.6,31.7,12,0,0.0,0,,14:00:00
ENG-Premier League,2122,Everton,2022-03-17 Everton-Newcastle Utd,2022-03-17,Matchweek 20,Thu,Home,W,1,0,Newcastle Utd,6,0,6,100.0,1,0.9,0.9,0,0,0,0,8,30,26.7,21,1,90.5,55.0,11,100.0,63.8,16,1,6.3,2,16.4,19:45:00
ENG-Premier League,2122,Everton,2022-04-03 West Ham-Everton,2022-04-03,Matchweek 31,Sun,Away,L,1,2,West Ham,5,2,3,60.0,0,1.2,-0.8,0,0,0,0,7,18,38.9,33,5,39.4,37.0,9,55.6,45.4,11,0,0.0,5,25.2,14:00:00
ENG-Premier League,2122,Everton,2022-04-06 Burnley-Everton,2022-04-06,Matchweek 19,Wed,Away,L,2,3,Burnley,4,3,1,25.0,0,2.4,-0.6,0,0,0,0,10,26,38.5,18,0,100.0,56.3,8,100.0,68.6,13,0,0.0,2,21.7,19:30:00
ENG-Premier League,2122,Everton,2022-04-09 Everton-Manchester Utd,2022-04-09,Matchweek 32,Sat,Home,W,1,0,Manchester Utd,4,0,4,100.0,1,0.4,0.4,0,0,0,0,6,25,24.0,34,4,58.8,46.8,6,83.3,63.3,20,1,5.0,0,7.3,12:30:00
ENG-Premier League,2122,Everton,2022-04-20 Everton-Leicester City,2022-04-20,Matchweek 18,Wed,Home,D,1,1,Leicester City,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,11,27,40.7,35,5,62.9,48.0,5,100.0,73.6,9,0,0.0,2,24.0,19:45:00
ENG-Premier League,2122,Everton,2022-04-24 Liverpool-Everton,2022-04-24,Matchweek 34,Sun,Away,L,0,2,Liverpool,4,2,2,50.0,0,1.0,-1.0,0,0,0,0,6,21,28.6,12,0,100.0,74.0,9,100.0,70.6,29,1,3.4,0,4.0,16:30:00
ENG-Premier League,2122,Everton,2022-05-01 Everton-Chelsea,2022-05-01,Matchweek 35,Sun,Home,W,1,0,Chelsea,5,0,5,100.0,1,1.1,1.1,0,0,0,0,7,24,29.2,17,1,100.0,65.1,7,100.0,70.9,22,2,9.1,0,6.0,14:00:00
ENG-Premier League,2122,Everton,2022-05-08 Leicester City-Everton,2022-05-08,Matchweek 36,Sun,Away,W,2,1,Leicester City,8,1,7,87.5,0,1.2,0.2,0,0,0,0,9,33,27.3,31,3,87.1,56.6,6,100.0,66.7,18,1,5.6,0,4.0,14:00:00
ENG-Premier League,2122,Everton,2022-05-11 Watford-Everton,2022-05-11,Matchweek 30,Wed,Away,D,0,0,Watford,0,0,0,,1,0.0,0.0,0,0,0,0,9,25,36.0,27,3,59.3,41.9,9,100.0,65.3,8,1,12.5,2,17.3,19:45:00
ENG-Premier League,2122,Everton,2022-05-15 Everton-Brentford,2022-05-15,Matchweek 37,Sun,Home,L,2,3,Brentford,6,3,4,50.0,0,1.8,-0.2,0,0,0,0,21,39,53.8,27,1,96.3,63.5,13,100.0,72.3,18,0,0.0,3,20.5,16:30:00
ENG-Premier League,2122,Everton,2022-05-19 Everton-Crystal Palace,2022-05-19,Matchweek 33,Thu,Home,W,3,2,Crystal Palace,5,2,3,60.0,0,1.1,-0.9,0,0,0,0,15,28,53.6,26,0,92.3,58.2,4,100.0,72.8,16,1,6.3,0,6.0,19:45:00
ENG-Premier League,2122,Everton,2022-05-22 Arsenal-Everton,2022-05-22,Matchweek 38,Sun,Away,L,1,5,Arsenal,9,5,4,55.6,0,2.8,-2.2,1,1,0,0,9,20,45.0,21,1,61.9,43.7,8,87.5,56.1,19,2,10.5,0,6.2,16:00:00
ENG-Premier League,2122,Leeds United,2021-08-14 Manchester Utd-Leeds United,2021-08-14,Matchweek 1,Sat,Away,L,1,5,Manchester Utd,8,5,3,37.5,0,1.6,-3.4,0,0,0,0,5,20,25.0,37,10,37.8,30.2,10,60.0,44.5,10,1,10.0,2,13.3,12:30:00
ENG-Premier League,2122,Leeds United,2021-08-21 Leeds United-Everton,2021-08-21,Matchweek 2,Sat,Home,D,2,2,Everton,8,2,6,87.5,0,2.7,0.7,1,1,0,0,0,1,0.0,20,5,5.0,21.5,8,0.0,22.1,9,0,0.0,0,16.0,15:00:00
ENG-Premier League,2122,Leeds United,2021-08-29 Burnley-Leeds United,2021-08-29,Matchweek 3,Sun,Away,D,1,1,Burnley,3,1,2,66.7,0,1.2,0.2,0,0,0,0,5,12,41.7,36,10,25.0,30.5,7,42.9,30.3,16,3,18.8,0,10.0,14:00:00
ENG-Premier League,2122,Leeds United,2021-09-12 Leeds United-Liverpool,2021-09-12,Matchweek 4,Sun,Home,L,0,3,Liverpool,8,3,5,62.5,0,2.8,-0.2,0,0,0,0,1,6,16.7,44,11,6.8,20.7,9,33.3,24.3,15,2,13.3,1,14.3,16:30:00
ENG-Premier League,2122,Leeds United,2021-09-17 Newcastle Utd-Leeds United,2021-09-17,Matchweek 5,Fri,Away,D,1,1,Newcastle Utd,7,1,6,85.7,0,1.5,0.5,0,0,0,0,4,7,57.1,29,9,24.1,25.4,9,0.0,13.9,7,0,0.0,1,15.0,20:00:00
ENG-Premier League,2122,Leeds United,2021-09-25 Leeds United-West Ham,2021-09-25,Matchweek 6,Sat,Home,L,1,2,West Ham,6,2,5,66.7,0,2.5,1.5,0,0,0,0,3,10,30.0,36,7,22.2,27.9,10,20.0,24.8,18,4,22.2,0,5.1,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-02 Leeds United-Watford,2021-10-02,Matchweek 7,Sat,Home,W,1,0,Watford,1,0,1,100.0,1,0.2,0.2,0,0,0,0,2,4,50.0,30,4,13.3,24.1,6,0.0,16.3,7,0,0.0,2,30.5,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-16 Southampton-Leeds United,2021-10-16,Matchweek 8,Sat,Away,L,0,1,Southampton,4,1,3,75.0,0,1.2,0.2,0,0,0,0,2,12,16.7,38,3,28.9,31.8,15,6.7,16.7,14,0,0.0,2,23.0,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-23 Leeds United-Wolves,2021-10-23,Matchweek 9,Sat,Home,D,1,1,Wolves,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,2,6,33.3,24,5,25.0,27.5,4,0.0,14.0,3,0,0.0,6,24.6,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-31 Norwich City-Leeds United,2021-10-31,Matchweek 10,Sun,Away,W,2,1,Norwich City,3,1,2,66.7,0,0.5,-0.5,0,0,0,0,4,15,26.7,26,11,34.6,31.2,9,66.7,47.4,14,1,7.1,0,12.0,14:00:00
ENG-Premier League,2122,Leeds United,2021-11-07 Leeds United-Leicester City,2021-11-07,Matchweek 11,Sun,Home,D,1,1,Leicester City,3,1,2,66.7,0,1.4,0.4,0,0,0,0,5,7,71.4,22,7,18.2,24.7,10,30.0,28.7,8,1,12.5,0,7.8,14:00:00
ENG-Premier League,2122,Leeds United,2021-11-21 Tottenham-Leeds United,2021-11-21,Matchweek 12,Sun,Away,L,1,2,Tottenham,4,2,2,50.0,0,2.4,0.4,0,0,0,0,2,15,13.3,38,6,34.2,32.1,3,66.7,41.7,14,1,7.1,1,11.0,16:30:00
ENG-Premier League,2122,Leeds United,2021-11-27 Brighton-Leeds United,2021-11-27,Matchweek 13,Sat,Away,D,0,0,Brighton,4,0,4,100.0,1,0.5,0.5,0,0,0,0,4,25,16.0,35,8,42.9,35.1,12,83.3,52.9,16,1,6.3,0,8.5,17:30:00
ENG-Premier League,2122,Leeds United,2021-11-30 Leeds United-Crystal Palace,2021-11-30,Matchweek 14,Tue,Home,W,1,0,Crystal Palace,1,0,1,100.0,1,0.1,0.1,0,0,0,0,0,4,0.0,30,5,13.3,23.9,10,0.0,18.1,12,0,0.0,1,14.8,20:15:00
ENG-Premier League,2122,Leeds United,2021-12-05 Leeds United-Brentford,2021-12-05,Matchweek 15,Sun,Home,D,2,2,Brentford,3,2,1,33.3,0,0.8,-1.2,0,0,0,0,1,7,14.3,21,8,28.6,29.3,5,20.0,31.6,9,0,0.0,4,26.8,14:00:00
ENG-Premier League,2122,Leeds United,2021-12-11 Chelsea-Leeds United,2021-12-11,Matchweek 16,Sat,Away,L,2,3,Chelsea,6,3,3,83.3,0,3.1,0.1,2,2,0,0,2,9,22.2,31,6,22.6,28.2,7,28.6,27.3,13,2,15.4,0,4.8,15:00:00
ENG-Premier League,2122,Leeds United,2021-12-14 Manchester City-Leeds United,2021-12-14,Matchweek 17,Tue,Away,L,0,7,Manchester City,15,7,8,53.3,0,2.3,-4.7,0,0,0,0,3,13,23.1,32,8,28.1,29.6,12,33.3,33.3,10,0,0.0,0,8.3,20:00:00
ENG-Premier League,2122,Leeds United,2021-12-18 Leeds United-Arsenal,2021-12-18,Matchweek 18,Sat,Home,L,1,4,Arsenal,12,4,8,66.7,0,3.6,-0.4,0,0,0,0,3,9,33.3,32,6,28.1,31.2,5,0.0,19.2,6,0,0.0,4,26.8,17:30:00
ENG-Premier League,2122,Leeds United,2022-01-02 Leeds United-Burnley,2022-01-02,Matchweek 21,Sun,Home,W,3,1,Burnley,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,4,10,40.0,25,6,28.0,31.6,9,33.3,30.0,12,0,0.0,0,11.5,14:00:00
ENG-Premier League,2122,Leeds United,2022-01-16 West Ham-Leeds United,2022-01-16,Matchweek 22,Sun,Away,W,3,2,West Ham,5,2,3,60.0,0,0.9,-1.1,0,0,0,0,1,12,8.3,33,3,21.2,27.0,11,45.5,37.5,18,0,0.0,0,,14:00:00
ENG-Premier League,2122,Leeds United,2022-01-22 Leeds United-Newcastle Utd,2022-01-22,Matchweek 23,Sat,Home,L,0,1,Newcastle Utd,3,1,2,66.7,0,1.3,0.3,0,0,0,0,1,6,16.7,30,5,16.7,23.5,5,20.0,31.4,11,0,0.0,1,17.0,15:00:00
ENG-Premier League,2122,Leeds United,2022-02-09 Aston Villa-Leeds United,2022-02-09,Matchweek 24,Wed,Away,D,3,3,Aston Villa,4,3,1,25.0,0,2.3,-0.7,0,0,0,0,2,6,33.3,20,8,25.0,27.8,7,14.3,26.1,12,1,8.3,0,6.5,20:00:00
ENG-Premier League,2122,Leeds United,2022-02-12 Everton-Leeds United,2022-02-12,Matchweek 25,Sat,Away,L,0,3,Everton,10,3,7,70.0,0,3.1,0.1,0,0,0,0,2,5,40.0,33,15,15.2,27.7,7,0.0,21.3,4,0,0.0,1,17.7,15:00:00
ENG-Premier League,2122,Leeds United,2022-02-20 Leeds United-Manchester Utd,2022-02-20,Matchweek 26,Sun,Home,L,2,4,Manchester Utd,9,4,5,55.6,0,2.0,-2.0,0,0,0,0,2,11,18.2,33,9,33.3,29.3,4,0.0,17.0,9,0,0.0,0,,14:00:00
ENG-Premier League,2122,Leeds United,2022-02-23 Liverpool-Leeds United,2022-02-23,Matchweek 19,Wed,Away,L,0,6,Liverpool,14,6,8,71.4,0,4.6,-1.4,2,2,0,0,5,22,22.7,36,12,41.7,35.3,10,70.0,49.6,10,0,0.0,1,24.0,19:45:00
ENG-Premier League,2122,Leeds United,2022-02-26 Leeds United-Tottenham,2022-02-26,Matchweek 27,Sat,Home,L,0,4,Tottenham,10,4,6,60.0,0,2.4,-1.6,0,0,0,0,0,0,,16,8,0.0,21.8,2,0.0,20.5,8,1,12.5,0,7.5,12:30:00
ENG-Premier League,2122,Leeds United,2022-03-05 Leicester City-Leeds United,2022-03-05,Matchweek 28,Sat,Away,L,0,1,Leicester City,4,1,3,75.0,0,0.4,-0.6,0,0,0,0,3,3,100.0,35,13,8.6,23.1,2,0.0,8.0,11,1,9.1,2,17.7,12:30:00
ENG-Premier League,2122,Leeds United,2022-03-10 Leeds United-Aston Villa,2022-03-10,Matchweek 20,Thu,Home,L,0,3,Aston Villa,9,3,6,66.7,0,2.6,-0.4,0,0,0,0,0,1,0.0,15,4,6.7,20.3,5,0.0,16.4,12,0,0.0,2,19.7,19:45:00
ENG-Premier League,2122,Leeds United,2022-03-13 Leeds United-Norwich City,2022-03-13,Matchweek 29,Sun,Home,W,2,1,Norwich City,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,6,16,37.5,25,4,48.0,38.7,5,80.0,52.8,8,0,0.0,2,26.5,14:00:00
ENG-Premier League,2122,Leeds United,2022-03-18 Wolves-Leeds United,2022-03-18,Matchweek 30,Fri,Away,W,3,2,Wolves,8,2,6,75.0,0,2.0,0.6,0,0,0,0,2,11,18.2,23,4,39.1,35.1,5,40.0,37.6,10,0,0.0,5,26.8,20:00:00
ENG-Premier League,2122,Leeds United,2022-04-02 Leeds United-Southampton,2022-04-02,Matchweek 31,Sat,Home,D,1,1,Southampton,5,1,4,80.0,0,1.2,0.2,0,0,0,0,3,10,30.0,31,7,19.4,28.5,4,100.0,55.5,18,2,11.1,1,7.8,15:00:00
ENG-Premier League,2122,Leeds United,2022-04-09 Watford-Leeds United,2022-04-09,Matchweek 32,Sat,Away,W,3,0,Watford,1,0,1,100.0,1,1.0,1.0,0,0,0,0,5,14,35.7,20,1,35.0,31.6,7,100.0,56.7,12,0,0.0,2,11.4,15:00:00
ENG-Premier League,2122,Leeds United,2022-04-25 Crystal Palace-Leeds United,2022-04-25,Matchweek 34,Mon,Away,D,0,0,Crystal Palace,7,0,7,100.0,1,1.0,1.0,0,0,0,0,2,9,22.2,29,16,27.6,29.3,8,12.5,23.8,19,1,5.3,0,7.8,20:00:00
ENG-Premier League,2122,Leeds United,2022-04-30 Leeds United-Manchester City,2022-04-30,Matchweek 35,Sat,Home,L,0,4,Manchester City,6,4,2,33.3,0,2.2,-1.8,0,0,0,0,2,5,40.0,27,5,18.5,24.0,6,0.0,11.8,12,0,0.0,0,,17:30:00
ENG-Premier League,2122,Leeds United,2022-05-08 Arsenal-Leeds United,2022-05-08,Matchweek 36,Sun,Away,L,1,2,Arsenal,9,2,7,77.8,0,2.1,0.1,0,0,0,0,3,16,18.8,23,7,43.5,34.1,13,46.2,37.3,22,1,4.5,0,5.7,14:00:00
ENG-Premier League,2122,Leeds United,2022-05-11 Leeds United-Chelsea,2022-05-11,Matchweek 33,Wed,Home,L,0,3,Chelsea,3,3,0,0.0,0,1.0,-2.0,0,0,0,0,5,22,22.7,34,8,41.2,33.1,10,80.0,51.9,16,0,0.0,2,21.5,19:30:00
ENG-Premier League,2122,Leeds United,2022-05-15 Leeds United-Brighton,2022-05-15,Matchweek 37,Sun,Home,D,1,1,Brighton,6,1,5,83.3,0,0.8,-0.2,0,0,0,0,8,31,25.8,36,7,63.9,43.3,10,80.0,56.4,8,0,0.0,0,12.0,14:00:00
ENG-Premier League,2122,Leeds United,2022-05-22 Brentford-Leeds United,2022-05-22,Matchweek 38,Sun,Away,W,2,1,Brentford,5,1,4,80.0,0,0.9,-0.1,0,0,0,0,5,21,23.8,24,5,54.2,36.9,11,72.7,52.5,12,0,0.0,4,25.0,16:00:00
ENG-Premier League,2122,Leicester City,2021-08-14 Leicester City-Wolves,2021-08-14,Matchweek 1,Sat,Home,W,1,0,Wolves,3,0,3,100.0,1,0.2,0.2,0,0,0,0,4,9,44.4,31,7,22.6,27.5,8,25.0,27.0,11,0,0.0,2,17.5,15:00:00
ENG-Premier League,2122,Leicester City,2021-08-23 West Ham-Leicester City,2021-08-23,Matchweek 2,Mon,Away,L,1,4,West Ham,7,4,3,42.9,0,3.0,-1.0,0,0,0,0,3,9,33.3,27,2,25.9,31.9,11,18.2,22.1,29,0,0.0,1,12.7,20:00:00
ENG-Premier League,2122,Leicester City,2021-08-28 Norwich City-Leicester City,2021-08-28,Matchweek 3,Sat,Away,W,2,1,Norwich City,4,1,3,100.0,0,1.3,0.3,1,1,0,0,4,13,30.8,29,7,37.9,35.7,9,22.2,30.3,19,0,0.0,0,8.5,15:00:00
ENG-Premier League,2122,Leicester City,2021-09-11 Leicester City-Manchester City,2021-09-11,Matchweek 4,Sat,Home,L,0,1,Manchester City,8,1,7,87.5,0,2.0,1.0,0,0,0,0,7,19,36.8,47,10,34.0,32.4,10,30.0,35.8,25,1,4.0,0,5.5,15:00:00
ENG-Premier League,2122,Leicester City,2021-09-19 Brighton-Leicester City,2021-09-19,Matchweek 5,Sun,Away,L,1,2,Brighton,5,2,3,80.0,0,1.5,-0.5,1,1,0,0,1,5,20.0,18,2,27.8,31.9,6,0.0,17.5,13,0,0.0,2,20.7,14:00:00
ENG-Premier League,2122,Leicester City,2021-09-25 Leicester City-Burnley,2021-09-25,Matchweek 6,Sat,Home,D,2,2,Burnley,3,2,2,33.3,0,0.5,-0.5,0,0,0,0,6,12,50.0,30,8,30.0,32.9,7,42.9,33.3,10,1,10.0,3,17.7,15:00:00
ENG-Premier League,2122,Leicester City,2021-10-03 Crystal Palace-Leicester City,2021-10-03,Matchweek 7,Sun,Away,D,2,2,Crystal Palace,4,2,2,50.0,0,0.4,-1.6,0,0,0,0,9,29,31.0,29,0,69.0,47.0,11,81.8,55.5,14,1,7.1,0,8.3,14:00:00
ENG-Premier League,2122,Leicester City,2021-10-16 Leicester City-Manchester Utd,2021-10-16,Matchweek 8,Sat,Home,W,4,2,Manchester Utd,6,2,4,66.7,0,0.9,-1.1,0,0,0,0,6,19,31.6,42,6,38.1,34.2,11,27.3,30.1,15,0,0.0,2,23.0,15:00:00
ENG-Premier League,2122,Leicester City,2021-10-24 Brentford-Leicester City,2021-10-24,Matchweek 9,Sun,Away,W,2,1,Brentford,5,1,4,80.0,0,0.9,-0.1,0,0,0,0,5,22,22.7,31,4,54.8,42.4,12,41.7,39.8,20,1,5.0,0,5.0,14:00:00
ENG-Premier League,2122,Leicester City,2021-10-30 Leicester City-Arsenal,2021-10-30,Matchweek 10,Sat,Home,L,0,2,Arsenal,5,2,3,60.0,0,1.1,-0.9,0,0,0,0,7,12,58.3,38,6,26.3,31.9,6,33.3,29.7,11,0,0.0,2,16.0,12:30:00
ENG-Premier League,2122,Leicester City,2021-11-07 Leeds United-Leicester City,2021-11-07,Matchweek 11,Sun,Away,D,1,1,Leeds United,5,1,4,80.0,0,0.8,-0.2,0,0,0,0,6,17,35.3,30,6,26.7,31.4,14,64.3,44.2,20,1,5.0,1,13.8,14:00:00
ENG-Premier League,2122,Leicester City,2021-11-20 Leicester City-Chelsea,2021-11-20,Matchweek 12,Sat,Home,L,0,3,Chelsea,7,3,4,57.1,0,2.5,-0.5,0,0,0,0,4,14,28.6,34,7,32.4,36.2,7,42.9,37.4,9,0,0.0,0,6.0,12:30:00
ENG-Premier League,2122,Leicester City,2021-11-28 Leicester City-Watford,2021-11-28,Matchweek 13,Sun,Home,W,4,2,Watford,5,2,3,80.0,0,2.2,0.2,1,1,0,0,5,21,23.8,32,4,50.0,37.2,11,45.5,41.5,18,1,5.6,0,10.3,14:00:00
ENG-Premier League,2122,Leicester City,2021-12-01 Southampton-Leicester City,2021-12-01,Matchweek 14,Wed,Away,D,2,2,Southampton,7,2,5,71.4,0,1.3,-0.7,0,0,0,0,9,21,42.9,43,3,39.5,36.2,6,66.7,47.2,10,0,0.0,1,14.5,19:30:00
ENG-Premier League,2122,Leicester City,2021-12-05 Aston Villa-Leicester City,2021-12-05,Matchweek 15,Sun,Away,L,1,2,Aston Villa,4,2,2,50.0,0,1.6,-0.4,0,0,0,0,5,10,50.0,13,2,38.5,36.6,5,100.0,63.6,11,0,0.0,1,12.8,16:30:00
ENG-Premier League,2122,Leicester City,2021-12-12 Leicester City-Newcastle Utd,2021-12-12,Matchweek 16,Sun,Home,W,4,0,Newcastle Utd,3,0,3,100.0,1,0.5,0.5,0,0,0,0,6,14,42.9,18,1,33.3,34.6,8,100.0,65.8,14,0,0.0,0,2.7,14:00:00
ENG-Premier League,2122,Leicester City,2021-12-26 Manchester City-Leicester City,2021-12-26,Matchweek 19,Sun,Away,L,3,6,Manchester City,8,6,2,50.0,0,4.7,-1.3,2,2,0,0,7,13,53.8,23,2,52.2,34.7,5,20.0,23.2,23,0,0.0,1,15.0,15:00:00
ENG-Premier League,2122,Leicester City,2021-12-28 Leicester City-Liverpool,2021-12-28,Matchweek 20,Tue,Home,W,1,0,Liverpool,4,0,3,100.0,1,1.5,1.5,1,0,1,0,12,25,48.0,22,4,59.1,42.5,14,85.7,53.3,30,2,6.7,1,6.6,20:00:00
ENG-Premier League,2122,Leicester City,2022-01-19 Leicester City-Tottenham,2022-01-19,Matchweek 17,Wed,Home,L,2,3,Tottenham,8,3,5,62.5,0,4.4,1.4,0,0,0,0,2,14,14.3,31,4,38.7,35.5,11,18.2,27.6,16,0,0.0,0,11.6,19:30:00
ENG-Premier League,2122,Leicester City,2022-01-23 Leicester City-Brighton,2022-01-23,Matchweek 23,Sun,Home,D,1,1,Brighton,4,1,3,75.0,0,1.8,0.8,0,0,0,0,3,11,27.3,26,6,34.6,34.8,5,40.0,33.6,15,0,0.0,1,15.3,14:00:00
ENG-Premier League,2122,Leicester City,2022-02-10 Liverpool-Leicester City,2022-02-10,Matchweek 24,Thu,Away,L,0,2,Liverpool,11,2,9,81.8,0,2.6,0.6,0,0,0,0,12,23,52.2,23,4,60.9,37.7,9,100.0,63.7,16,0,0.0,1,9.3,19:45:00
ENG-Premier League,2122,Leicester City,2022-02-13 Leicester City-West Ham,2022-02-13,Matchweek 25,Sun,Home,D,2,2,West Ham,3,2,1,33.3,0,1.7,-0.3,0,0,0,0,3,14,21.4,27,1,44.4,36.0,4,50.0,36.3,11,0,0.0,2,22.0,16:30:00
ENG-Premier League,2122,Leicester City,2022-02-20 Wolves-Leicester City,2022-02-20,Matchweek 26,Sun,Away,L,1,2,Wolves,3,2,1,33.3,0,0.4,-1.6,0,0,0,0,2,4,50.0,19,2,21.1,30.4,5,0.0,16.8,10,0,0.0,1,47.0,16:30:00
ENG-Premier League,2122,Leicester City,2022-03-01 Burnley-Leicester City,2022-03-01,Matchweek 22,Tue,Away,W,2,0,Burnley,2,0,2,100.0,1,1.1,1.1,0,0,0,0,6,14,42.9,18,3,55.6,38.9,11,36.4,37.3,16,1,6.3,1,16.5,19:45:00
ENG-Premier League,2122,Leicester City,2022-03-05 Leicester City-Leeds United,2022-03-05,Matchweek 28,Sat,Home,W,1,0,Leeds United,4,0,4,100.0,1,1.8,1.8,0,0,0,0,4,11,36.4,28,6,32.1,30.5,8,25.0,36.9,20,4,20.0,5,16.6,12:30:00
ENG-Premier League,2122,Leicester City,2022-03-13 Arsenal-Leicester City,2022-03-13,Matchweek 29,Sun,Away,L,0,2,Arsenal,7,2,5,85.7,0,2.1,0.1,1,1,0,0,3,8,37.5,25,4,20.0,28.1,8,37.5,34.6,6,0,0.0,0,,16:30:00
ENG-Premier League,2122,Leicester City,2022-03-20 Leicester City-Brentford,2022-03-20,Matchweek 30,Sun,Home,W,2,1,Brentford,6,1,5,83.3,0,1.2,0.2,0,0,0,0,8,13,61.5,34,7,32.4,34.7,7,28.6,30.1,14,0,0.0,0,,14:00:00
