,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
394,ENG-Premier League,2122,Liverpool,2021-12-04 Wolves-Liverpool,12/4/2021,Matchweek 15,Sat,Away,W,1,0,Wolves,2,0,0,7,4,1,28,9,8,0,0,0,71,11,4,73.3,15:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
395,ENG-Premier League,2122,Liverpool,2021-12-11 Liverpool-Aston Villa,12/11/2021,Matchweek 16,Sat,Home,W,1,0,Aston Villa,1,0,0,13,6,2,28,10,8,1,0,0,54,21,7,75.0,15:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
396,ENG-Premier League,2122,Liverpool,2021-12-16 Liverpool-Newcastle Utd,12/16/2021,Matchweek 17,Thu,Home,W,3,1,Newcastle Utd,1,0,0,9,4,2,23,9,9,0,0,0,77,16,9,64.0,20:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
397,ENG-Premier League,2122,Liverpool,2021-12-19 Tottenham-Liverpool,12/19/2021,Matchweek 18,Sun,Away,D,2,2,Tottenham,4,1,0,11,11,1,27,11,13,0,0,0,64,11,15,42.3,16:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
398,ENG-Premier League,2122,Liverpool,2021-12-28 Leicester City-Liverpool,12/28/2021,Matchweek 20,Tue,Away,L,0,1,Leicester City,1,0,0,11,8,1,42,15,10,1,0,0,63,17,20,45.9,20:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
399,ENG-Premier League,2122,Liverpool,2022-01-02 Chelsea-Liverpool,1/2/2022,Matchweek 21,Sun,Away,D,2,2,Chelsea,2,0,0,13,5,3,14,10,5,0,0,0,58,17,10,63.0,16:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
400,ENG-Premier League,2122,Liverpool,2022-01-16 Liverpool-Brentford,1/16/2022,Matchweek 22,Sun,Home,W,3,0,Brentford,0,0,0,6,5,2,32,9,7,0,0,0,75,24,19,55.8,14:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
401,ENG-Premier League,2122,Liverpool,2022-01-23 Crystal Palace-Liverpool,1/23/2022,Matchweek 23,Sun,Away,W,3,1,Crystal Palace,1,0,0,10,11,2,19,9,6,1,0,0,60,16,20,44.4,14:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
402,ENG-Premier League,2122,Liverpool,2022-02-10 Liverpool-Leicester City,2/10/2022,Matchweek 24,Thu,Home,W,2,0,Leicester City,1,0,0,11,6,3,28,19,11,0,0,0,71,24,10,70.6,19:45:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
403,ENG-Premier League,2122,Liverpool,2022-02-13 Burnley-Liverpool,2/13/2022,Matchweek 25,Sun,Away,W,1,0,Burnley,1,0,0,6,6,3,16,6,3,0,0,0,57,16,12,57.1,14:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
404,ENG-Premier League,2122,Liverpool,2022-02-19 Liverpool-Norwich City,2/19/2022,Matchweek 26,Sat,Home,W,3,1,Norwich City,0,0,0,7,8,1,37,7,5,0,0,0,67,17,13,56.7,15:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
405,ENG-Premier League,2122,Liverpool,2022-02-23 Liverpool-Leeds United,2/23/2022,Matchweek 19,Wed,Home,W,6,0,Leeds United,0,0,0,5,10,1,15,12,3,1,0,0,73,9,1,90.0,19:45:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
406,ENG-Premier League,2122,Liverpool,2022-03-05 Liverpool-West Ham,3/5/2022,Matchweek 28,Sat,Home,W,1,0,West Ham,2,0,0,7,7,1,17,5,6,0,0,0,53,21,14,60.0,17:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
407,ENG-Premier League,2122,Liverpool,2022-03-12 Brighton-Liverpool,3/12/2022,Matchweek 29,Sat,Away,W,2,0,Brighton,1,0,0,15,11,1,14,9,9,0,0,0,47,7,6,53.8,12:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
408,ENG-Premier League,2122,Liverpool,2022-03-16 Arsenal-Liverpool,3/16/2022,Matchweek 27,Wed,Away,W,2,0,Arsenal,1,0,0,9,7,2,18,11,8,0,0,0,59,15,6,71.4,20:15:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
409,ENG-Premier League,2122,Liverpool,2022-04-02 Liverpool-Watford,4/2/2022,Matchweek 31,Sat,Home,W,2,0,Watford,1,0,0,9,8,1,22,7,13,1,0,0,60,21,12,63.6,12:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Watford,https://media-4.api-sports.io/football/teams/38.png
410,ENG-Premier League,2122,Liverpool,2022-04-10 Manchester City-Liverpool,4/10/2022,Matchweek 32,Sun,Away,D,2,2,Manchester City,4,0,0,11,8,2,5,8,12,0,0,0,50,9,9,50.0,16:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
411,ENG-Premier League,2122,Liverpool,2022-04-19 Liverpool-Manchester Utd,4/19/2022,Matchweek 30,Tue,Home,W,4,0,Manchester Utd,1,0,0,3,6,3,17,10,11,0,0,0,57,11,9,55.0,20:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
412,ENG-Premier League,2122,Liverpool,2022-04-24 Liverpool-Everton,4/24/2022,Matchweek 34,Sun,Home,W,2,0,Everton,2,0,0,8,7,1,36,4,10,0,0,0,39,13,11,54.2,16:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Everton,https://media-4.api-sports.io/football/teams/45.png
413,ENG-Premier League,2122,Liverpool,2022-04-30 Newcastle Utd-Liverpool,4/30/2022,Matchweek 35,Sat,Away,W,1,0,Newcastle Utd,3,0,0,11,11,1,16,6,6,0,0,0,54,17,20,45.9,12:30:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
414,ENG-Premier League,2122,Liverpool,2022-05-07 Liverpool-Tottenham,5/7/2022,Matchweek 36,Sat,Home,D,1,1,Tottenham,3,0,0,12,7,0,46,4,11,0,0,0,69,15,12,55.6,19:45:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
415,ENG-Premier League,2122,Liverpool,2022-05-10 Aston Villa-Liverpool,5/10/2022,Matchweek 33,Tue,Away,W,2,1,Aston Villa,0,0,0,12,9,2,17,8,10,0,0,0,58,10,12,45.5,20:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
416,ENG-Premier League,2122,Liverpool,2022-05-17 Southampton-Liverpool,5/17/2022,Matchweek 37,Tue,Away,W,2,1,Southampton,0,0,0,6,6,2,35,9,10,0,0,0,62,13,15,46.4,19:45:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
417,ENG-Premier League,2122,Liverpool,2022-05-22 Liverpool-Wolves,5/22/2022,Matchweek 38,Sun,Home,W,3,1,Wolves,1,0,0,6,2,3,24,6,13,0,0,0,56,7,4,63.6,16:00:00,Liverpool,https://media-4.api-sports.io/football/teams/40.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
418,ENG-Premier League,2122,Manchester City,2021-08-15 Tottenham-Manchester City,8/15/2021,Matchweek 1,Sun,Away,L,0,1,Tottenham,1,0,0,8,11,1,30,3,11,0,0,0,53,19,14,57.6,16:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
419,ENG-Premier League,2122,Manchester City,2021-08-21 Manchester City-Norwich City,8/21/2021,Matchweek 2,Sat,Home,W,5,0,Norwich City,1,0,0,13,6,2,26,6,8,0,0,0,38,9,3,75.0,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
420,ENG-Premier League,2122,Manchester City,2021-08-28 Manchester City-Arsenal,8/28/2021,Matchweek 3,Sat,Home,W,5,0,Arsenal,1,0,0,5,7,1,30,4,10,0,0,0,45,13,9,59.1,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
421,ENG-Premier League,2122,Manchester City,2021-09-11 Leicester City-Manchester City,9/11/2021,Matchweek 4,Sat,Away,W,1,0,Leicester City,2,0,0,11,4,4,31,5,7,0,0,0,53,8,12,40.0,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
422,ENG-Premier League,2122,Manchester City,2021-09-18 Manchester City-Southampton,9/18/2021,Matchweek 5,Sat,Home,D,0,0,Southampton,0,0,0,5,10,4,23,8,10,0,0,0,51,22,15,59.5,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
423,ENG-Premier League,2122,Manchester City,2021-09-25 Chelsea-Manchester City,9/25/2021,Matchweek 6,Sat,Away,W,1,0,Chelsea,2,0,0,10,12,4,26,8,9,0,0,0,53,9,18,33.3,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
424,ENG-Premier League,2122,Manchester City,2021-10-03 Liverpool-Manchester City,10/3/2021,Matchweek 7,Sun,Away,D,2,2,Liverpool,3,0,0,12,10,5,14,8,9,0,0,0,55,9,9,50.0,16:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
425,ENG-Premier League,2122,Manchester City,2021-10-16 Manchester City-Burnley,10/16/2021,Matchweek 8,Sat,Home,W,2,0,Burnley,1,0,0,11,5,0,24,10,6,0,0,0,53,11,15,42.3,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
426,ENG-Premier League,2122,Manchester City,2021-10-23 Brighton-Manchester City,10/23/2021,Matchweek 9,Sat,Away,W,4,1,Brighton,3,0,0,6,9,1,7,8,3,0,1,0,48,5,14,26.3,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
427,ENG-Premier League,2122,Manchester City,2021-10-30 Manchester City-Crystal Palace,10/30/2021,Matchweek 10,Sat,Home,L,0,2,Crystal Palace,2,1,0,11,10,2,32,6,10,0,0,0,51,13,14,48.1,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
428,ENG-Premier League,2122,Manchester City,2021-11-06 Manchester Utd-Manchester City,11/6/2021,Matchweek 11,Sat,Away,W,2,0,Manchester Utd,2,0,0,12,9,1,19,6,6,0,0,0,50,10,9,52.6,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
429,ENG-Premier League,2122,Manchester City,2021-11-21 Manchester City-Everton,11/21/2021,Matchweek 12,Sun,Home,W,3,0,Everton,1,0,0,5,7,0,25,8,7,0,0,0,46,15,5,75.0,14:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Everton,https://media-4.api-sports.io/football/teams/45.png
430,ENG-Premier League,2122,Manchester City,2021-11-28 Manchester City-West Ham,11/28/2021,Matchweek 13,Sun,Home,W,2,1,West Ham,2,0,0,7,6,4,19,5,8,0,0,0,58,11,13,45.8,14:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
431,ENG-Premier League,2122,Manchester City,2021-12-01 Aston Villa-Manchester City,12/1/2021,Matchweek 14,Wed,Away,W,2,1,Aston Villa,0,0,0,12,8,0,18,9,9,0,0,0,54,10,15,40.0,20:15:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
432,ENG-Premier League,2122,Manchester City,2021-12-04 Watford-Manchester City,12/4/2021,Matchweek 15,Sat,Away,W,3,1,Watford,0,0,0,7,11,1,21,13,8,0,0,0,58,12,11,52.2,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Watford,https://media-4.api-sports.io/football/teams/38.png
433,ENG-Premier League,2122,Manchester City,2021-12-11 Manchester City-Wolves,12/11/2021,Matchweek 16,Sat,Home,W,1,0,Wolves,3,0,0,12,4,1,33,12,8,0,0,0,62,10,10,50.0,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
434,ENG-Premier League,2122,Manchester City,2021-12-14 Manchester City-Leeds United,12/14/2021,Matchweek 17,Tue,Home,W,7,0,Leeds United,1,0,0,5,9,1,17,9,5,0,0,0,49,8,3,72.7,20:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
435,ENG-Premier League,2122,Manchester City,2021-12-19 Newcastle Utd-Manchester City,12/19/2021,Matchweek 18,Sun,Away,W,4,0,Newcastle Utd,2,0,0,6,8,2,12,5,10,0,0,0,42,8,12,40.0,14:15:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
436,ENG-Premier League,2122,Manchester City,2021-12-26 Manchester City-Leicester City,12/26/2021,Matchweek 19,Sun,Home,W,6,3,Leicester City,1,0,0,11,9,2,24,3,3,2,0,0,23,2,3,40.0,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
437,ENG-Premier League,2122,Manchester City,2021-12-29 Brentford-Manchester City,12/29/2021,Matchweek 20,Wed,Away,W,1,0,Brentford,0,0,0,10,12,3,21,8,4,0,0,0,45,18,15,54.5,20:15:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
438,ENG-Premier League,2122,Manchester City,2022-01-01 Arsenal-Manchester City,1/1/2022,Matchweek 21,Sat,Away,W,2,1,Arsenal,2,0,0,5,12,2,9,2,7,1,0,0,44,16,5,76.2,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
439,ENG-Premier League,2122,Manchester City,2022-01-15 Manchester City-Chelsea,1/15/2022,Matchweek 22,Sat,Home,W,1,0,Chelsea,0,0,0,11,6,3,17,3,5,0,0,0,54,16,6,72.7,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
440,ENG-Premier League,2122,Manchester City,2022-01-22 Southampton-Manchester City,1/22/2022,Matchweek 23,Sat,Away,D,1,1,Southampton,0,0,0,5,13,0,45,8,10,0,0,0,61,13,11,54.2,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
441,ENG-Premier League,2122,Manchester City,2022-02-09 Manchester City-Brentford,2/9/2022,Matchweek 24,Wed,Home,W,2,0,Brentford,0,0,0,7,12,2,24,8,5,1,0,0,41,19,8,70.4,19:45:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
442,ENG-Premier League,2122,Manchester City,2022-02-12 Norwich City-Manchester City,2/12/2022,Matchweek 25,Sat,Away,W,4,0,Norwich City,2,0,0,8,6,2,26,11,3,1,0,0,55,12,13,48.0,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
443,ENG-Premier League,2122,Manchester City,2022-02-19 Manchester City-Tottenham,2/19/2022,Matchweek 26,Sat,Home,L,2,3,Tottenham,0,0,0,5,6,1,42,9,10,0,0,0,54,13,9,59.1,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
444,ENG-Premier League,2122,Manchester City,2022-02-26 Everton-Manchester City,2/26/2022,Matchweek 27,Sat,Away,W,1,0,Everton,2,0,0,14,7,2,23,12,8,0,0,0,57,17,7,70.8,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Everton,https://media-4.api-sports.io/football/teams/45.png
445,ENG-Premier League,2122,Manchester City,2022-03-06 Manchester City-Manchester Utd,3/6/2022,Matchweek 28,Sun,Home,W,4,1,Manchester Utd,0,0,0,10,14,0,18,11,8,0,0,0,46,4,8,33.3,16:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
446,ENG-Premier League,2122,Manchester City,2022-03-14 Crystal Palace-Manchester City,3/14/2022,Matchweek 29,Mon,Away,D,0,0,Crystal Palace,1,0,0,11,6,3,19,9,9,0,0,0,58,22,8,73.3,20:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
447,ENG-Premier League,2122,Manchester City,2022-04-02 Burnley-Manchester City,4/2/2022,Matchweek 31,Sat,Away,W,2,0,Burnley,0,0,0,6,11,0,20,4,4,0,0,0,47,13,18,41.9,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
448,ENG-Premier League,2122,Manchester City,2022-04-10 Manchester City-Liverpool,4/10/2022,Matchweek 32,Sun,Home,D,2,2,Liverpool,1,0,0,9,10,5,17,8,6,0,0,0,66,9,9,50.0,16:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
449,ENG-Premier League,2122,Manchester City,2022-04-20 Manchester City-Brighton,4/20/2022,Matchweek 30,Wed,Home,W,3,0,Brighton,0,0,0,12,7,1,15,11,11,0,0,0,58,14,11,56.0,20:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
450,ENG-Premier League,2122,Manchester City,2022-04-23 Manchester City-Watford,4/23/2022,Matchweek 34,Sat,Home,W,5,1,Watford,1,0,0,9,7,0,19,7,16,1,0,0,54,6,4,60.0,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Watford,https://media-4.api-sports.io/football/teams/38.png
451,ENG-Premier League,2122,Manchester City,2022-04-30 Leeds United-Manchester City,4/30/2022,Matchweek 35,Sat,Away,W,4,0,Leeds United,2,0,0,3,13,1,18,9,4,0,0,0,67,12,9,57.1,17:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
452,ENG-Premier League,2122,Manchester City,2022-05-08 Manchester City-Newcastle Utd,5/8/2022,Matchweek 36,Sun,Home,W,5,0,Newcastle Utd,1,0,0,6,11,1,19,5,5,0,0,0,50,21,12,63.6,16:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
453,ENG-Premier League,2122,Manchester City,2022-05-11 Wolves-Manchester City,5/11/2022,Matchweek 33,Wed,Away,W,5,1,Wolves,1,0,0,11,2,3,12,8,10,0,0,0,58,11,4,73.3,20:15:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
454,ENG-Premier League,2122,Manchester City,2022-05-15 West Ham-Manchester City,5/15/2022,Matchweek 37,Sun,Away,D,2,2,West Ham,1,0,0,5,9,0,39,5,7,1,0,0,54,19,18,51.4,14:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
455,ENG-Premier League,2122,Manchester City,2022-05-22 Manchester City-Aston Villa,5/22/2022,Matchweek 38,Sun,Home,W,3,2,Aston Villa,0,0,0,5,11,1,35,5,5,0,0,0,56,23,18,56.1,16:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
456,ENG-Premier League,2122,Manchester Utd,2021-08-14 Manchester Utd-Leeds United,8/14/2021,Matchweek 1,Sat,Home,W,5,1,Leeds United,1,0,0,11,9,2,11,8,4,0,0,0,51,11,9,55.0,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
457,ENG-Premier League,2122,Manchester Utd,2021-08-22 Southampton-Manchester Utd,8/22/2021,Matchweek 2,Sun,Away,D,1,1,Southampton,3,0,0,10,12,2,19,6,10,0,0,1,61,15,11,57.7,14:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
458,ENG-Premier League,2122,Manchester Utd,2021-08-29 Wolves-Manchester Utd,8/29/2021,Matchweek 3,Sun,Away,W,1,0,Wolves,4,0,0,9,7,4,18,13,5,0,0,0,54,11,15,42.3,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
459,ENG-Premier League,2122,Manchester Utd,2021-09-11 Manchester Utd-Newcastle Utd,9/11/2021,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,1,0,0,9,2,1,23,4,11,0,0,0,47,7,6,53.8,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
460,ENG-Premier League,2122,Manchester Utd,2021-09-19 West Ham-Manchester Utd,9/19/2021,Matchweek 5,Sun,Away,W,2,1,West Ham,0,0,0,8,5,0,33,2,9,0,1,0,45,9,12,42.9,14:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
461,ENG-Premier League,2122,Manchester Utd,2021-09-25 Manchester Utd-Aston Villa,9/25/2021,Matchweek 6,Sat,Home,L,0,1,Aston Villa,2,0,0,9,11,2,21,9,8,0,0,0,53,19,11,63.3,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
462,ENG-Premier League,2122,Manchester Utd,2021-10-02 Manchester Utd-Everton,10/2/2021,Matchweek 7,Sat,Home,D,1,1,Everton,1,0,0,10,9,2,28,6,3,0,0,0,46,13,18,41.9,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Everton,https://media-4.api-sports.io/football/teams/45.png
463,ENG-Premier League,2122,Manchester Utd,2021-10-16 Leicester City-Manchester Utd,10/16/2021,Matchweek 8,Sat,Away,L,2,4,Leicester City,3,0,0,17,5,3,17,9,8,0,0,0,59,8,11,42.1,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
464,ENG-Premier League,2122,Manchester Utd,2021-10-24 Manchester Utd-Liverpool,10/24/2021,Matchweek 9,Sun,Home,L,0,5,Liverpool,6,1,0,10,8,7,21,11,3,0,0,0,53,13,9,59.1,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
465,ENG-Premier League,2122,Manchester Utd,2021-10-30 Tottenham-Manchester Utd,10/30/2021,Matchweek 10,Sat,Away,W,3,0,Tottenham,3,0,0,14,12,1,8,7,12,0,0,0,52,12,17,41.4,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
466,ENG-Premier League,2122,Manchester Utd,2021-11-06 Manchester Utd-Manchester City,11/6/2021,Matchweek 11,Sat,Home,L,0,2,Manchester City,1,0,0,9,12,4,9,6,11,0,0,1,42,9,10,47.4,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
467,ENG-Premier League,2122,Manchester Utd,2021-11-20 Watford-Manchester Utd,11/20/2021,Matchweek 12,Sat,Away,L,1,4,Watford,3,1,1,5,7,4,12,7,8,0,1,0,62,20,15,57.1,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Watford,https://media-4.api-sports.io/football/teams/38.png
468,ENG-Premier League,2122,Manchester Utd,2021-11-28 Chelsea-Manchester Utd,11/28/2021,Matchweek 13,Sun,Away,D,1,1,Chelsea,5,0,0,14,13,1,8,9,15,0,1,0,56,11,11,50.0,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
469,ENG-Premier League,2122,Manchester Utd,2021-12-02 Manchester Utd-Arsenal,12/2/2021,Matchweek 14,Thu,Home,W,3,2,Arsenal,1,0,0,9,10,0,12,9,13,1,0,0,55,22,16,57.9,20:15:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
470,ENG-Premier League,2122,Manchester Utd,2021-12-05 Manchester Utd-Crystal Palace,12/5/2021,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,2,0,0,16,9,3,20,8,11,0,0,0,60,17,21,44.7,14:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
471,ENG-Premier League,2122,Manchester Utd,2021-12-11 Norwich City-Manchester Utd,12/11/2021,Matchweek 16,Sat,Away,W,1,0,Norwich City,1,0,0,17,6,1,14,8,10,1,0,0,61,21,15,58.3,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
472,ENG-Premier League,2122,Manchester Utd,2021-12-27 Newcastle Utd-Manchester Utd,12/27/2021,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,3,0,0,8,11,3,23,10,10,0,0,0,57,16,9,64.0,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
473,ENG-Premier League,2122,Manchester Utd,2021-12-30 Manchester Utd-Burnley,12/30/2021,Matchweek 20,Thu,Home,W,3,1,Burnley,0,0,0,5,10,2,26,5,5,0,0,0,43,21,25,45.7,20:15:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
474,ENG-Premier League,2122,Manchester Utd,2022-01-03 Manchester Utd-Wolves,1/3/2022,Matchweek 21,Mon,Home,L,0,1,Wolves,3,0,0,9,8,2,21,12,10,0,0,0,50,13,12,52.0,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
