,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
ENG-Premier League,2021,Everton,2021-05-13 Aston Villa-Everton,2021-05-13,Matchweek 19,Thu,Away,D,0,0,Aston Villa,26,17,4,0,2,3,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Everton,2021-05-16 Everton-Sheffield Utd,2021-05-16,Matchweek 36,Sun,Home,L,0,1,Sheffield Utd,30,23,2,0,4,0,1,0,0,0,0,0,0,0,19:00:00
ENG-Premier League,2021,Everton,2021-05-19 Everton-Wolves,2021-05-19,Matchweek 37,Wed,Home,W,1,0,Wolves,23,14,5,1,3,0,0,1,0,1,0,0,0,0,18:00:00
ENG-Premier League,2021,Everton,2021-05-23 Manchester City-Everton,2021-05-23,Matchweek 38,Sun,Away,L,0,5,Manchester City,13,7,0,2,2,1,1,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,2021,Fulham,2020-09-12 Fulham-Arsenal,2020-09-12,Matchweek 1,Sat,Home,L,0,3,Arsenal,8,7,0,0,0,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Fulham,2020-09-19 Leeds United-Fulham,2020-09-19,Matchweek 2,Sat,Away,L,3,4,Leeds United,22,15,1,2,2,2,0,6,3,0,1,1,1,0,15:00:00
ENG-Premier League,2021,Fulham,2020-09-28 Fulham-Aston Villa,2020-09-28,Matchweek 3,Mon,Home,L,0,3,Aston Villa,29,24,1,1,2,1,0,0,0,0,0,0,0,0,17:45:00
ENG-Premier League,2021,Fulham,2020-10-04 Wolves-Fulham,2020-10-04,Matchweek 4,Sun,Away,L,0,1,Wolves,18,12,2,2,1,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Fulham,2020-10-18 Sheffield Utd-Fulham,2020-10-18,Matchweek 5,Sun,Away,D,1,1,Sheffield Utd,27,20,3,3,1,0,0,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Fulham,2020-10-24 Fulham-Crystal Palace,2020-10-24,Matchweek 6,Sat,Home,L,1,2,Crystal Palace,30,20,5,1,1,3,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Fulham,2020-11-02 Fulham-West Brom,2020-11-02,Matchweek 7,Mon,Home,W,2,0,West Brom,22,17,0,4,1,0,0,4,4,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Fulham,2020-11-07 West Ham-Fulham,2020-11-07,Matchweek 8,Sat,Away,L,0,1,West Ham,23,16,2,1,1,3,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2020-11-22 Fulham-Everton,2020-11-22,Matchweek 9,Sun,Home,L,2,3,Everton,28,26,0,1,0,1,0,4,3,0,1,0,0,0,12:00:00
ENG-Premier League,2021,Fulham,2020-11-30 Leicester City-Fulham,2020-11-30,Matchweek 10,Mon,Away,W,2,1,Leicester City,19,12,1,3,0,3,0,4,2,0,1,0,1,0,17:30:00
ENG-Premier League,2021,Fulham,2020-12-05 Manchester City-Fulham,2020-12-05,Matchweek 11,Sat,Away,L,0,2,Manchester City,8,3,2,2,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Fulham,2020-12-13 Fulham-Liverpool,2020-12-13,Matchweek 12,Sun,Home,D,1,1,Liverpool,19,13,3,0,2,1,0,2,1,0,0,1,0,0,16:30:00
ENG-Premier League,2021,Fulham,2020-12-16 Fulham-Brighton,2020-12-16,Matchweek 13,Wed,Home,D,0,0,Brighton,13,6,3,1,2,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2020-12-19 Newcastle Utd-Fulham,2020-12-19,Matchweek 14,Sat,Away,D,1,1,Newcastle Utd,21,12,3,1,1,4,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2020-12-26 Fulham-Southampton,2020-12-26,Matchweek 15,Sat,Home,D,0,0,Southampton,19,15,1,1,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Fulham,2021-01-13 Tottenham-Fulham,2021-01-13,Matchweek 16,Wed,Away,D,1,1,Tottenham,29,21,2,4,1,1,0,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Fulham,2021-01-16 Fulham-Chelsea,2021-01-16,Matchweek 19,Sat,Home,L,0,1,Chelsea,13,11,0,0,1,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Fulham,2021-01-20 Fulham-Manchester Utd,2021-01-20,Matchweek 18,Wed,Home,L,1,2,Manchester Utd,21,18,0,2,1,0,0,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Fulham,2021-01-27 Brighton-Fulham,2021-01-27,Matchweek 20,Wed,Away,D,0,0,Brighton,18,16,0,1,0,0,1,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,2021,Fulham,2021-01-30 West Brom-Fulham,2021-01-30,Matchweek 21,Sat,Away,D,2,2,West Brom,22,18,2,1,0,1,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Fulham,2021-02-03 Fulham-Leicester City,2021-02-03,Matchweek 22,Wed,Home,L,0,2,Leicester City,13,11,2,0,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Fulham,2021-02-06 Fulham-West Ham,2021-02-06,Matchweek 23,Sat,Home,D,0,0,West Ham,36,30,2,0,2,2,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Fulham,2021-02-14 Everton-Fulham,2021-02-14,Matchweek 24,Sun,Away,W,2,0,Everton,22,16,2,0,1,2,1,3,2,0,0,1,0,0,19:00:00
ENG-Premier League,2021,Fulham,2021-02-17 Burnley-Fulham,2021-02-17,Matchweek 17,Wed,Away,D,1,1,Burnley,15,11,3,1,0,0,0,2,1,1,0,0,0,0,18:00:00
ENG-Premier League,2021,Fulham,2021-02-20 Fulham-Sheffield Utd,2021-02-20,Matchweek 25,Sat,Home,W,1,0,Sheffield Utd,29,26,1,1,0,0,1,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2021-02-28 Crystal Palace-Fulham,2021-02-28,Matchweek 26,Sun,Away,D,0,0,Crystal Palace,28,17,5,1,1,4,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Fulham,2021-03-04 Fulham-Tottenham,2021-03-04,Matchweek 33,Thu,Home,L,0,1,Tottenham,21,15,2,1,2,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Fulham,2021-03-07 Liverpool-Fulham,2021-03-07,Matchweek 27,Sun,Away,W,1,0,Liverpool,17,13,0,1,1,1,1,2,0,0,0,0,1,1,14:00:00
ENG-Premier League,2021,Fulham,2021-03-13 Fulham-Manchester City,2021-03-13,Matchweek 28,Sat,Home,L,0,3,Manchester City,6,6,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2021-03-19 Fulham-Leeds United,2021-03-19,Matchweek 29,Fri,Home,L,1,2,Leeds United,22,11,5,1,2,2,1,1,0,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2021-04-04 Aston Villa-Fulham,2021-04-04,Matchweek 30,Sun,Away,L,1,3,Aston Villa,22,16,0,4,1,1,0,1,0,0,1,0,0,0,16:30:00
ENG-Premier League,2021,Fulham,2021-04-09 Fulham-Wolves,2021-04-09,Matchweek 31,Fri,Home,L,0,1,Wolves,24,18,1,2,0,3,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2021-04-18 Arsenal-Fulham,2021-04-18,Matchweek 32,Sun,Away,D,1,1,Arsenal,4,2,0,0,1,1,0,1,0,0,0,0,1,0,13:30:00
ENG-Premier League,2021,Fulham,2021-05-01 Chelsea-Fulham,2021-05-01,Matchweek 34,Sat,Away,L,0,2,Chelsea,18,10,3,1,2,1,1,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Fulham,2021-05-10 Fulham-Burnley,2021-05-10,Matchweek 35,Mon,Home,L,0,2,Burnley,39,32,2,3,1,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Fulham,2021-05-15 Southampton-Fulham,2021-05-15,Matchweek 36,Sat,Away,L,1,3,Southampton,20,15,3,2,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Fulham,2021-05-18 Manchester Utd-Fulham,2021-05-18,Matchweek 37,Tue,Away,D,1,1,Manchester Utd,14,7,2,1,1,3,0,1,1,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Fulham,2021-05-23 Fulham-Newcastle Utd,2021-05-23,Matchweek 38,Sun,Home,L,0,2,Newcastle Utd,26,21,1,3,1,0,0,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,2021,Leeds United,2020-09-12 Liverpool-Leeds United,2020-09-12,Matchweek 1,Sat,Away,L,3,4,Liverpool,9,6,0,2,0,1,0,6,4,0,2,0,0,0,17:30:00
ENG-Premier League,2021,Leeds United,2020-09-19 Leeds United-Fulham,2020-09-19,Matchweek 2,Sat,Home,W,4,3,Fulham,16,7,3,1,1,4,0,6,5,0,0,0,1,0,15:00:00
ENG-Premier League,2021,Leeds United,2020-09-27 Sheffield Utd-Leeds United,2020-09-27,Matchweek 3,Sun,Away,W,1,0,Sheffield Utd,33,27,2,1,1,1,1,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Leeds United,2020-10-03 Leeds United-Manchester City,2020-10-03,Matchweek 4,Sat,Home,D,1,1,Manchester City,23,18,0,3,1,1,0,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,2021,Leeds United,2020-10-19 Leeds United-Wolves,2020-10-19,Matchweek 5,Mon,Home,L,0,1,Wolves,23,19,1,1,2,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2020-10-23 Aston Villa-Leeds United,2020-10-23,Matchweek 6,Fri,Away,W,3,0,Aston Villa,49,39,2,2,5,1,0,5,2,0,2,1,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2020-11-02 Leeds United-Leicester City,2020-11-02,Matchweek 7,Mon,Home,L,1,4,Leicester City,18,13,2,1,2,0,0,2,1,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2020-11-07 Crystal Palace-Leeds United,2020-11-07,Matchweek 8,Sat,Away,L,1,4,Crystal Palace,17,12,3,0,0,1,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Leeds United,2020-11-22 Leeds United-Arsenal,2020-11-22,Matchweek 9,Sun,Home,D,0,0,Arsenal,44,34,2,1,5,0,2,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2021,Leeds United,2020-11-28 Everton-Leeds United,2020-11-28,Matchweek 10,Sat,Away,W,1,0,Everton,37,30,1,0,6,0,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Leeds United,2020-12-05 Chelsea-Leeds United,2020-12-05,Matchweek 11,Sat,Away,L,1,3,Chelsea,15,10,1,3,1,0,0,2,1,0,1,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2020-12-11 Leeds United-West Ham,2020-12-11,Matchweek 12,Fri,Home,L,1,2,West Ham,24,17,1,2,2,2,0,2,1,0,0,0,1,0,20:00:00
ENG-Premier League,2021,Leeds United,2020-12-16 Leeds United-Newcastle Utd,2020-12-16,Matchweek 13,Wed,Home,W,5,2,Newcastle Utd,43,37,2,1,2,1,0,8,7,0,0,1,0,0,18:00:00
ENG-Premier League,2021,Leeds United,2020-12-20 Manchester Utd-Leeds United,2020-12-20,Matchweek 14,Sun,Away,L,2,6,Manchester Utd,29,25,3,0,1,0,0,3,2,1,0,0,0,0,16:30:00
ENG-Premier League,2021,Leeds United,2020-12-27 Leeds United-Burnley,2020-12-27,Matchweek 15,Sun,Home,W,1,0,Burnley,19,15,0,2,0,2,0,2,1,0,0,0,1,0,12:00:00
ENG-Premier League,2021,Leeds United,2020-12-29 West Brom-Leeds United,2020-12-29,Matchweek 16,Tue,Away,W,5,0,West Brom,27,25,1,0,1,0,0,7,6,0,0,1,0,0,18:00:00
ENG-Premier League,2021,Leeds United,2021-01-02 Tottenham-Leeds United,2021-01-02,Matchweek 17,Sat,Away,L,0,3,Tottenham,32,28,0,2,1,0,1,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Leeds United,2021-01-16 Leeds United-Brighton,2021-01-16,Matchweek 19,Sat,Home,L,0,1,Brighton,11,8,1,1,0,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Leeds United,2021-01-26 Newcastle Utd-Leeds United,2021-01-26,Matchweek 20,Tue,Away,W,2,1,Newcastle Utd,18,14,1,1,1,1,0,4,4,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Leeds United,2021-01-31 Leicester City-Leeds United,2021-01-31,Matchweek 21,Sun,Away,W,3,1,Leicester City,15,11,2,0,1,0,1,6,6,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Leeds United,2021-02-03 Leeds United-Everton,2021-02-03,Matchweek 22,Wed,Home,L,1,2,Everton,29,20,5,1,2,1,0,2,2,0,0,0,0,0,19:30:00
ENG-Premier League,2021,Leeds United,2021-02-08 Leeds United-Crystal Palace,2021-02-08,Matchweek 23,Mon,Home,W,2,0,Crystal Palace,29,20,3,1,3,2,0,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2021-02-14 Arsenal-Leeds United,2021-02-14,Matchweek 24,Sun,Away,L,2,4,Arsenal,15,13,1,0,1,0,0,4,2,1,0,1,0,0,16:30:00
ENG-Premier League,2021,Leeds United,2021-02-19 Wolves-Leeds United,2021-02-19,Matchweek 25,Fri,Away,L,0,1,Wolves,29,14,8,0,4,3,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2021-02-23 Leeds United-Southampton,2021-02-23,Matchweek 18,Tue,Home,W,3,0,Southampton,22,15,2,2,1,2,0,6,5,0,0,0,1,0,18:00:00
ENG-Premier League,2021,Leeds United,2021-02-27 Leeds United-Aston Villa,2021-02-27,Matchweek 26,Sat,Home,L,0,1,Aston Villa,24,16,3,2,2,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Leeds United,2021-03-08 West Ham-Leeds United,2021-03-08,Matchweek 27,Mon,Away,L,0,2,West Ham,28,22,1,2,2,0,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2021-03-13 Leeds United-Chelsea,2021-03-13,Matchweek 28,Sat,Home,D,0,0,Chelsea,14,8,2,3,0,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Leeds United,2021-03-19 Fulham-Leeds United,2021-03-19,Matchweek 29,Fri,Away,W,2,1,Fulham,23,12,6,2,1,2,0,4,2,1,1,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2021-04-03 Leeds United-Sheffield Utd,2021-04-03,Matchweek 30,Sat,Home,W,2,1,Sheffield Utd,39,30,0,3,4,1,1,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,2021,Leeds United,2021-04-10 Manchester City-Leeds United,2021-04-10,Matchweek 31,Sat,Away,W,2,1,Manchester City,4,4,0,0,0,0,0,4,4,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Leeds United,2021-04-19 Leeds United-Liverpool,2021-04-19,Matchweek 32,Mon,Home,D,1,1,Liverpool,22,15,3,1,2,1,0,2,1,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Leeds United,2021-04-25 Leeds United-Manchester Utd,2021-04-25,Matchweek 33,Sun,Home,D,0,0,Manchester Utd,11,9,1,0,0,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Leeds United,2021-05-01 Brighton-Leeds United,2021-05-01,Matchweek 34,Sat,Away,L,0,2,Brighton,21,17,2,1,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Leeds United,2021-05-08 Leeds United-Tottenham,2021-05-08,Matchweek 35,Sat,Home,W,3,1,Tottenham,29,26,2,0,1,0,0,6,6,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Leeds United,2021-05-15 Burnley-Leeds United,2021-05-15,Matchweek 36,Sat,Away,W,4,0,Burnley,27,23,1,1,1,0,1,7,5,0,1,1,0,0,12:30:00
ENG-Premier League,2021,Leeds United,2021-05-18 Southampton-Leeds United,2021-05-18,Matchweek 37,Tue,Away,W,2,0,Southampton,27,21,3,1,2,0,0,3,2,0,0,1,0,0,18:00:00
ENG-Premier League,2021,Leeds United,2021-05-23 Leeds United-West Brom,2021-05-23,Matchweek 38,Sun,Home,W,3,1,West Brom,29,21,2,1,3,1,1,5,3,1,0,0,1,0,16:00:00
ENG-Premier League,2021,Leicester City,2020-09-13 West Brom-Leicester City,2020-09-13,Matchweek 1,Sun,Away,W,3,0,West Brom,22,13,0,2,2,4,1,6,3,0,1,0,2,0,14:00:00
ENG-Premier League,2021,Leicester City,2020-09-20 Leicester City-Burnley,2020-09-20,Matchweek 2,Sun,Home,W,4,2,Burnley,27,23,2,1,1,0,0,6,5,0,1,0,0,0,19:00:00
ENG-Premier League,2021,Leicester City,2020-09-27 Manchester City-Leicester City,2020-09-27,Matchweek 3,Sun,Away,W,5,2,Manchester City,14,11,0,0,0,3,0,10,7,0,0,0,3,0,16:30:00
ENG-Premier League,2021,Leicester City,2020-10-04 Leicester City-West Ham,2020-10-04,Matchweek 4,Sun,Home,L,0,3,West Ham,6,5,1,0,0,0,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Leicester City,2020-10-18 Leicester City-Aston Villa,2020-10-18,Matchweek 5,Sun,Home,L,0,1,Aston Villa,20,11,2,3,0,4,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Leicester City,2020-10-25 Arsenal-Leicester City,2020-10-25,Matchweek 6,Sun,Away,W,1,0,Arsenal,10,7,0,0,0,1,2,2,2,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Leicester City,2020-11-02 Leeds United-Leicester City,2020-11-02,Matchweek 7,Mon,Away,W,4,1,Leeds United,17,12,0,2,1,1,1,7,4,0,1,1,1,0,20:00:00
ENG-Premier League,2021,Leicester City,2020-11-08 Leicester City-Wolves,2020-11-08,Matchweek 8,Sun,Home,W,1,0,Wolves,17,11,2,1,1,2,0,1,1,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Leicester City,2020-11-22 Liverpool-Leicester City,2020-11-22,Matchweek 9,Sun,Away,L,0,3,Liverpool,18,14,1,2,1,0,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Leicester City,2020-11-30 Leicester City-Fulham,2020-11-30,Matchweek 10,Mon,Home,L,1,2,Fulham,29,17,2,3,4,3,0,2,1,1,0,0,0,0,17:30:00
ENG-Premier League,2021,Leicester City,2020-12-06 Sheffield Utd-Leicester City,2020-12-06,Matchweek 11,Sun,Away,W,2,1,Sheffield Utd,23,15,0,2,2,3,1,2,1,0,0,1,0,0,14:15:00
ENG-Premier League,2021,Leicester City,2020-12-13 Leicester City-Brighton,2020-12-13,Matchweek 12,Sun,Home,W,3,0,Brighton,28,24,2,2,0,0,0,6,6,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Leicester City,2020-12-16 Leicester City-Everton,2020-12-16,Matchweek 13,Wed,Home,L,0,2,Everton,27,22,2,0,2,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Leicester City,2020-12-20 Tottenham-Leicester City,2020-12-20,Matchweek 14,Sun,Away,W,2,0,Tottenham,32,22,4,0,2,3,1,2,1,0,0,0,1,0,14:15:00
ENG-Premier League,2021,Leicester City,2020-12-26 Leicester City-Manchester Utd,2020-12-26,Matchweek 15,Sat,Home,D,2,2,Manchester Utd,15,10,1,1,1,2,0,1,1,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Leicester City,2020-12-28 Crystal Palace-Leicester City,2020-12-28,Matchweek 16,Mon,Away,D,1,1,Crystal Palace,30,23,1,0,0,6,0,1,1,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Leicester City,2021-01-03 Newcastle Utd-Leicester City,2021-01-03,Matchweek 17,Sun,Away,W,2,1,Newcastle Utd,16,12,1,1,0,0,2,4,3,0,1,0,0,0,14:15:00
ENG-Premier League,2021,Leicester City,2021-01-16 Leicester City-Southampton,2021-01-16,Matchweek 19,Sat,Home,W,2,0,Southampton,29,24,1,4,0,0,0,4,3,0,1,0,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-01-19 Leicester City-Chelsea,2021-01-19,Matchweek 18,Tue,Home,W,2,0,Chelsea,15,12,1,0,0,1,1,3,3,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Leicester City,2021-01-27 Everton-Leicester City,2021-01-27,Matchweek 20,Wed,Away,D,1,1,Everton,35,23,1,5,2,3,1,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Leicester City,2021-01-31 Leicester City-Leeds United,2021-01-31,Matchweek 21,Sun,Home,L,1,3,Leeds United,31,21,3,2,3,1,1,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Leicester City,2021-02-03 Fulham-Leicester City,2021-02-03,Matchweek 22,Wed,Away,W,2,0,Fulham,18,13,1,1,0,2,1,4,3,0,1,0,0,0,18:00:00
ENG-Premier League,2021,Leicester City,2021-02-07 Wolves-Leicester City,2021-02-07,Matchweek 23,Sun,Away,D,0,0,Wolves,21,17,1,0,2,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Leicester City,2021-02-13 Leicester City-Liverpool,2021-02-13,Matchweek 24,Sat,Home,W,3,1,Liverpool,16,10,1,1,2,1,1,4,3,0,0,0,1,0,12:30:00
ENG-Premier League,2021,Leicester City,2021-02-21 Aston Villa-Leicester City,2021-02-21,Matchweek 25,Sun,Away,W,2,1,Aston Villa,28,24,0,1,2,1,0,3,2,0,0,1,0,0,14:05:00
ENG-Premier League,2021,Leicester City,2021-02-28 Leicester City-Arsenal,2021-02-28,Matchweek 26,Sun,Home,L,1,3,Arsenal,12,7,0,2,0,0,3,1,0,0,0,0,0,1,12:00:00
ENG-Premier League,2021,Leicester City,2021-03-03 Burnley-Leicester City,2021-03-03,Matchweek 29,Wed,Away,D,1,1,Burnley,30,26,1,0,3,0,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Leicester City,2021-03-06 Brighton-Leicester City,2021-03-06,Matchweek 27,Sat,Away,W,2,1,Brighton,13,9,2,0,1,0,1,3,2,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-03-14 Leicester City-Sheffield Utd,2021-03-14,Matchweek 28,Sun,Home,W,5,0,Sheffield Utd,35,27,3,2,1,0,2,8,7,0,0,0,0,1,14:00:00
ENG-Premier League,2021,Leicester City,2021-04-03 Leicester City-Manchester City,2021-04-03,Matchweek 30,Sat,Home,L,0,2,Manchester City,10,7,1,1,0,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Leicester City,2021-04-11 West Ham-Leicester City,2021-04-11,Matchweek 31,Sun,Away,L,2,3,West Ham,25,19,1,2,2,0,1,3,2,0,0,0,0,1,14:05:00
ENG-Premier League,2021,Leicester City,2021-04-22 Leicester City-West Brom,2021-04-22,Matchweek 32,Thu,Home,W,3,0,West Brom,30,23,2,3,1,1,0,5,3,0,1,1,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-04-26 Leicester City-Crystal Palace,2021-04-26,Matchweek 33,Mon,Home,W,2,1,Crystal Palace,25,22,0,2,0,1,0,4,4,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-04-30 Southampton-Leicester City,2021-04-30,Matchweek 34,Fri,Away,D,1,1,Southampton,40,28,2,4,5,1,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-05-07 Leicester City-Newcastle Utd,2021-05-07,Matchweek 35,Fri,Home,L,2,4,Newcastle Utd,47,31,4,4,4,3,1,4,3,0,1,0,0,0,20:00:00
ENG-Premier League,2021,Leicester City,2021-05-11 Manchester Utd-Leicester City,2021-05-11,Matchweek 36,Tue,Away,W,2,1,Manchester Utd,21,18,1,0,1,1,0,4,3,1,0,0,0,0,18:00:00
ENG-Premier League,2021,Leicester City,2021-05-18 Chelsea-Leicester City,2021-05-18,Matchweek 37,Tue,Away,L,1,2,Chelsea,12,10,0,1,0,0,1,2,1,0,0,0,0,1,20:15:00
ENG-Premier League,2021,Leicester City,2021-05-23 Leicester City-Tottenham,2021-05-23,Matchweek 38,Sun,Home,L,2,4,Tottenham,19,12,2,1,0,3,1,4,2,0,0,0,2,0,16:00:00
ENG-Premier League,2021,Liverpool,2020-09-12 Liverpool-Leeds United,2020-09-12,Matchweek 1,Sat,Home,W,4,3,Leeds United,39,28,3,2,4,2,0,6,1,1,0,2,2,0,17:30:00
ENG-Premier League,2021,Liverpool,2020-09-20 Chelsea-Liverpool,2020-09-20,Matchweek 2,Sun,Away,W,2,0,Chelsea,31,23,2,1,2,2,1,3,2,0,0,0,0,1,16:30:00
ENG-Premier League,2021,Liverpool,2020-09-28 Liverpool-Arsenal,2020-09-28,Matchweek 3,Mon,Home,W,3,1,Arsenal,38,30,2,3,2,0,1,5,4,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Liverpool,2020-10-04 Aston Villa-Liverpool,2020-10-04,Matchweek 4,Sun,Away,L,2,7,Aston Villa,28,23,1,2,0,1,1,4,3,0,0,0,0,1,19:15:00
ENG-Premier League,2021,Liverpool,2020-10-17 Everton-Liverpool,2020-10-17,Matchweek 5,Sat,Away,D,2,2,Everton,40,29,3,1,3,4,0,4,4,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Liverpool,2020-10-24 Liverpool-Sheffield Utd,2020-10-24,Matchweek 6,Sat,Home,W,2,1,Sheffield Utd,31,24,1,1,1,3,1,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Liverpool,2020-10-31 Liverpool-West Ham,2020-10-31,Matchweek 7,Sat,Home,W,2,1,West Ham,17,12,1,1,0,3,0,4,3,0,0,0,1,0,17:30:00
ENG-Premier League,2021,Liverpool,2020-11-08 Manchester City-Liverpool,2020-11-08,Matchweek 8,Sun,Away,D,1,1,Manchester City,19,14,1,1,1,2,0,2,1,0,0,0,1,0,16:30:00
ENG-Premier League,2021,Liverpool,2020-11-22 Liverpool-Leicester City,2020-11-22,Matchweek 9,Sun,Home,W,3,0,Leicester City,40,23,5,5,7,0,0,4,1,1,1,1,0,0,19:15:00
ENG-Premier League,2021,Liverpool,2020-11-28 Brighton-Liverpool,2020-11-28,Matchweek 10,Sat,Away,D,1,1,Brighton,8,7,0,1,0,0,0,2,1,0,1,0,0,0,12:30:00
ENG-Premier League,2021,Liverpool,2020-12-06 Liverpool-Wolves,2020-12-06,Matchweek 11,Sun,Home,W,4,0,Wolves,21,18,1,1,0,1,0,5,4,1,0,0,0,0,19:15:00
ENG-Premier League,2021,Liverpool,2020-12-13 Fulham-Liverpool,2020-12-13,Matchweek 12,Sun,Away,D,1,1,Fulham,16,12,0,2,1,1,0,1,0,0,0,1,0,0,16:30:00
ENG-Premier League,2021,Liverpool,2020-12-16 Liverpool-Tottenham,2020-12-16,Matchweek 13,Wed,Home,W,2,1,Tottenham,29,23,3,1,0,2,0,3,2,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Liverpool,2020-12-19 Crystal Palace-Liverpool,2020-12-19,Matchweek 14,Sat,Away,W,7,0,Crystal Palace,22,16,2,1,2,1,0,10,8,0,1,1,0,0,12:30:00
