,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,2122,Leeds United,2021-09-17 Newcastle Utd-Leeds United,2021-09-17,Matchweek 5,Fri,Away,D,1,1,Newcastle Utd,498,600,83.0,8290,3190,250,276,90.6,191,213,89.7,45,79,57.0,1,1.4,1.1,18,40,10,2,62,20:00:00
ENG-Premier League,2122,Leeds United,2021-09-25 Leeds United-West Ham,2021-09-25,Matchweek 6,Sat,Home,L,1,2,West Ham,357,451,79.2,6389,2095,152,173,87.9,163,186,87.6,35,75,46.7,1,1.0,0.6,11,20,11,1,40,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-02 Leeds United-Watford,2021-10-02,Matchweek 7,Sat,Home,W,1,0,Watford,431,547,78.8,8171,2882,150,170,88.2,234,264,88.6,42,83,50.6,0,0.8,0.8,12,32,9,2,56,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-16 Southampton-Leeds United,2021-10-16,Matchweek 8,Sat,Away,L,0,1,Southampton,377,492,76.6,6656,2437,164,193,85.0,169,198,85.4,35,76,46.1,0,0.1,0.2,2,21,3,1,29,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-23 Leeds United-Wolves,2021-10-23,Matchweek 9,Sat,Home,D,1,1,Wolves,429,535,80.2,7759,2212,171,199,85.9,200,229,87.3,44,72,61.1,0,0.7,0.6,13,34,8,2,50,15:00:00
ENG-Premier League,2122,Leeds United,2021-10-31 Norwich City-Leeds United,2021-10-31,Matchweek 10,Sun,Away,W,2,1,Norwich City,287,387,74.2,4905,2097,126,154,81.8,115,137,83.9,27,63,42.9,2,0.7,0.8,12,18,6,1,27,14:00:00
ENG-Premier League,2122,Leeds United,2021-11-07 Leeds United-Leicester City,2021-11-07,Matchweek 11,Sun,Home,D,1,1,Leicester City,369,495,74.5,6650,2701,165,190,86.8,152,187,81.3,39,83,47.0,0,1.2,0.6,11,32,7,1,52,14:00:00
ENG-Premier League,2122,Leeds United,2021-11-21 Tottenham-Leeds United,2021-11-21,Matchweek 12,Sun,Away,L,1,2,Tottenham,463,575,80.5,8151,2368,197,226,87.2,205,237,86.5,47,85,55.3,1,1.3,1.1,12,24,3,0,35,16:30:00
ENG-Premier League,2122,Leeds United,2021-11-27 Brighton-Leeds United,2021-11-27,Matchweek 13,Sat,Away,D,0,0,Brighton,284,413,68.8,4896,1874,130,152,85.5,123,156,78.8,24,80,30.0,0,0.4,0.3,8,18,3,0,32,17:30:00
ENG-Premier League,2122,Leeds United,2021-11-30 Leeds United-Crystal Palace,2021-11-30,Matchweek 14,Tue,Home,W,1,0,Crystal Palace,398,512,77.7,7362,2764,153,186,82.3,214,249,85.9,31,64,48.4,0,0.3,0.6,8,40,4,0,50,20:15:00
ENG-Premier League,2122,Leeds United,2021-12-05 Leeds United-Brentford,2021-12-05,Matchweek 15,Sun,Home,D,2,2,Brentford,440,580,75.9,7685,2176,202,235,86.0,179,213,84.0,51,99,51.5,2,1.2,0.8,12,42,5,2,50,14:00:00
ENG-Premier League,2122,Leeds United,2021-12-11 Chelsea-Leeds United,2021-12-11,Matchweek 16,Sat,Away,L,2,3,Chelsea,252,352,71.6,4226,1740,123,142,86.6,103,125,82.4,21,54,38.9,1,0.4,0.5,7,20,6,2,25,15:00:00
ENG-Premier League,2122,Leeds United,2021-12-14 Manchester City-Leeds United,2021-12-14,Matchweek 17,Tue,Away,L,0,7,Manchester City,296,368,80.4,4942,1782,130,142,91.5,124,135,91.9,26,56,46.4,0,0.2,0.1,4,12,2,0,18,20:00:00
ENG-Premier League,2122,Leeds United,2021-12-18 Leeds United-Arsenal,2021-12-18,Matchweek 18,Sat,Home,L,1,4,Arsenal,344,447,77.0,5441,2271,147,175,84.0,139,160,86.9,30,61,49.2,0,0.8,0.3,6,23,9,2,29,17:30:00
ENG-Premier League,2122,Leeds United,2022-01-02 Leeds United-Burnley,2022-01-02,Matchweek 21,Sun,Home,W,3,1,Burnley,290,415,69.9,5305,2299,138,167,82.6,109,139,78.4,35,77,45.5,2,1.7,1.0,18,23,16,6,48,14:00:00
ENG-Premier League,2122,Leeds United,2022-01-16 West Ham-Leeds United,2022-01-16,Matchweek 22,Sun,Away,W,3,2,West Ham,355,486,73.0,5545,2124,163,196,83.2,130,165,78.8,28,67,41.8,3,2.0,0.7,15,18,9,1,22,14:00:00
ENG-Premier League,2122,Leeds United,2022-01-22 Leeds United-Newcastle Utd,2022-01-22,Matchweek 23,Sat,Home,L,0,1,Newcastle Utd,409,528,77.5,6878,2468,207,243,85.2,157,184,85.3,35,77,45.5,0,0.4,0.6,6,36,12,2,56,15:00:00
ENG-Premier League,2122,Leeds United,2022-02-09 Aston Villa-Leeds United,2022-02-09,Matchweek 24,Wed,Away,D,3,3,Aston Villa,410,513,79.9,7462,2453,163,188,86.7,204,235,86.8,35,60,58.3,1,0.7,0.5,11,27,10,1,54,20:00:00
ENG-Premier League,2122,Leeds United,2022-02-12 Everton-Leeds United,2022-02-12,Matchweek 25,Sat,Away,L,0,3,Everton,421,528,79.7,7174,2536,185,211,87.7,179,208,86.1,40,63,63.5,0,0.2,0.2,6,27,5,1,43,15:00:00
ENG-Premier League,2122,Leeds United,2022-02-20 Leeds United-Manchester Utd,2022-02-20,Matchweek 26,Sun,Home,L,2,4,Manchester Utd,345,446,77.4,5780,2310,161,180,89.4,154,187,82.4,24,56,42.9,2,1.7,0.8,14,27,6,2,40,14:00:00
ENG-Premier League,2122,Leeds United,2022-02-23 Liverpool-Leeds United,2022-02-23,Matchweek 19,Wed,Away,L,0,6,Liverpool,302,413,73.1,5276,1857,138,153,90.2,130,167,77.8,28,73,38.4,0,0.2,0.2,2,14,2,0,19,19:45:00
ENG-Premier League,2122,Leeds United,2022-02-26 Leeds United-Tottenham,2022-02-26,Matchweek 27,Sat,Home,L,0,4,Tottenham,411,495,83.0,7083,2195,175,201,87.1,189,216,87.5,32,47,68.1,0,0.9,1.1,12,43,9,1,50,12:30:00
ENG-Premier League,2122,Leeds United,2022-03-05 Leicester City-Leeds United,2022-03-05,Matchweek 28,Sat,Away,L,0,1,Leicester City,397,504,78.8,7185,2671,175,196,89.3,160,191,83.8,48,83,57.8,0,1.3,1.4,15,47,13,3,50,12:30:00
ENG-Premier League,2122,Leeds United,2022-03-10 Leeds United-Aston Villa,2022-03-10,Matchweek 20,Thu,Home,L,0,3,Aston Villa,352,463,76.0,6037,2267,182,210,86.7,125,157,79.6,38,73,52.1,0,0.2,0.2,3,29,4,0,37,19:45:00
ENG-Premier League,2122,Leeds United,2022-03-13 Leeds United-Norwich City,2022-03-13,Matchweek 29,Sun,Home,W,2,1,Norwich City,350,475,73.7,5933,2529,168,197,85.3,126,166,75.9,39,73,53.4,2,2.4,2.4,11,29,12,2,48,14:00:00
ENG-Premier League,2122,Leeds United,2022-03-18 Wolves-Leeds United,2022-03-18,Matchweek 30,Fri,Away,W,3,2,Wolves,385,491,78.4,6819,2319,171,195,87.7,170,197,86.3,36,73,49.3,1,1.4,1.3,9,33,8,0,36,20:00:00
ENG-Premier League,2122,Leeds United,2022-04-02 Leeds United-Southampton,2022-04-02,Matchweek 31,Sat,Home,D,1,1,Southampton,361,510,70.8,6182,2825,167,218,76.6,139,180,77.2,40,75,53.3,0,0.8,0.6,8,26,16,1,59,15:00:00
ENG-Premier League,2122,Leeds United,2022-04-09 Watford-Leeds United,2022-04-09,Matchweek 32,Sat,Away,W,3,0,Watford,290,454,63.9,4746,2148,149,189,78.8,96,145,66.2,30,79,38.0,2,0.4,0.2,7,20,3,1,24,15:00:00
ENG-Premier League,2122,Leeds United,2022-04-25 Crystal Palace-Leeds United,2022-04-25,Matchweek 34,Mon,Away,D,0,0,Crystal Palace,308,444,69.4,5146,2191,140,173,80.9,122,157,77.7,30,79,38.0,0,0.4,0.3,8,23,4,0,39,20:00:00
ENG-Premier League,2122,Leeds United,2022-04-30 Leeds United-Manchester City,2022-04-30,Matchweek 35,Sat,Home,L,0,4,Manchester City,363,471,77.1,6145,2125,170,194,87.6,156,184,84.8,28,62,45.2,0,1.1,0.7,4,20,8,1,35,17:30:00
ENG-Premier League,2122,Leeds United,2022-05-08 Arsenal-Leeds United,2022-05-08,Matchweek 36,Sun,Away,L,1,2,Arsenal,302,389,77.6,5213,1867,149,160,93.1,112,139,80.6,32,69,46.4,1,0.3,0.3,2,7,1,0,12,14:00:00
ENG-Premier League,2122,Leeds United,2022-05-11 Leeds United-Chelsea,2022-05-11,Matchweek 33,Wed,Home,L,0,3,Chelsea,325,412,78.9,5259,1843,157,180,87.2,128,150,85.3,24,57,42.1,0,0.4,0.3,3,10,3,3,17,19:30:00
ENG-Premier League,2122,Leeds United,2022-05-15 Leeds United-Brighton,2022-05-15,Matchweek 37,Sun,Home,D,1,1,Brighton,308,449,68.6,5386,2389,129,160,80.6,112,150,74.7,36,82,43.9,1,1.2,1.2,15,24,11,5,31,14:00:00
ENG-Premier League,2122,Leeds United,2022-05-22 Brentford-Leeds United,2022-05-22,Matchweek 38,Sun,Away,W,2,1,Brentford,347,479,72.4,5754,2280,158,189,83.6,140,178,78.7,28,74,37.8,0,0.3,0.5,6,32,6,0,42,16:00:00
ENG-Premier League,2122,Leicester City,2021-08-14 Leicester City-Wolves,2021-08-14,Matchweek 1,Sat,Home,W,1,0,Wolves,535,629,85.1,8581,2790,261,286,91.3,238,269,88.5,26,45,57.8,1,0.5,0.9,8,23,7,2,36,15:00:00
ENG-Premier League,2122,Leicester City,2021-08-23 West Ham-Leicester City,2021-08-23,Matchweek 2,Mon,Away,L,1,4,West Ham,442,528,83.7,6955,2117,200,219,91.3,193,217,88.9,24,54,44.4,0,0.2,0.2,3,12,3,0,29,20:00:00
ENG-Premier League,2122,Leicester City,2021-08-28 Norwich City-Leicester City,2021-08-28,Matchweek 3,Sat,Away,W,2,1,Norwich City,392,520,75.4,6578,2223,190,218,87.2,165,197,83.8,28,75,37.3,2,0.6,0.2,5,23,4,1,32,15:00:00
ENG-Premier League,2122,Leicester City,2021-09-11 Leicester City-Manchester City,2021-09-11,Matchweek 4,Sat,Home,L,0,1,Manchester City,322,402,80.1,6016,2414,131,144,91.0,147,169,87.0,39,72,54.2,0,0.6,0.6,5,13,4,2,20,15:00:00
ENG-Premier League,2122,Leicester City,2021-09-19 Brighton-Leicester City,2021-09-19,Matchweek 5,Sun,Away,L,1,2,Brighton,501,604,82.9,8247,2457,235,265,88.7,209,232,90.1,36,62,58.1,1,1.5,1.3,13,40,10,1,52,14:00:00
ENG-Premier League,2122,Leicester City,2021-09-25 Leicester City-Burnley,2021-09-25,Matchweek 6,Sat,Home,D,2,2,Burnley,519,637,81.5,8314,3082,287,322,89.1,167,196,85.2,47,80,58.8,2,2.1,2.0,17,33,19,3,63,15:00:00
ENG-Premier League,2122,Leicester City,2021-10-03 Crystal Palace-Leicester City,2021-10-03,Matchweek 7,Sun,Away,D,2,2,Crystal Palace,275,406,67.7,5216,2203,115,152,75.7,113,141,80.1,38,85,44.7,1,0.7,0.2,5,14,0,0,25,14:00:00
ENG-Premier League,2122,Leicester City,2021-10-16 Leicester City-Manchester Utd,2021-10-16,Matchweek 8,Sat,Home,W,4,2,Manchester Utd,442,528,83.7,7463,2748,216,232,93.1,172,194,88.7,41,74,55.4,3,1.7,0.7,11,24,8,0,36,15:00:00
ENG-Premier League,2122,Leicester City,2021-10-24 Brentford-Leicester City,2021-10-24,Matchweek 9,Sun,Away,W,2,1,Brentford,308,416,74.0,5711,2306,128,154,83.1,146,167,87.4,34,79,43.0,1,1.4,0.8,8,20,4,2,24,14:00:00
ENG-Premier League,2122,Leicester City,2021-10-30 Leicester City-Arsenal,2021-10-30,Matchweek 10,Sat,Home,L,0,2,Arsenal,575,675,85.2,10627,3461,216,244,88.5,292,309,94.5,57,93,61.3,0,0.8,0.7,10,50,9,3,62,12:30:00
ENG-Premier League,2122,Leicester City,2021-11-07 Leeds United-Leicester City,2021-11-07,Matchweek 11,Sun,Away,D,1,1,Leeds United,267,385,69.4,4421,2147,137,163,84.0,104,130,80.0,21,63,33.3,1,0.4,0.4,5,20,6,0,27,14:00:00
ENG-Premier League,2122,Leicester City,2021-11-20 Leicester City-Chelsea,2021-11-20,Matchweek 12,Sat,Home,L,0,3,Chelsea,310,420,73.8,4866,1879,168,202,83.2,105,128,82.0,24,57,42.1,0,0.3,0.3,3,17,3,2,14,12:30:00
ENG-Premier League,2122,Leicester City,2021-11-28 Leicester City-Watford,2021-11-28,Matchweek 13,Sun,Home,W,4,2,Watford,308,452,68.1,5253,2168,152,191,79.6,110,143,76.9,32,82,39.0,3,1.4,0.8,16,19,10,2,24,14:00:00
ENG-Premier League,2122,Leicester City,2021-12-01 Southampton-Leicester City,2021-12-01,Matchweek 14,Wed,Away,D,2,2,Southampton,357,491,72.7,6248,2650,159,209,76.1,141,174,81.0,40,72,55.6,1,0.8,0.5,9,18,5,2,32,19:30:00
ENG-Premier League,2122,Leicester City,2021-12-05 Aston Villa-Leicester City,2021-12-05,Matchweek 15,Sun,Away,L,1,2,Aston Villa,458,573,79.9,7582,2628,224,260,86.2,176,204,86.3,42,74,56.8,1,0.8,0.8,9,34,10,1,50,16:30:00
ENG-Premier League,2122,Leicester City,2021-12-12 Leicester City-Newcastle Utd,2021-12-12,Matchweek 16,Sun,Home,W,4,0,Newcastle Utd,335,431,77.7,5435,1966,186,212,87.7,108,128,84.4,33,66,50.0,3,1.6,0.7,5,20,5,1,27,14:00:00
ENG-Premier League,2122,Leicester City,2021-12-26 Manchester City-Leicester City,2021-12-26,Matchweek 19,Sun,Away,L,3,6,Manchester City,259,305,84.9,4421,1586,125,135,92.6,108,116,93.1,22,42,52.4,2,1.9,1.0,11,10,6,2,24,15:00:00
ENG-Premier League,2122,Leicester City,2021-12-28 Leicester City-Liverpool,2021-12-28,Matchweek 20,Tue,Home,W,1,0,Liverpool,277,384,72.1,4743,2095,136,166,81.9,87,118,73.7,37,69,53.6,1,0.4,0.3,6,15,3,1,25,20:00:00
ENG-Premier League,2122,Leicester City,2022-01-19 Leicester City-Tottenham,2022-01-19,Matchweek 17,Wed,Home,L,2,3,Tottenham,506,593,85.3,8408,2697,238,269,88.5,218,238,91.6,38,62,61.3,1,0.8,0.6,7,21,7,1,39,19:30:00
ENG-Premier League,2122,Leicester City,2022-01-23 Leicester City-Brighton,2022-01-23,Matchweek 23,Sun,Home,D,1,1,Brighton,382,493,77.5,5746,2164,217,244,88.9,127,155,81.9,25,63,39.7,0,0.6,0.7,8,25,8,0,38,14:00:00
ENG-Premier League,2122,Leicester City,2022-02-10 Liverpool-Leicester City,2022-02-10,Matchweek 24,Thu,Away,L,0,2,Liverpool,282,406,69.5,4561,2063,162,191,84.8,86,126,68.3,24,55,43.6,0,0.5,0.6,4,16,5,0,29,19:45:00
ENG-Premier League,2122,Leicester City,2022-02-13 Leicester City-West Ham,2022-02-13,Matchweek 25,Sun,Home,D,2,2,West Ham,474,585,81.0,7032,2275,271,300,90.3,165,195,84.6,25,66,37.9,1,0.5,0.7,10,28,6,1,27,16:30:00
ENG-Premier League,2122,Leicester City,2022-02-20 Wolves-Leicester City,2022-02-20,Matchweek 26,Sun,Away,L,1,2,Wolves,528,633,83.4,8568,2879,277,297,93.3,204,231,88.3,36,67,53.7,1,1.5,0.8,10,35,9,2,45,16:30:00
ENG-Premier League,2122,Leicester City,2022-03-01 Burnley-Leicester City,2022-03-01,Matchweek 22,Tue,Away,W,2,0,Burnley,346,493,70.2,5324,2177,183,225,81.3,120,152,78.9,27,73,37.0,2,0.7,0.6,12,26,7,2,27,19:45:00
ENG-Premier League,2122,Leicester City,2022-03-05 Leicester City-Leeds United,2022-03-05,Matchweek 28,Sat,Home,W,1,0,Leeds United,400,516,77.5,6378,2371,188,207,90.8,163,192,84.9,27,60,45.0,1,0.3,0.3,6,25,4,0,30,12:30:00
ENG-Premier League,2122,Leicester City,2022-03-13 Arsenal-Leicester City,2022-03-13,Matchweek 29,Sun,Away,L,0,2,Arsenal,519,605,85.8,8454,2659,272,290,93.8,175,199,87.9,51,77,66.2,0,0.3,0.5,5,33,8,1,34,16:30:00
ENG-Premier League,2122,Leicester City,2022-03-20 Leicester City-Brentford,2022-03-20,Matchweek 30,Sun,Home,W,2,1,Brentford,458,548,83.6,7520,2664,213,231,92.2,196,217,90.3,33,59,55.9,1,0.8,0.6,9,34,5,1,35,14:00:00
ENG-Premier League,2122,Leicester City,2022-04-02 Manchester Utd-Leicester City,2022-04-02,Matchweek 31,Sat,Away,D,1,1,Manchester Utd,442,531,83.2,6699,2318,239,266,89.8,154,174,88.5,26,54,48.1,1,0.6,0.5,10,30,5,2,35,17:30:00
ENG-Premier League,2122,Leicester City,2022-04-10 Leicester City-Crystal Palace,2022-04-10,Matchweek 32,Sun,Home,W,2,1,Crystal Palace,448,546,82.1,7509,2433,208,238,87.4,192,223,86.1,38,59,64.4,2,0.6,0.7,8,28,5,2,33,14:00:00
ENG-Premier League,2122,Leicester City,2022-04-17 Newcastle Utd-Leicester City,2022-04-17,Matchweek 33,Sun,Away,L,1,2,Newcastle Utd,517,630,82.1,9097,2903,253,281,90.0,215,248,86.7,44,79,55.7,1,0.6,1.2,8,41,6,1,43,14:15:00
ENG-Premier League,2122,Leicester City,2022-04-20 Everton-Leicester City,2022-04-20,Matchweek 18,Wed,Away,D,1,1,Everton,542,670,80.9,8854,2795,268,302,88.7,231,269,85.9,34,68,50.0,0,0.6,0.7,8,30,7,1,38,19:45:00
ENG-Premier League,2122,Leicester City,2022-04-23 Leicester City-Aston Villa,2022-04-23,Matchweek 34,Sat,Home,D,0,0,Aston Villa,476,579,82.2,8279,2469,187,209,89.5,235,270,87.0,40,74,54.1,0,0.1,0.2,2,33,3,1,53,15:00:00
ENG-Premier League,2122,Leicester City,2022-05-01 Tottenham-Leicester City,2022-05-01,Matchweek 35,Sun,Away,L,1,3,Tottenham,569,675,84.3,9628,2691,255,277,92.1,264,297,88.9,41,70,58.6,1,0.5,0.4,5,34,5,3,38,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-08 Leicester City-Everton,2022-05-08,Matchweek 36,Sun,Home,L,1,2,Everton,581,692,84.0,9529,2865,275,310,88.7,257,283,90.8,37,65,56.9,0,1.1,1.1,14,50,10,3,57,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-11 Leicester City-Norwich City,2022-05-11,Matchweek 21,Wed,Home,W,3,0,Norwich City,607,703,86.3,10713,3325,256,280,91.4,268,289,92.7,65,95,68.4,2,1.4,1.5,14,43,17,4,70,19:45:00
ENG-Premier League,2122,Leicester City,2022-05-15 Watford-Leicester City,2022-05-15,Matchweek 37,Sun,Away,W,5,1,Watford,484,580,83.4,8566,2937,219,240,91.3,218,248,87.9,39,72,54.2,5,2.5,1.4,13,37,12,3,40,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-19 Chelsea-Leicester City,2022-05-19,Matchweek 27,Thu,Away,D,1,1,Chelsea,311,394,78.9,5318,1882,143,162,88.3,137,152,90.1,24,58,41.4,0,0.0,0.1,1,21,0,0,15,20:00:00
ENG-Premier League,2122,Leicester City,2022-05-22 Leicester City-Southampton,2022-05-22,Matchweek 38,Sun,Home,W,4,1,Southampton,375,479,78.3,6687,2727,161,196,82.1,167,189,88.4,34,61,55.7,3,2.5,1.2,9,30,9,4,28,16:00:00
ENG-Premier League,2122,Liverpool,2021-08-14 Norwich City-Liverpool,2021-08-14,Matchweek 1,Sat,Away,W,3,0,Norwich City,459,560,82.0,8091,2818,202,216,93.5,205,244,84.0,42,71,59.2,2,1.4,1.7,13,29,12,4,47,17:30:00
ENG-Premier League,2122,Liverpool,2021-08-21 Liverpool-Burnley,2021-08-21,Matchweek 2,Sat,Home,W,2,0,Burnley,471,585,80.5,7505,2782,240,268,89.6,180,206,87.4,34,75,45.3,2,2.7,1.9,23,32,12,4,51,12:30:00
ENG-Premier League,2122,Liverpool,2021-08-28 Liverpool-Chelsea,2021-08-28,Matchweek 3,Sat,Home,D,1,1,Chelsea,631,758,83.2,10268,3126,308,341,90.3,263,294,89.5,44,82,53.7,0,1.5,1.3,16,58,16,5,70,17:30:00
ENG-Premier League,2122,Liverpool,2021-09-12 Leeds United-Liverpool,2021-09-12,Matchweek 4,Sun,Away,W,3,0,Leeds United,478,575,83.1,8826,3368,183,213,85.9,246,271,90.8,45,71,63.4,2,4.1,2.3,26,43,9,1,47,16:30:00
ENG-Premier League,2122,Liverpool,2021-09-18 Liverpool-Crystal Palace,2021-09-18,Matchweek 5,Sat,Home,W,3,0,Crystal Palace,443,549,80.7,7417,2822,211,237,89.0,169,197,85.8,43,70,61.4,1,1.4,0.9,14,39,17,5,54,15:00:00
ENG-Premier League,2122,Liverpool,2021-09-25 Brentford-Liverpool,2021-09-25,Matchweek 6,Sat,Away,D,3,3,Brentford,493,611,80.7,8683,2814,212,235,90.2,204,234,87.2,51,96,53.1,3,2.0,1.8,12,44,18,6,45,17:30:00
ENG-Premier League,2122,Liverpool,2021-10-03 Liverpool-Manchester City,2021-10-03,Matchweek 7,Sun,Home,D,2,2,Manchester City,457,554,82.5,8612,2742,162,175,92.6,242,272,89.0,44,79,55.7,2,0.8,0.4,5,33,8,1,34,16:30:00
ENG-Premier League,2122,Liverpool,2021-10-16 Watford-Liverpool,2021-10-16,Matchweek 8,Sat,Away,W,5,0,Watford,737,862,85.5,12906,4014,307,334,91.9,340,388,87.6,73,96,76.0,4,2.8,1.7,14,57,10,1,60,12:30:00
ENG-Premier League,2122,Liverpool,2021-10-24 Manchester Utd-Liverpool,2021-10-24,Matchweek 9,Sun,Away,W,5,0,Manchester Utd,666,754,88.3,11238,3696,329,354,92.9,272,298,91.3,57,84,67.9,5,3.3,2.0,17,67,7,1,54,16:30:00
ENG-Premier League,2122,Liverpool,2021-10-30 Liverpool-Brighton,2021-10-30,Matchweek 10,Sat,Home,D,2,2,Brighton,585,694,84.3,10499,3586,257,280,91.8,262,297,88.2,61,94,64.9,2,1.4,0.9,10,38,11,1,54,15:00:00
ENG-Premier League,2122,Liverpool,2021-11-07 West Ham-Liverpool,2021-11-07,Matchweek 11,Sun,Away,L,2,3,West Ham,616,730,84.4,10076,3517,297,329,90.3,252,285,88.4,45,76,59.2,2,1.1,1.5,13,65,17,2,73,16:30:00
ENG-Premier League,2122,Liverpool,2021-11-20 Liverpool-Arsenal,2021-11-20,Matchweek 12,Sat,Home,W,4,0,Arsenal,587,677,86.7,10307,3392,234,253,92.5,286,312,91.7,48,81,59.3,3,3.1,2.1,13,31,6,1,44,17:30:00
ENG-Premier League,2122,Liverpool,2021-11-27 Liverpool-Southampton,2021-11-27,Matchweek 13,Sat,Home,W,4,0,Southampton,530,665,79.7,9070,3864,245,288,85.1,219,259,84.6,49,81,60.5,3,2.8,1.4,16,36,12,3,51,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-01 Everton-Liverpool,2021-12-01,Matchweek 14,Wed,Away,W,4,1,Everton,510,640,79.7,9012,3603,225,260,86.5,217,257,84.4,54,86,62.8,3,2.1,1.5,12,42,10,1,62,20:15:00
ENG-Premier League,2122,Liverpool,2021-12-04 Wolves-Liverpool,2021-12-04,Matchweek 15,Sat,Away,W,1,0,Wolves,579,700,82.7,9911,3474,274,308,89.0,253,295,85.8,41,64,64.1,1,0.9,1.5,11,65,21,5,86,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-11 Liverpool-Aston Villa,2021-12-11,Matchweek 16,Sat,Home,W,1,0,Aston Villa,486,607,80.1,9403,3236,196,227,86.3,216,247,87.4,69,96,71.9,0,0.8,1.6,14,50,23,5,85,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-16 Liverpool-Newcastle Utd,2021-12-16,Matchweek 17,Thu,Home,W,3,1,Newcastle Utd,659,790,83.4,10893,3377,320,358,89.4,266,312,85.3,51,84,60.7,1,1.3,1.7,13,63,19,3,77,20:00:00
ENG-Premier League,2122,Liverpool,2021-12-19 Tottenham-Liverpool,2021-12-19,Matchweek 18,Sun,Away,D,2,2,Tottenham,456,576,79.2,8111,2717,202,234,86.3,177,207,85.5,56,91,61.5,2,1.0,2.0,13,38,13,3,50,16:30:00
ENG-Premier League,2122,Liverpool,2021-12-28 Leicester City-Liverpool,2021-12-28,Matchweek 20,Tue,Away,L,0,1,Leicester City,517,661,78.2,9688,3369,219,261,83.9,234,286,81.8,61,98,62.2,0,1.1,1.7,13,72,28,3,79,20:00:00
ENG-Premier League,2122,Liverpool,2022-01-02 Chelsea-Liverpool,2022-01-02,Matchweek 21,Sun,Away,D,2,2,Chelsea,391,518,75.5,7419,2932,142,169,84.0,203,239,84.9,44,93,47.3,1,0.6,0.5,5,34,7,1,39,16:30:00
ENG-Premier League,2122,Liverpool,2022-01-16 Liverpool-Brentford,2022-01-16,Matchweek 22,Sun,Home,W,3,0,Brentford,619,775,79.9,9564,3144,306,351,87.2,214,249,85.9,49,93,52.7,3,1.8,1.8,18,58,14,1,44,14:00:00
ENG-Premier League,2122,Liverpool,2022-01-23 Crystal Palace-Liverpool,2022-01-23,Matchweek 23,Sun,Away,W,3,1,Crystal Palace,494,628,78.7,9214,3192,201,235,85.5,232,272,85.3,59,98,60.2,2,1.0,1.1,11,45,15,2,59,14:00:00
ENG-Premier League,2122,Liverpool,2022-02-10 Liverpool-Leicester City,2022-02-10,Matchweek 24,Thu,Home,W,2,0,Leicester City,591,719,82.2,10374,3360,252,286,88.1,265,302,87.7,62,89,69.7,1,0.7,1.3,14,58,15,1,76,19:45:00
ENG-Premier League,2122,Liverpool,2022-02-13 Burnley-Liverpool,2022-02-13,Matchweek 25,Sun,Away,W,1,0,Burnley,557,691,80.6,10079,3785,259,292,88.7,236,283,83.4,58,92,63.0,0,1.0,0.5,8,45,9,0,56,14:00:00
ENG-Premier League,2122,Liverpool,2022-02-19 Liverpool-Norwich City,2022-02-19,Matchweek 26,Sat,Home,W,3,1,Norwich City,642,750,85.6,10967,3422,287,314,91.4,281,312,90.1,58,90,64.4,3,3.5,1.8,25,78,18,1,89,15:00:00
ENG-Premier League,2122,Liverpool,2022-02-23 Liverpool-Leeds United,2022-02-23,Matchweek 19,Wed,Home,W,6,0,Leeds United,614,715,85.9,11247,4183,246,266,92.5,301,333,90.4,59,88,67.0,3,2.8,1.8,17,48,12,1,60,19:45:00
ENG-Premier League,2122,Liverpool,2022-03-05 Liverpool-West Ham,2022-03-05,Matchweek 28,Sat,Home,W,1,0,West Ham,646,758,85.2,10541,3548,302,336,89.9,278,313,88.8,40,62,64.5,1,2.1,1.6,17,61,10,1,58,17:30:00
ENG-Premier League,2122,Liverpool,2022-03-12 Brighton-Liverpool,2022-03-12,Matchweek 29,Sat,Away,W,2,0,Brighton,341,443,77.0,6782,2815,139,156,89.1,127,158,80.4,65,98,66.3,1,1.0,1.6,10,36,12,1,41,12:30:00
ENG-Premier League,2122,Liverpool,2022-03-16 Arsenal-Liverpool,2022-03-16,Matchweek 27,Wed,Away,W,2,0,Arsenal,457,572,79.9,7819,2719,226,250,90.4,185,227,81.5,40,70,57.1,2,0.7,1.0,7,28,4,1,33,20:15:00
ENG-Premier League,2122,Liverpool,2022-04-02 Liverpool-Watford,2022-04-02,Matchweek 31,Sat,Home,W,2,0,Watford,648,774,83.7,11790,3449,270,305,88.5,296,340,87.1,66,92,71.7,1,1.3,1.4,15,57,7,3,69,12:30:00
ENG-Premier League,2122,Liverpool,2022-04-10 Manchester City-Liverpool,2022-04-10,Matchweek 32,Sun,Away,D,2,2,Manchester City,399,497,80.3,7476,2803,167,188,88.8,190,220,86.4,40,74,54.1,2,1.3,1.3,5,28,8,1,39,16:30:00
