,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,2223,Crystal Palace,2023-03-15 Brighton-Crystal Palace,2023-03-15,Matchweek 8,Wed,Away,L,0,1,Brighton,462,418,44,14,2,0,13,15,4,0,2,0,366,0,10,19:30:00
ENG-Premier League,2223,Crystal Palace,2023-03-19 Arsenal-Crystal Palace,2023-03-19,Matchweek 28,Sun,Away,L,1,4,Arsenal,389,344,43,9,1,1,11,14,4,2,1,0,299,2,12,14:00:00
ENG-Premier League,2223,Crystal Palace,2023-04-01 Crystal Palace-Leicester City,2023-04-01,Matchweek 29,Sat,Home,W,2,1,Leicester City,505,448,56,16,1,4,24,27,10,3,6,0,395,1,8,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-04-09 Leeds United-Crystal Palace,2023-04-09,Matchweek 30,Sun,Away,W,5,1,Leeds United,490,438,50,12,3,2,14,28,4,2,2,0,361,2,10,14:00:00
ENG-Premier League,2223,Crystal Palace,2023-04-15 Southampton-Crystal Palace,2023-04-15,Matchweek 31,Sat,Away,W,2,0,Southampton,389,359,29,7,2,2,7,14,2,2,0,0,287,1,8,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-04-22 Crystal Palace-Everton,2023-04-22,Matchweek 32,Sat,Home,D,0,0,Everton,476,415,60,17,1,5,27,27,8,2,4,0,343,1,10,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-04-25 Wolves-Crystal Palace,2023-04-25,Matchweek 33,Tue,Away,L,0,2,Wolves,510,445,64,15,1,3,28,30,11,6,4,0,403,1,13,19:30:00
ENG-Premier League,2223,Crystal Palace,2023-04-29 Crystal Palace-West Ham,2023-04-29,Matchweek 34,Sat,Home,W,4,3,West Ham,541,491,49,16,1,4,20,18,8,3,0,0,416,1,9,12:30:00
ENG-Premier League,2223,Crystal Palace,2023-05-06 Tottenham-Crystal Palace,2023-05-06,Matchweek 35,Sat,Away,L,0,1,Tottenham,424,373,51,15,4,3,17,27,4,1,1,1,314,0,14,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-05-13 Crystal Palace-Bournemouth,2023-05-13,Matchweek 36,Sat,Home,W,2,0,Bournemouth,647,602,43,12,0,6,24,16,11,7,0,0,539,2,13,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-05-20 Fulham-Crystal Palace,2023-05-20,Matchweek 37,Sat,Away,D,2,2,Fulham,413,356,55,14,4,3,15,21,4,4,0,0,316,2,9,15:00:00
ENG-Premier League,2223,Crystal Palace,2023-05-28 Crystal Palace-Nott'ham Forest,2023-05-28,Matchweek 38,Sun,Home,D,1,1,Nott'ham Forest,584,536,46,14,5,3,20,21,5,3,1,0,491,2,11,16:30:00
ENG-Premier League,2223,Everton,2022-08-06 Everton-Chelsea,2022-08-06,Matchweek 1,Sat,Home,L,0,1,Chelsea,377,331,46,13,2,4,15,22,4,4,0,0,272,0,12,17:30:00
ENG-Premier League,2223,Everton,2022-08-13 Aston Villa-Everton,2022-08-13,Matchweek 2,Sat,Away,L,1,2,Aston Villa,416,367,46,11,2,10,13,18,8,7,0,0,313,3,11,12:30:00
ENG-Premier League,2223,Everton,2022-08-20 Everton-Nott'ham Forest,2022-08-20,Matchweek 3,Sat,Home,D,1,1,Nott'ham Forest,463,411,48,9,5,3,18,22,6,5,1,0,347,4,5,15:00:00
ENG-Premier League,2223,Everton,2022-08-27 Brentford-Everton,2022-08-27,Matchweek 4,Sat,Away,D,1,1,Brentford,416,376,38,7,3,2,13,12,5,5,0,0,320,2,7,15:00:00
ENG-Premier League,2223,Everton,2022-08-30 Leeds United-Everton,2022-08-30,Matchweek 5,Tue,Away,D,1,1,Leeds United,326,276,48,11,3,5,3,22,2,0,2,0,225,2,7,20:00:00
ENG-Premier League,2223,Everton,2022-09-03 Everton-Liverpool,2022-09-03,Matchweek 6,Sat,Home,D,0,0,Liverpool,348,291,54,12,0,2,15,23,7,5,2,0,239,3,4,12:30:00
ENG-Premier League,2223,Everton,2022-09-18 Everton-West Ham,2022-09-18,Matchweek 8,Sun,Home,W,1,0,West Ham,512,465,46,12,3,3,22,20,5,2,3,0,412,1,4,14:15:00
ENG-Premier League,2223,Everton,2022-10-01 Southampton-Everton,2022-10-01,Matchweek 9,Sat,Away,W,2,1,Southampton,419,374,44,10,1,5,19,15,6,4,2,0,317,1,13,15:00:00
ENG-Premier League,2223,Everton,2022-10-09 Everton-Manchester Utd,2022-10-09,Matchweek 10,Sun,Home,L,1,2,Manchester Utd,423,375,47,17,0,0,28,13,5,5,0,0,317,1,6,19:00:00
ENG-Premier League,2223,Everton,2022-10-15 Tottenham-Everton,2022-10-15,Matchweek 11,Sat,Away,L,0,2,Tottenham,391,359,32,12,1,0,9,9,1,1,0,0,316,0,1,17:30:00
ENG-Premier League,2223,Everton,2022-10-19 Newcastle Utd-Everton,2022-10-19,Matchweek 12,Wed,Away,L,0,1,Newcastle Utd,458,400,55,9,1,4,8,30,2,2,0,0,350,3,8,19:30:00
ENG-Premier League,2223,Everton,2022-10-22 Everton-Crystal Palace,2022-10-22,Matchweek 13,Sat,Home,W,3,0,Crystal Palace,429,373,55,16,0,4,14,28,3,1,2,0,342,1,10,15:00:00
ENG-Premier League,2223,Everton,2022-10-29 Fulham-Everton,2022-10-29,Matchweek 14,Sat,Away,D,0,0,Fulham,413,361,47,10,0,2,15,20,4,1,2,0,322,5,10,17:30:00
ENG-Premier League,2223,Everton,2022-11-05 Everton-Leicester City,2022-11-05,Matchweek 15,Sat,Home,L,0,2,Leicester City,534,484,50,6,2,3,26,21,8,6,1,0,421,0,9,17:30:00
ENG-Premier League,2223,Everton,2022-11-12 Bournemouth-Everton,2022-11-12,Matchweek 16,Sat,Away,L,0,3,Bournemouth,584,539,44,13,0,6,21,15,5,4,1,0,488,1,11,15:00:00
ENG-Premier League,2223,Everton,2022-12-26 Everton-Wolves,2022-12-26,Matchweek 17,Mon,Home,L,1,2,Wolves,564,512,51,21,1,2,17,20,2,1,0,0,469,1,7,15:00:00
ENG-Premier League,2223,Everton,2022-12-31 Manchester City-Everton,2022-12-31,Matchweek 18,Sat,Away,D,1,1,Manchester City,262,225,35,16,0,1,10,11,1,1,0,0,197,2,4,15:00:00
ENG-Premier League,2223,Everton,2023-01-03 Everton-Brighton,2023-01-03,Matchweek 19,Tue,Home,L,1,4,Brighton,523,478,44,9,1,4,22,16,5,5,0,0,444,1,6,19:45:00
ENG-Premier League,2223,Everton,2023-01-14 Everton-Southampton,2023-01-14,Matchweek 20,Sat,Home,L,1,2,Southampton,443,383,57,20,0,2,24,18,6,1,5,0,309,3,8,15:00:00
ENG-Premier League,2223,Everton,2023-01-21 West Ham-Everton,2023-01-21,Matchweek 21,Sat,Away,L,0,2,West Ham,783,742,39,10,3,2,36,12,9,7,2,0,658,2,7,15:00:00
ENG-Premier League,2223,Everton,2023-02-04 Everton-Arsenal,2023-02-04,Matchweek 22,Sat,Home,W,1,0,Arsenal,298,248,47,8,1,1,24,17,7,7,0,0,202,3,9,12:30:00
ENG-Premier League,2223,Everton,2023-02-13 Liverpool-Everton,2023-02-13,Matchweek 23,Mon,Away,L,0,2,Liverpool,442,396,44,12,0,3,12,18,3,3,0,0,345,2,8,20:00:00
ENG-Premier League,2223,Everton,2023-02-18 Everton-Leeds United,2023-02-18,Matchweek 24,Sat,Home,W,1,0,Leeds United,464,409,54,6,1,1,26,32,6,6,0,0,333,1,13,15:00:00
ENG-Premier League,2223,Everton,2023-02-25 Everton-Aston Villa,2023-02-25,Matchweek 25,Sat,Home,L,0,2,Aston Villa,414,364,49,10,4,2,35,23,5,4,1,0,311,1,11,15:00:00
ENG-Premier League,2223,Everton,2023-03-01 Arsenal-Everton,2023-03-01,Matchweek 7,Wed,Away,L,0,4,Arsenal,296,257,37,8,0,4,6,11,1,1,0,0,197,2,8,19:45:00
ENG-Premier League,2223,Everton,2023-03-05 Nott'ham Forest-Everton,2023-03-05,Matchweek 26,Sun,Away,D,2,2,Nott'ham Forest,398,358,40,10,0,2,14,21,3,2,0,0,262,0,17,14:00:00
ENG-Premier League,2223,Everton,2023-03-11 Everton-Brentford,2023-03-11,Matchweek 27,Sat,Home,W,1,0,Brentford,294,252,39,12,0,1,16,10,5,5,0,0,174,3,12,15:00:00
ENG-Premier League,2223,Everton,2023-03-18 Chelsea-Everton,2023-03-18,Matchweek 28,Sat,Away,D,2,2,Chelsea,285,240,44,9,0,2,8,24,2,2,0,0,189,1,6,17:30:00
ENG-Premier League,2223,Everton,2023-04-03 Everton-Tottenham,2023-04-03,Matchweek 29,Mon,Home,D,1,1,Tottenham,416,373,42,17,0,1,23,13,3,3,0,0,320,1,8,20:00:00
ENG-Premier League,2223,Everton,2023-04-08 Manchester Utd-Everton,2023-04-08,Matchweek 30,Sat,Away,L,0,2,Manchester Utd,373,324,47,13,0,2,18,17,4,4,0,0,260,2,8,12:30:00
ENG-Premier League,2223,Everton,2023-04-15 Everton-Fulham,2023-04-15,Matchweek 31,Sat,Home,L,1,3,Fulham,450,410,39,6,0,1,21,17,4,3,0,0,323,1,10,15:00:00
ENG-Premier League,2223,Everton,2023-04-22 Crystal Palace-Everton,2023-04-22,Matchweek 32,Sat,Away,D,0,0,Crystal Palace,368,318,47,12,0,0,14,25,1,1,0,0,241,3,9,15:00:00
ENG-Premier League,2223,Everton,2023-04-27 Everton-Newcastle Utd,2023-04-27,Matchweek 33,Thu,Home,L,1,4,Newcastle Utd,338,297,38,6,0,0,17,17,2,2,0,0,213,3,10,19:45:00
ENG-Premier League,2223,Everton,2023-05-01 Leicester City-Everton,2023-05-01,Matchweek 34,Mon,Away,D,2,2,Leicester City,416,350,63,15,2,1,38,31,9,5,4,0,282,3,8,20:00:00
ENG-Premier League,2223,Everton,2023-05-08 Brighton-Everton,2023-05-08,Matchweek 35,Mon,Away,W,5,1,Brighton,234,200,33,12,2,0,6,6,1,1,0,0,149,1,5,17:30:00
ENG-Premier League,2223,Everton,2023-05-14 Everton-Manchester City,2023-05-14,Matchweek 36,Sun,Home,L,0,3,Manchester City,417,378,38,4,0,3,20,13,8,7,0,0,343,1,4,14:00:00
ENG-Premier League,2223,Everton,2023-05-20 Wolves-Everton,2023-05-20,Matchweek 37,Sat,Away,D,1,1,Wolves,436,379,57,17,1,2,28,23,7,7,0,0,320,0,8,15:00:00
ENG-Premier League,2223,Everton,2023-05-28 Everton-Bournemouth,2023-05-28,Matchweek 38,Sun,Home,W,1,0,Bournemouth,360,309,51,13,0,3,30,22,9,8,0,0,248,0,7,16:30:00
ENG-Premier League,2223,Fulham,2022-08-06 Fulham-Liverpool,2022-08-06,Matchweek 1,Sat,Home,D,2,2,Liverpool,340,287,49,12,1,2,19,22,4,2,1,0,203,4,14,12:30:00
ENG-Premier League,2223,Fulham,2022-08-13 Wolves-Fulham,2022-08-13,Matchweek 2,Sat,Away,D,0,0,Wolves,376,333,43,8,0,2,22,24,3,1,2,0,261,0,10,15:00:00
ENG-Premier League,2223,Fulham,2022-08-20 Fulham-Brentford,2022-08-20,Matchweek 3,Sat,Home,W,3,2,Brentford,361,305,51,13,0,3,21,21,6,2,4,0,249,5,7,15:00:00
ENG-Premier League,2223,Fulham,2022-08-27 Arsenal-Fulham,2022-08-27,Matchweek 4,Sat,Away,L,1,2,Arsenal,259,220,39,6,0,3,11,18,2,0,2,0,166,0,15,17:30:00
ENG-Premier League,2223,Fulham,2022-08-30 Fulham-Brighton,2022-08-30,Matchweek 5,Tue,Home,W,2,1,Brighton,380,332,48,12,0,5,8,23,3,1,0,0,279,0,9,19:30:00
ENG-Premier League,2223,Fulham,2022-09-03 Tottenham-Fulham,2022-09-03,Matchweek 6,Sat,Away,L,1,2,Tottenham,488,439,49,12,0,5,21,26,3,2,0,0,401,0,9,15:00:00
ENG-Premier League,2223,Fulham,2022-09-16 Nott'ham Forest-Fulham,2022-09-16,Matchweek 8,Fri,Away,W,3,2,Nott'ham Forest,595,549,45,11,1,1,22,14,10,3,6,0,482,1,7,20:00:00
ENG-Premier League,2223,Fulham,2022-10-01 Fulham-Newcastle Utd,2022-10-01,Matchweek 9,Sat,Home,L,1,4,Newcastle Utd,313,259,50,17,0,1,8,17,1,0,1,0,208,4,10,15:00:00
ENG-Premier League,2223,Fulham,2022-10-09 West Ham-Fulham,2022-10-09,Matchweek 10,Sun,Away,L,1,3,West Ham,522,481,39,8,0,4,12,18,2,1,1,0,421,2,7,14:00:00
ENG-Premier League,2223,Fulham,2022-10-15 Fulham-Bournemouth,2022-10-15,Matchweek 11,Sat,Home,D,2,2,Bournemouth,649,604,44,10,1,4,37,20,5,3,1,0,530,1,17,15:00:00
ENG-Premier League,2223,Fulham,2022-10-20 Fulham-Aston Villa,2022-10-20,Matchweek 12,Thu,Home,W,3,0,Aston Villa,531,483,48,11,0,9,22,23,9,4,3,0,439,0,15,19:30:00
ENG-Premier League,2223,Fulham,2022-10-23 Leeds United-Fulham,2022-10-23,Matchweek 13,Sun,Away,W,3,2,Leeds United,405,345,56,15,3,2,17,23,6,3,2,0,286,4,11,14:00:00
ENG-Premier League,2223,Fulham,2022-10-29 Fulham-Everton,2022-10-29,Matchweek 14,Sat,Home,D,0,0,Everton,528,472,56,12,0,5,34,24,13,6,4,0,426,0,13,17:30:00
ENG-Premier League,2223,Fulham,2022-11-05 Manchester City-Fulham,2022-11-05,Matchweek 15,Sat,Away,L,1,2,Manchester City,321,291,30,8,1,6,6,11,0,0,0,0,253,0,5,15:00:00
ENG-Premier League,2223,Fulham,2022-11-13 Fulham-Manchester Utd,2022-11-13,Matchweek 16,Sun,Home,L,1,2,Manchester Utd,524,473,50,12,0,2,30,20,10,3,4,0,400,1,13,16:30:00
ENG-Premier League,2223,Fulham,2022-12-26 Crystal Palace-Fulham,2022-12-26,Matchweek 17,Mon,Away,W,3,0,Crystal Palace,693,648,43,12,1,11,37,19,7,1,4,0,573,2,13,15:00:00
ENG-Premier League,2223,Fulham,2022-12-31 Fulham-Southampton,2022-12-31,Matchweek 18,Sat,Home,W,2,1,Southampton,628,572,55,13,0,9,12,30,4,1,0,0,496,1,11,15:00:00
ENG-Premier League,2223,Fulham,2023-01-03 Leicester City-Fulham,2023-01-03,Matchweek 19,Tue,Away,W,1,0,Leicester City,398,345,52,12,2,9,15,27,3,1,1,0,291,1,10,19:45:00
ENG-Premier League,2223,Fulham,2023-01-12 Fulham-Chelsea,2023-01-12,Matchweek 7,Thu,Home,W,2,1,Chelsea,510,441,66,18,0,2,20,33,5,3,0,0,394,3,13,20:00:00
ENG-Premier League,2223,Fulham,2023-01-15 Newcastle Utd-Fulham,2023-01-15,Matchweek 20,Sun,Away,L,0,1,Newcastle Utd,310,263,44,7,0,2,13,19,5,2,3,0,212,3,11,14:00:00
ENG-Premier League,2223,Fulham,2023-01-23 Fulham-Tottenham,2023-01-23,Matchweek 21,Mon,Home,L,0,1,Tottenham,553,498,53,9,0,7,31,32,3,0,3,0,439,2,6,20:00:00
ENG-Premier League,2223,Fulham,2023-02-03 Chelsea-Fulham,2023-02-03,Matchweek 22,Fri,Away,D,0,0,Chelsea,359,308,51,19,1,3,21,20,2,1,0,0,249,0,15,20:00:00
ENG-Premier League,2223,Fulham,2023-02-11 Fulham-Nott'ham Forest,2023-02-11,Matchweek 23,Sat,Home,W,2,0,Nott'ham Forest,450,402,47,13,0,4,29,20,5,3,2,0,342,1,9,15:00:00
ENG-Premier League,2223,Fulham,2023-02-18 Brighton-Fulham,2023-02-18,Matchweek 24,Sat,Away,W,1,0,Brighton,337,297,40,16,0,0,6,9,2,1,1,0,248,0,4,15:00:00
ENG-Premier League,2223,Fulham,2023-02-24 Fulham-Wolves,2023-02-24,Matchweek 25,Fri,Home,D,1,1,Wolves,505,439,65,16,0,4,20,34,3,2,1,0,394,1,7,20:00:00
ENG-Premier League,2223,Fulham,2023-03-06 Brentford-Fulham,2023-03-06,Matchweek 26,Mon,Away,L,2,3,Brentford,542,490,51,14,0,3,31,21,3,1,0,0,430,1,14,20:00:00
ENG-Premier League,2223,Fulham,2023-03-12 Fulham-Arsenal,2023-03-12,Matchweek 27,Sun,Home,L,0,3,Arsenal,479,432,45,10,0,5,16,22,4,2,2,0,385,2,7,14:00:00
ENG-Premier League,2223,Fulham,2023-04-01 Bournemouth-Fulham,2023-04-01,Matchweek 29,Sat,Away,L,1,2,Bournemouth,535,486,48,16,1,6,18,18,3,1,1,0,446,1,6,15:00:00
ENG-Premier League,2223,Fulham,2023-04-08 Fulham-West Ham,2023-04-08,Matchweek 30,Sat,Home,L,0,1,West Ham,735,677,58,14,1,6,47,24,11,2,6,0,613,0,9,15:00:00
ENG-Premier League,2223,Fulham,2023-04-15 Everton-Fulham,2023-04-15,Matchweek 31,Sat,Away,W,3,1,Everton,519,469,50,11,0,3,23,22,7,2,1,1,382,0,15,15:00:00
ENG-Premier League,2223,Fulham,2023-04-22 Fulham-Leeds United,2023-04-22,Matchweek 32,Sat,Home,W,2,1,Leeds United,434,378,51,13,1,3,24,23,8,3,4,0,305,5,10,12:30:00
ENG-Premier League,2223,Fulham,2023-04-25 Aston Villa-Fulham,2023-04-25,Matchweek 33,Tue,Away,L,0,1,Aston Villa,445,408,32,6,1,3,17,18,2,1,1,0,348,5,10,19:45:00
ENG-Premier League,2223,Fulham,2023-04-30 Fulham-Manchester City,2023-04-30,Matchweek 34,Sun,Home,L,1,2,Manchester City,411,375,33,11,1,3,12,15,2,1,1,0,327,3,8,14:00:00
ENG-Premier League,2223,Fulham,2023-05-03 Liverpool-Fulham,2023-05-03,Matchweek 28,Wed,Away,L,0,1,Liverpool,494,448,44,12,2,2,18,14,5,3,0,0,404,2,5,20:00:00
ENG-Premier League,2223,Fulham,2023-05-08 Fulham-Leicester City,2023-05-08,Matchweek 35,Mon,Home,W,5,3,Leicester City,550,498,51,17,1,4,10,20,2,1,1,0,442,1,14,15:00:00
ENG-Premier League,2223,Fulham,2023-05-13 Southampton-Fulham,2023-05-13,Matchweek 36,Sat,Away,W,2,0,Southampton,671,619,51,20,0,7,20,18,8,2,2,1,575,1,13,15:00:00
ENG-Premier League,2223,Fulham,2023-05-20 Fulham-Crystal Palace,2023-05-20,Matchweek 37,Sat,Home,D,2,2,Crystal Palace,404,353,49,12,0,6,23,20,7,4,2,0,294,2,12,15:00:00
ENG-Premier League,2223,Fulham,2023-05-28 Manchester Utd-Fulham,2023-05-28,Matchweek 38,Sun,Away,L,1,2,Manchester Utd,460,417,42,13,1,1,16,13,4,1,2,0,381,1,9,16:30:00
ENG-Premier League,2223,Leeds United,2022-08-06 Leeds United-Wolves,2022-08-06,Matchweek 1,Sat,Home,W,2,1,Wolves,399,357,42,9,0,3,20,16,6,1,4,1,295,0,4,15:00:00
ENG-Premier League,2223,Leeds United,2022-08-13 Southampton-Leeds United,2022-08-13,Matchweek 2,Sat,Away,D,2,2,Southampton,501,444,56,11,1,1,11,28,5,1,3,0,370,1,9,15:00:00
ENG-Premier League,2223,Leeds United,2022-08-21 Leeds United-Chelsea,2022-08-21,Matchweek 3,Sun,Home,W,3,0,Chelsea,352,298,53,22,0,3,12,19,4,2,2,0,251,1,9,14:00:00
ENG-Premier League,2223,Leeds United,2022-08-27 Brighton-Leeds United,2022-08-27,Matchweek 4,Sat,Away,L,0,1,Brighton,515,466,48,11,0,3,12,21,3,1,2,0,387,1,8,15:00:00
ENG-Premier League,2223,Leeds United,2022-08-30 Leeds United-Everton,2022-08-30,Matchweek 5,Tue,Home,D,1,1,Everton,715,650,63,11,2,2,31,38,10,4,3,0,580,2,19,20:00:00
ENG-Premier League,2223,Leeds United,2022-09-03 Brentford-Leeds United,2022-09-03,Matchweek 6,Sat,Away,L,2,5,Brentford,538,484,53,8,0,3,19,25,6,3,2,1,433,1,9,15:00:00
ENG-Premier League,2223,Leeds United,2022-10-02 Leeds United-Aston Villa,2022-10-02,Matchweek 9,Sun,Home,D,0,0,Aston Villa,415,370,45,14,0,4,10,20,2,1,1,0,295,0,4,16:30:00
ENG-Premier League,2223,Leeds United,2022-10-09 Crystal Palace-Leeds United,2022-10-09,Matchweek 10,Sun,Away,L,1,2,Crystal Palace,404,340,62,15,1,0,17,32,3,1,2,0,265,2,17,14:00:00
ENG-Premier League,2223,Leeds United,2022-10-16 Leeds United-Arsenal,2022-10-16,Matchweek 11,Sun,Home,L,0,1,Arsenal,478,432,42,10,1,4,19,19,6,5,1,0,359,4,12,14:00:00
ENG-Premier League,2223,Leeds United,2022-10-20 Leicester City-Leeds United,2022-10-20,Matchweek 12,Thu,Away,L,0,2,Leicester City,570,501,67,19,1,1,16,29,9,5,1,0,443,2,17,20:15:00
ENG-Premier League,2223,Leeds United,2022-10-23 Leeds United-Fulham,2022-10-23,Matchweek 13,Sun,Home,L,2,3,Fulham,534,482,48,12,2,8,11,25,3,0,2,0,422,4,11,14:00:00
ENG-Premier League,2223,Leeds United,2022-10-29 Liverpool-Leeds United,2022-10-29,Matchweek 14,Sat,Away,W,2,1,Liverpool,358,303,55,6,4,1,17,33,4,1,3,0,224,0,15,19:45:00
ENG-Premier League,2223,Leeds United,2022-11-05 Leeds United-Bournemouth,2022-11-05,Matchweek 15,Sat,Home,W,4,3,Bournemouth,508,457,51,9,1,1,40,23,13,7,4,1,394,0,13,15:00:00
ENG-Premier League,2223,Leeds United,2022-11-12 Tottenham-Leeds United,2022-11-12,Matchweek 16,Sat,Away,L,3,4,Tottenham,498,457,40,6,0,2,8,20,2,0,2,0,389,1,8,15:00:00
ENG-Premier League,2223,Leeds United,2022-12-28 Leeds United-Manchester City,2022-12-28,Matchweek 17,Wed,Home,L,1,3,Manchester City,338,292,46,13,0,1,8,17,3,3,0,0,246,0,11,20:00:00
ENG-Premier League,2223,Leeds United,2022-12-31 Newcastle Utd-Leeds United,2022-12-31,Matchweek 18,Sat,Away,D,0,0,Newcastle Utd,327,278,49,16,2,1,6,16,3,3,0,0,212,0,3,15:00:00
ENG-Premier League,2223,Leeds United,2023-01-04 Leeds United-West Ham,2023-01-04,Matchweek 19,Wed,Home,D,2,2,West Ham,531,459,69,20,1,1,22,24,8,7,1,0,412,3,13,19:45:00
ENG-Premier League,2223,Leeds United,2023-01-13 Aston Villa-Leeds United,2023-01-13,Matchweek 20,Fri,Away,L,1,2,Aston Villa,426,350,71,14,2,2,22,38,11,2,7,1,288,5,11,20:00:00
ENG-Premier League,2223,Leeds United,2023-01-22 Leeds United-Brentford,2023-01-22,Matchweek 21,Sun,Home,D,0,0,Brentford,548,492,55,18,2,1,13,25,2,2,0,0,402,1,10,14:00:00
ENG-Premier League,2223,Leeds United,2023-02-05 Nott'ham Forest-Leeds United,2023-02-05,Matchweek 22,Sun,Away,L,0,1,Nott'ham Forest,648,583,62,17,0,2,17,38,2,0,2,0,484,3,16,14:00:00
ENG-Premier League,2223,Leeds United,2023-02-08 Manchester Utd-Leeds United,2023-02-08,Matchweek 8,Wed,Away,D,2,2,Manchester Utd,349,306,43,7,0,1,6,13,5,2,0,0,222,0,18,20:00:00
ENG-Premier League,2223,Leeds United,2023-02-12 Leeds United-Manchester Utd,2023-02-12,Matchweek 23,Sun,Home,L,0,2,Manchester Utd,297,244,50,16,1,1,18,20,7,3,3,0,199,3,8,14:00:00
ENG-Premier League,2223,Leeds United,2023-02-18 Everton-Leeds United,2023-02-18,Matchweek 24,Sat,Away,L,0,1,Everton,453,403,50,9,0,3,19,22,4,0,2,0,316,0,12,15:00:00
ENG-Premier League,2223,Leeds United,2023-02-25 Leeds United-Southampton,2023-02-25,Matchweek 25,Sat,Home,W,1,0,Southampton,578,522,54,16,1,4,26,25,9,3,1,0,473,2,11,15:00:00
ENG-Premier League,2223,Leeds United,2023-03-04 Chelsea-Leeds United,2023-03-04,Matchweek 26,Sat,Away,L,0,1,Chelsea,469,417,50,12,2,2,17,17,7,2,3,0,366,2,15,15:00:00
ENG-Premier League,2223,Leeds United,2023-03-11 Leeds United-Brighton,2023-03-11,Matchweek 27,Sat,Home,D,2,2,Brighton,405,369,33,12,1,2,10,6,4,1,0,0,325,3,10,15:00:00
ENG-Premier League,2223,Leeds United,2023-03-18 Wolves-Leeds United,2023-03-18,Matchweek 28,Sat,Away,W,4,2,Wolves,333,283,50,15,3,1,15,19,4,1,1,0,223,0,13,15:00:00
ENG-Premier League,2223,Leeds United,2023-04-01 Arsenal-Leeds United,2023-04-01,Matchweek 29,Sat,Away,L,1,4,Arsenal,339,289,49,16,1,3,10,20,3,1,2,0,236,1,11,15:00:00
ENG-Premier League,2223,Leeds United,2023-04-04 Leeds United-Nott'ham Forest,2023-04-04,Matchweek 7,Tue,Home,W,2,1,Nott'ham Forest,548,492,53,16,4,5,25,21,11,3,5,0,429,3,19,19:45:00
ENG-Premier League,2223,Leeds United,2023-04-09 Leeds United-Crystal Palace,2023-04-09,Matchweek 30,Sun,Home,L,1,5,Crystal Palace,451,405,44,9,1,3,18,24,2,0,2,0,334,2,10,14:00:00
ENG-Premier League,2223,Leeds United,2023-04-17 Leeds United-Liverpool,2023-04-17,Matchweek 31,Mon,Home,L,1,6,Liverpool,334,286,47,14,0,3,14,16,4,4,0,0,227,1,10,20:00:00
ENG-Premier League,2223,Leeds United,2023-04-22 Fulham-Leeds United,2023-04-22,Matchweek 32,Sat,Away,L,1,2,Fulham,432,393,37,13,2,3,19,12,6,4,2,0,303,2,6,12:30:00
ENG-Premier League,2223,Leeds United,2023-04-25 Leeds United-Leicester City,2023-04-25,Matchweek 33,Tue,Home,D,1,1,Leicester City,352,294,54,21,3,3,16,23,3,3,0,0,227,4,10,20:00:00
ENG-Premier League,2223,Leeds United,2023-04-30 Bournemouth-Leeds United,2023-04-30,Matchweek 34,Sun,Away,L,1,4,Bournemouth,556,502,53,12,0,3,19,28,5,4,1,0,441,1,13,14:00:00
ENG-Premier League,2223,Leeds United,2023-05-06 Manchester City-Leeds United,2023-05-06,Matchweek 35,Sat,Away,L,1,2,Manchester City,226,187,36,7,1,1,7,10,1,0,1,0,131,3,9,15:00:00
ENG-Premier League,2223,Leeds United,2023-05-13 Leeds United-Newcastle Utd,2023-05-13,Matchweek 36,Sat,Home,D,2,2,Newcastle Utd,281,234,47,15,0,2,10,14,2,1,0,0,178,0,8,12:30:00
ENG-Premier League,2223,Leeds United,2023-05-21 West Ham-Leeds United,2023-05-21,Matchweek 37,Sun,Away,L,1,3,West Ham,402,365,36,7,1,1,29,17,5,3,2,0,275,1,7,13:30:00
ENG-Premier League,2223,Leeds United,2023-05-28 Leeds United-Tottenham,2023-05-28,Matchweek 38,Sun,Home,L,1,4,Tottenham,516,467,48,6,0,2,44,24,12,9,1,0,381,1,5,16:30:00
ENG-Premier League,2223,Leicester City,2022-08-07 Leicester City-Brentford,2022-08-07,Matchweek 1,Sun,Home,D,2,2,Brentford,621,582,37,6,1,0,10,20,5,4,1,0,538,2,9,14:00:00
ENG-Premier League,2223,Leicester City,2022-08-13 Arsenal-Leicester City,2022-08-13,Matchweek 2,Sat,Away,L,2,4,Arsenal,503,448,52,17,3,3,9,16,2,0,2,0,401,3,9,15:00:00
ENG-Premier League,2223,Leicester City,2022-08-20 Leicester City-Southampton,2022-08-20,Matchweek 3,Sat,Home,L,1,2,Southampton,612,554,58,15,0,5,14,33,2,0,2,0,495,0,10,15:00:00
ENG-Premier League,2223,Leicester City,2022-08-27 Chelsea-Leicester City,2022-08-27,Matchweek 4,Sat,Away,L,1,2,Chelsea,578,531,46,13,4,4,34,17,11,10,0,0,478,1,9,15:00:00
