,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,1819,Manchester Utd,2018-12-16 Liverpool-Manchester Utd,2018-12-16,Matchweek 17,Sun,Away,L,1,3,Liverpool,228,350,65.1,3866,1929,122,148,82.4,64,97,66.0,27,73,37.0,0,0.2,0.1,5,20,6,0,23,16:00:00
ENG-Premier League,1819,Manchester Utd,2018-12-22 Cardiff City-Manchester Utd,2018-12-22,Matchweek 18,Sat,Away,W,5,1,Cardiff City,573,671,85.4,7780,2747,317,339,93.5,159,187,85.0,36,67,53.7,3,1.8,1.1,12,40,9,0,50,17:30:00
ENG-Premier League,1819,Manchester Utd,2018-12-26 Manchester Utd-Huddersfield,2018-12-26,Matchweek 19,Wed,Home,W,3,1,Huddersfield,565,687,82.2,9434,3174,245,278,88.1,214,249,85.9,61,90,67.8,2,0.7,0.7,11,43,9,1,48,15:00:00
ENG-Premier League,1819,Manchester Utd,2018-12-30 Manchester Utd-Bournemouth,2018-12-30,Matchweek 20,Sun,Home,W,4,1,Bournemouth,645,723,89.2,10210,3294,339,360,94.2,238,251,94.8,48,76,63.2,4,2.6,2.2,10,32,7,1,53,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-01-02 Newcastle Utd-Manchester Utd,2019-01-02,Matchweek 21,Wed,Away,W,2,0,Newcastle Utd,623,722,86.3,9712,3206,317,341,93.0,224,252,88.9,50,74,67.6,1,1.8,1.0,11,40,9,0,52,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-01-13 Tottenham-Manchester Utd,2019-01-13,Matchweek 22,Sun,Away,W,1,0,Tottenham,294,399,73.7,5214,2217,143,165,86.7,90,106,84.9,40,88,45.5,1,0.5,0.3,9,22,4,1,24,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-01-19 Manchester Utd-Brighton,2019-01-19,Matchweek 23,Sat,Home,W,2,1,Brighton,457,551,82.9,6852,2508,230,256,89.8,160,188,85.1,29,49,59.2,1,1.3,0.6,14,28,7,1,45,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-01-29 Manchester Utd-Burnley,2019-01-29,Matchweek 24,Tue,Home,D,2,2,Burnley,600,713,84.2,10312,3212,275,301,91.4,235,274,85.8,64,92,69.6,0,1.8,2.7,20,32,24,5,70,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-02-03 Leicester City-Manchester Utd,2019-02-03,Matchweek 25,Sun,Away,W,1,0,Leicester City,465,579,80.3,7959,2884,217,245,88.6,164,200,82.0,52,79,65.8,1,1.2,0.9,9,23,8,3,42,14:05:00
ENG-Premier League,1819,Manchester Utd,2019-02-09 Fulham-Manchester Utd,2019-02-09,Matchweek 26,Sat,Away,W,3,0,Fulham,402,529,76.0,6925,2865,192,220,87.3,125,160,78.1,48,84,57.1,2,0.6,1.3,10,29,11,0,49,12:30:00
ENG-Premier League,1819,Manchester Utd,2019-02-24 Manchester Utd-Liverpool,2019-02-24,Matchweek 27,Sun,Home,D,0,0,Liverpool,251,346,72.5,4743,1906,100,118,84.7,94,115,81.7,39,73,53.4,0,0.3,1.0,6,17,5,1,21,14:05:00
ENG-Premier League,1819,Manchester Utd,2019-02-27 Crystal Palace-Manchester Utd,2019-02-27,Matchweek 28,Wed,Away,W,3,1,Crystal Palace,400,501,79.8,6804,2467,186,214,86.9,151,176,85.8,41,74,55.4,3,0.8,0.9,9,32,5,1,38,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-03-02 Manchester Utd-Southampton,2019-03-02,Matchweek 29,Sat,Home,W,3,2,Southampton,451,575,78.4,8157,2667,200,229,87.3,178,213,83.6,53,91,58.2,2,0.9,0.8,7,25,10,4,45,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-03-10 Arsenal-Manchester Utd,2019-03-10,Matchweek 30,Sun,Away,L,0,2,Arsenal,401,502,79.9,7159,2712,172,195,88.2,174,200,87.0,43,70,61.4,0,2.0,1.3,11,33,11,3,49,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-03-30 Manchester Utd-Watford,2019-03-30,Matchweek 32,Sat,Home,W,2,1,Watford,365,470,77.7,6050,2604,191,225,84.9,119,138,86.2,41,70,58.6,1,1.3,1.0,6,25,13,0,38,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-04-02 Wolves-Manchester Utd,2019-04-02,Matchweek 33,Tue,Away,L,1,2,Wolves,440,553,79.6,7722,2177,172,197,87.3,193,222,86.9,46,78,59.0,1,1.7,1.3,13,37,6,2,38,19:45:00
ENG-Premier League,1819,Manchester Utd,2019-04-13 Manchester Utd-West Ham,2019-04-13,Matchweek 34,Sat,Home,W,2,1,West Ham,313,420,74.5,5326,2070,142,164,86.6,119,155,76.8,35,68,51.5,0,0.7,1.1,8,32,11,1,43,17:30:00
ENG-Premier League,1819,Manchester Utd,2019-04-21 Everton-Manchester Utd,2019-04-21,Matchweek 35,Sun,Away,L,0,4,Everton,361,471,76.6,6190,2511,171,196,87.2,137,173,79.2,35,60,58.3,0,0.2,0.3,4,18,6,0,30,13:30:00
ENG-Premier League,1819,Manchester Utd,2019-04-24 Manchester Utd-Manchester City,2019-04-24,Matchweek 31,Wed,Home,L,0,2,Manchester City,339,437,77.6,5905,2167,156,183,85.2,135,155,87.1,35,71,49.3,0,0.4,0.6,10,21,6,0,27,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-04-28 Manchester Utd-Chelsea,2019-04-28,Matchweek 36,Sun,Home,D,1,1,Chelsea,421,515,81.7,7260,2474,182,203,89.7,185,205,90.2,37,66,56.1,1,1.0,1.3,4,28,5,0,31,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-05-05 Huddersfield-Manchester Utd,2019-05-05,Matchweek 37,Sun,Away,D,1,1,Huddersfield,545,650,83.8,9096,3177,249,277,89.9,232,268,86.6,39,63,61.9,0,1.5,1.7,17,49,14,1,68,14:00:00
ENG-Premier League,1819,Manchester Utd,2019-05-12 Manchester Utd-Cardiff City,2019-05-12,Matchweek 38,Sun,Home,L,0,2,Cardiff City,552,664,83.1,8528,3281,289,318,90.9,194,225,86.2,42,69,60.9,0,1.3,1.3,22,62,12,1,69,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-08-11 Newcastle Utd-Tottenham,2018-08-11,Matchweek 1,Sat,Home,L,1,2,Tottenham,301,441,68.3,5465,2164,134,172,77.9,107,139,77.0,40,82,48.8,1,0.7,0.9,8,21,10,2,34,12:30:00
ENG-Premier League,1819,Newcastle Utd,2018-08-18 Cardiff City-Newcastle Utd,2018-08-18,Matchweek 2,Sat,Away,D,0,0,Cardiff City,208,348,59.8,3509,1766,108,147,73.5,67,96,69.8,25,80,31.3,0,0.5,0.3,5,10,4,2,14,12:30:00
ENG-Premier League,1819,Newcastle Utd,2018-08-26 Newcastle Utd-Chelsea,2018-08-26,Matchweek 3,Sun,Home,L,1,2,Chelsea,152,238,63.9,3182,1453,62,78,79.5,44,67,65.7,37,72,51.4,1,0.2,0.3,4,14,7,4,17,16:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-01 Manchester City-Newcastle Utd,2018-09-01,Matchweek 4,Sat,Away,L,1,2,Manchester City,145,231,62.8,3087,1646,57,76,75.0,50,67,74.6,29,66,43.9,1,0.4,0.4,2,11,1,0,12,17:30:00
ENG-Premier League,1819,Newcastle Utd,2018-09-15 Newcastle Utd-Arsenal,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Arsenal,240,375,64.0,4727,2226,99,133,74.4,82,113,72.6,48,98,49.0,1,0.3,0.3,3,17,8,3,28,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-22 Crystal Palace-Newcastle Utd,2018-09-22,Matchweek 6,Sat,Away,D,0,0,Crystal Palace,234,347,67.4,4281,2006,107,127,84.3,74,102,72.5,32,80,40.0,0,0.2,0.2,5,11,2,2,19,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-29 Newcastle Utd-Leicester City,2018-09-29,Matchweek 7,Sat,Home,L,0,2,Leicester City,300,416,72.1,4888,2198,142,171,83.0,102,134,76.1,31,64,48.4,0,0.3,0.4,4,21,4,1,24,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-10-06 Manchester Utd-Newcastle Utd,2018-10-06,Matchweek 8,Sat,Away,L,2,3,Manchester Utd,153,268,57.1,2953,1588,63,79,79.7,42,81,51.9,32,76,42.1,2,1.5,1.3,11,16,5,1,21,17:30:00
ENG-Premier League,1819,Newcastle Utd,2018-10-20 Newcastle Utd-Brighton,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Brighton,451,578,78.0,8078,2851,215,249,86.3,169,214,79.0,51,86,59.3,0,1.0,1.0,17,46,11,7,49,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-10-27 Southampton-Newcastle Utd,2018-10-27,Matchweek 10,Sat,Away,D,0,0,Southampton,329,467,70.4,5822,2264,145,177,81.9,148,182,81.3,30,78,38.5,0,0.3,0.2,5,24,4,1,25,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-03 Newcastle Utd-Watford,2018-11-03,Matchweek 11,Sat,Home,W,1,0,Watford,241,372,64.8,4695,1883,99,123,80.5,91,136,66.9,38,80,47.5,1,0.2,0.3,4,12,5,1,23,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-10 Newcastle Utd-Bournemouth,2018-11-10,Matchweek 12,Sat,Home,W,2,1,Bournemouth,242,369,65.6,4658,2082,106,137,77.4,71,103,68.9,43,88,48.9,1,1.8,0.9,11,26,7,3,25,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-26 Burnley-Newcastle Utd,2018-11-26,Matchweek 13,Mon,Away,W,2,1,Burnley,381,484,78.7,7108,2600,163,182,89.6,147,176,83.5,54,93,58.1,1,0.8,0.5,14,22,6,4,26,20:30:00
ENG-Premier League,1819,Newcastle Utd,2018-12-01 Newcastle Utd-West Ham,2018-12-01,Matchweek 14,Sat,Home,L,0,3,West Ham,442,561,78.8,7445,2848,198,229,86.5,151,171,88.3,57,107,53.3,0,0.9,0.9,14,33,11,3,45,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-05 Everton-Newcastle Utd,2018-12-05,Matchweek 15,Wed,Away,D,1,1,Everton,150,240,62.5,3325,1632,59,81,72.8,48,64,75.0,36,78,46.2,1,1.5,1.1,8,14,7,3,16,19:45:00
ENG-Premier League,1819,Newcastle Utd,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Home,L,1,2,Wolves,362,476,76.1,6564,2434,147,165,89.1,155,187,82.9,43,88,48.9,1,0.4,0.5,8,17,7,4,28,16:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-15 Huddersfield-Newcastle Utd,2018-12-15,Matchweek 17,Sat,Away,W,1,0,Huddersfield,149,270,55.2,2729,1475,66,92,71.7,45,81,55.6,27,63,42.9,1,0.6,0.2,5,5,2,0,10,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-22 Newcastle Utd-Fulham,2018-12-22,Matchweek 18,Sat,Home,D,0,0,Fulham,440,568,77.5,8244,2775,192,212,90.6,166,203,81.8,66,119,55.5,0,0.3,0.6,5,28,15,6,39,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-26 Liverpool-Newcastle Utd,2018-12-26,Matchweek 19,Wed,Away,L,0,4,Liverpool,167,270,61.9,3646,1917,57,78,73.1,63,82,76.8,42,89,47.2,0,0.4,0.5,4,17,3,3,16,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Away,D,1,1,Watford,250,370,67.6,4545,2143,130,149,87.2,58,84,69.0,45,97,46.4,1,0.7,0.6,8,22,5,2,23,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-02 Newcastle Utd-Manchester Utd,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Manchester Utd,283,404,70.0,4631,1932,143,165,86.7,89,121,73.6,33,79,41.8,0,0.7,0.7,13,18,9,3,30,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-12 Chelsea-Newcastle Utd,2019-01-12,Matchweek 22,Sat,Away,L,1,2,Chelsea,291,399,72.9,5836,1955,107,130,82.3,114,131,87.0,55,109,50.5,1,0.4,0.4,8,23,10,4,27,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-01-19 Newcastle Utd-Cardiff City,2019-01-19,Matchweek 23,Sat,Home,W,3,0,Cardiff City,327,446,73.3,5841,2842,154,184,83.7,112,138,81.2,43,78,55.1,3,2.0,0.9,15,23,9,1,34,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-29 Newcastle Utd-Manchester City,2019-01-29,Matchweek 24,Tue,Home,W,2,1,Manchester City,169,269,62.8,2969,1379,71,80,88.8,61,87,70.1,20,69,29.0,1,0.3,0.3,4,12,3,0,21,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Away,L,0,1,Tottenham,219,328,66.8,4512,2040,99,115,86.1,57,79,72.2,49,96,51.0,0,0.3,0.2,4,13,4,4,16,12:30:00
ENG-Premier League,1819,Newcastle Utd,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Away,D,1,1,Wolves,340,471,72.2,6035,1980,146,169,86.4,133,167,79.6,43,94,45.7,1,0.4,0.3,8,24,7,4,26,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-23 Newcastle Utd-Huddersfield,2019-02-23,Matchweek 27,Sat,Home,W,2,0,Huddersfield,487,608,80.1,9037,3016,201,230,87.4,192,222,86.5,63,104,60.6,2,2.6,2.2,26,36,15,5,56,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-26 Newcastle Utd-Burnley,2019-02-26,Matchweek 28,Tue,Home,W,2,0,Burnley,362,500,72.4,6755,2414,161,202,79.7,110,136,80.9,63,120,52.5,1,1.0,0.4,12,26,9,4,28,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Away,L,0,2,West Ham,351,458,76.6,5749,2123,173,203,85.2,130,151,86.1,32,70,45.7,0,1.0,1.1,13,33,11,2,37,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-03-09 Newcastle Utd-Everton,2019-03-09,Matchweek 30,Sat,Home,W,3,2,Everton,283,421,67.2,5503,2141,116,150,77.3,110,144,76.4,43,91,47.3,2,0.9,1.3,12,26,8,2,31,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-16 Bournemouth-Newcastle Utd,2019-03-16,Matchweek 31,Sat,Away,D,2,2,Bournemouth,343,466,73.6,6357,2150,158,176,89.8,118,153,77.1,52,107,48.6,1,0.3,0.4,8,26,6,3,32,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-01 Arsenal-Newcastle Utd,2019-04-01,Matchweek 32,Mon,Away,L,0,2,Arsenal,208,324,64.2,3668,1524,98,118,83.1,64,101,63.4,31,71,43.7,0,0.1,0.2,2,18,4,1,15,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-06 Newcastle Utd-Crystal Palace,2019-04-06,Matchweek 33,Sat,Home,L,0,1,Crystal Palace,390,499,78.2,7252,2541,182,204,89.2,110,143,76.9,76,111,68.5,0,0.7,1.0,13,37,10,5,42,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-12 Leicester City-Newcastle Utd,2019-04-12,Matchweek 34,Fri,Away,W,1,0,Leicester City,210,338,62.1,3697,1616,97,124,78.2,70,104,67.3,28,71,39.4,1,0.4,0.5,7,18,5,3,17,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Home,W,3,1,Southampton,228,367,62.1,4161,1783,114,152,75.0,74,113,65.5,34,73,46.6,3,1.0,0.8,8,15,2,1,14,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-04-27 Brighton-Newcastle Utd,2019-04-27,Matchweek 36,Sat,Away,D,1,1,Brighton,415,518,80.1,6711,1982,206,227,90.7,148,171,86.5,40,91,44.0,1,0.4,0.6,8,23,5,0,26,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-05-04 Newcastle Utd-Liverpool,2019-05-04,Matchweek 37,Sat,Home,L,2,3,Liverpool,225,335,67.2,4151,1892,100,130,76.9,76,95,80.0,32,77,41.6,1,1.1,0.3,9,20,7,4,14,19:45:00
ENG-Premier League,1819,Newcastle Utd,2019-05-12 Fulham-Newcastle Utd,2019-05-12,Matchweek 38,Sun,Away,W,4,0,Fulham,306,391,78.3,5488,2214,137,157,87.3,110,125,88.0,41,74,55.4,2,1.0,0.7,9,14,7,1,25,15:00:00
ENG-Premier League,1819,Southampton,2018-08-12 Southampton-Burnley,2018-08-12,Matchweek 1,Sun,Home,D,0,0,Burnley,309,417,74.1,5400,2111,154,177,87.0,112,145,77.2,38,77,49.4,0,1.1,0.7,17,33,6,2,33,13:30:00
ENG-Premier League,1819,Southampton,2018-08-18 Everton-Southampton,2018-08-18,Matchweek 2,Sat,Away,L,1,2,Everton,215,353,60.9,4142,1933,96,127,75.6,87,121,71.9,29,88,33.0,1,0.9,0.5,10,16,8,1,25,15:00:00
ENG-Premier League,1819,Southampton,2018-08-25 Southampton-Leicester City,2018-08-25,Matchweek 3,Sat,Home,L,1,2,Leicester City,397,496,80.0,7296,2620,189,202,93.6,152,175,86.9,48,92,52.2,0,0.4,1.1,8,42,8,3,40,15:00:00
ENG-Premier League,1819,Southampton,2018-09-01 Crystal Palace-Southampton,2018-09-01,Matchweek 4,Sat,Away,W,2,0,Crystal Palace,358,474,75.5,6725,2409,167,192,87.0,111,136,81.6,60,100,60.0,2,1.3,0.7,13,30,9,5,37,15:00:00
ENG-Premier League,1819,Southampton,2018-09-17 Southampton-Brighton,2018-09-17,Matchweek 5,Mon,Home,D,2,2,Brighton,394,506,77.9,7124,2322,180,204,88.2,157,184,85.3,44,90,48.9,0,0.6,0.6,6,21,5,1,29,20:00:00
ENG-Premier League,1819,Southampton,2018-09-22 Liverpool-Southampton,2018-09-22,Matchweek 6,Sat,Away,L,0,3,Liverpool,407,511,79.6,7477,2603,207,231,89.6,148,172,86.0,49,96,51.0,0,0.3,0.3,5,42,8,2,41,15:00:00
ENG-Premier League,1819,Southampton,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Wolves,380,479,79.3,6900,2369,165,187,88.2,169,198,85.4,38,71,53.5,0,0.4,0.8,10,27,9,0,50,15:00:00
ENG-Premier League,1819,Southampton,2018-10-07 Southampton-Chelsea,2018-10-07,Matchweek 8,Sun,Home,L,0,3,Chelsea,298,384,77.6,5734,1782,118,129,91.5,139,164,84.8,39,78,50.0,0,0.7,0.5,9,22,5,1,37,14:15:00
ENG-Premier League,1819,Southampton,2018-10-20 Bournemouth-Southampton,2018-10-20,Matchweek 9,Sat,Away,D,0,0,Bournemouth,264,384,68.8,5182,2261,134,157,85.4,83,115,72.2,46,95,48.4,0,0.4,0.5,4,26,8,3,27,15:00:00
ENG-Premier League,1819,Southampton,2018-10-27 Southampton-Newcastle Utd,2018-10-27,Matchweek 10,Sat,Home,D,0,0,Newcastle Utd,331,463,71.5,5547,2263,164,194,84.5,112,152,73.7,37,82,45.1,0,1.1,0.7,20,32,16,7,50,15:00:00
ENG-Premier League,1819,Southampton,2018-11-04 Manchester City-Southampton,2018-11-04,Matchweek 11,Sun,Away,L,1,6,Manchester City,297,382,77.7,5761,2515,138,151,91.4,99,119,83.2,49,83,59.0,0,0.7,0.9,8,30,6,3,23,15:00:00
ENG-Premier League,1819,Southampton,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Home,D,1,1,Watford,232,348,66.7,4221,1663,104,127,81.9,91,120,75.8,30,80,37.5,1,1.0,0.6,10,18,3,0,34,15:00:00
ENG-Premier League,1819,Southampton,2018-11-24 Fulham-Southampton,2018-11-24,Matchweek 13,Sat,Away,L,2,3,Fulham,526,675,77.9,9800,2821,218,250,87.2,239,278,86.0,64,125,51.2,1,0.9,0.8,12,42,9,2,51,15:00:00
ENG-Premier League,1819,Southampton,2018-12-01 Southampton-Manchester Utd,2018-12-01,Matchweek 14,Sat,Home,D,2,2,Manchester Utd,292,383,76.2,4929,1594,163,181,90.1,96,120,80.0,28,65,43.1,1,0.3,0.4,8,29,5,0,26,17:30:00
ENG-Premier League,1819,Southampton,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Away,L,1,3,Tottenham,408,524,77.9,6943,2330,210,234,89.7,145,175,82.9,43,85,50.6,1,1.1,1.5,14,44,11,4,30,20:00:00
ENG-Premier League,1819,Southampton,2018-12-08 Cardiff City-Southampton,2018-12-08,Matchweek 16,Sat,Away,L,0,1,Cardiff City,366,501,73.1,5957,2611,191,223,85.7,138,180,76.7,27,67,40.3,0,0.5,0.5,8,41,4,2,40,15:00:00
ENG-Premier League,1819,Southampton,2018-12-16 Southampton-Arsenal,2018-12-16,Matchweek 17,Sun,Home,W,3,2,Arsenal,260,359,72.4,4095,1707,145,167,86.8,89,110,80.9,18,52,34.6,3,1.2,1.1,11,27,5,2,31,13:30:00
ENG-Premier League,1819,Southampton,2018-12-22 Huddersfield-Southampton,2018-12-22,Matchweek 18,Sat,Away,W,3,1,Huddersfield,235,366,64.2,3824,1860,123,158,77.8,83,127,65.4,19,56,33.9,2,1.7,0.8,10,20,8,0,30,15:00:00
ENG-Premier League,1819,Southampton,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Home,L,1,2,West Ham,338,454,74.4,5330,2444,172,197,87.3,125,153,81.7,25,61,41.0,0,0.7,0.3,7,36,10,3,51,19:45:00
ENG-Premier League,1819,Southampton,2018-12-30 Southampton-Manchester City,2018-12-30,Matchweek 20,Sun,Home,L,1,3,Manchester City,170,258,65.9,3290,1634,76,96,79.2,69,92,75.0,22,58,37.9,0,0.2,0.3,3,11,4,0,19,14:15:00
ENG-Premier League,1819,Southampton,2019-01-02 Chelsea-Southampton,2019-01-02,Matchweek 21,Wed,Away,D,0,0,Chelsea,212,329,64.4,3818,1814,111,133,83.5,69,102,67.6,26,65,40.0,0,0.1,0.2,3,29,2,1,27,19:45:00
ENG-Premier League,1819,Southampton,2019-01-12 Leicester City-Southampton,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Leicester City,144,262,55.0,2603,1364,64,85,75.3,59,93,63.4,17,59,28.8,0,0.3,0.5,5,10,3,1,19,15:00:00
ENG-Premier League,1819,Southampton,2019-01-19 Southampton-Everton,2019-01-19,Matchweek 23,Sat,Home,W,2,1,Everton,226,349,64.8,3811,1821,119,144,82.6,74,118,62.7,24,63,38.1,0,0.6,0.8,9,22,5,1,35,15:00:00
ENG-Premier League,1819,Southampton,2019-01-30 Southampton-Crystal Palace,2019-01-30,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,467,582,80.2,7699,2507,253,290,87.2,171,201,85.1,37,67,55.2,1,0.9,0.5,9,46,6,1,64,19:45:00
ENG-Premier League,1819,Southampton,2019-02-02 Burnley-Southampton,2019-02-02,Matchweek 25,Sat,Away,D,1,1,Burnley,287,432,66.4,4819,2145,151,187,80.7,109,147,74.1,26,85,30.6,1,0.7,0.8,10,23,7,2,38,15:00:00
ENG-Premier League,1819,Southampton,2019-02-09 Southampton-Cardiff City,2019-02-09,Matchweek 26,Sat,Home,L,1,2,Cardiff City,455,584,77.9,7294,2771,249,289,86.2,178,220,80.9,26,58,44.8,1,1.2,0.6,11,45,8,1,45,15:00:00
ENG-Premier League,1819,Southampton,2019-02-24 Arsenal-Southampton,2019-02-24,Matchweek 27,Sun,Away,L,0,2,Arsenal,276,403,68.5,4546,1595,149,179,83.2,95,133,71.4,24,60,40.0,0,0.7,0.6,7,30,4,3,28,14:05:00
ENG-Premier League,1819,Southampton,2019-02-27 Southampton-Fulham,2019-02-27,Matchweek 28,Wed,Home,W,2,0,Fulham,310,418,74.2,5374,2119,154,178,86.5,118,152,77.6,32,72,44.4,0,0.8,0.8,11,38,5,1,44,19:45:00
ENG-Premier League,1819,Southampton,2019-03-02 Manchester Utd-Southampton,2019-03-02,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,205,323,63.5,3622,1501,94,118,79.7,83,120,69.2,21,65,32.3,1,0.3,0.7,7,16,6,2,26,15:00:00
ENG-Premier League,1819,Southampton,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Home,W,2,1,Tottenham,224,332,67.5,4025,1816,113,133,85.0,63,88,71.6,34,80,42.5,1,1.1,0.9,6,22,4,1,20,15:00:00
ENG-Premier League,1819,Southampton,2019-03-30 Brighton-Southampton,2019-03-30,Matchweek 32,Sat,Away,W,1,0,Brighton,238,385,61.8,3956,1630,118,152,77.6,98,130,75.4,16,75,21.3,1,0.7,0.7,7,23,11,1,43,15:00:00
ENG-Premier League,1819,Southampton,2019-04-05 Southampton-Liverpool,2019-04-05,Matchweek 33,Fri,Home,L,1,3,Liverpool,191,313,61.0,3701,1766,86,112,76.8,69,98,70.4,31,82,37.8,1,0.8,0.6,7,21,7,2,25,20:00:00
ENG-Premier League,1819,Southampton,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Home,W,3,1,Wolves,191,306,62.4,3356,1550,94,122,77.0,62,89,69.7,24,73,32.9,3,1.8,1.5,6,16,2,0,19,15:00:00
ENG-Premier League,1819,Southampton,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Away,L,1,3,Newcastle Utd,346,470,73.6,5745,2129,168,201,83.6,139,171,81.3,27,67,40.3,1,1.1,1.2,12,34,9,2,38,17:30:00
ENG-Premier League,1819,Southampton,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Away,D,1,1,Watford,259,394,65.7,4765,2030,126,154,81.8,95,129,73.6,33,88,37.5,0,0.9,0.9,4,27,6,2,28,19:45:00
ENG-Premier League,1819,Southampton,2019-04-27 Southampton-Bournemouth,2019-04-27,Matchweek 36,Sat,Home,D,3,3,Bournemouth,280,398,70.4,5042,2110,131,160,81.9,110,144,76.4,32,77,41.6,3,1.3,1.4,13,32,9,3,35,15:00:00
ENG-Premier League,1819,Southampton,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Away,L,0,3,West Ham,318,435,73.1,5503,2185,163,187,87.2,119,156,76.3,30,69,43.5,0,0.4,0.4,9,29,11,1,49,15:00:00
ENG-Premier League,1819,Southampton,2019-05-12 Southampton-Huddersfield,2019-05-12,Matchweek 38,Sun,Home,D,1,1,Huddersfield,357,498,71.7,6139,2442,158,202,78.2,162,208,77.9,28,67,41.8,1,0.6,1.0,8,34,8,2,46,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-11 Newcastle Utd-Tottenham,2018-08-11,Matchweek 1,Sat,Away,W,2,1,Newcastle Utd,500,621,80.5,8694,3078,245,281,87.2,187,219,85.4,55,88,62.5,2,1.9,0.9,11,37,8,5,42,12:30:00
ENG-Premier League,1819,Tottenham,2018-08-18 Tottenham-Fulham,2018-08-18,Matchweek 2,Sat,Home,W,3,1,Fulham,592,686,86.3,10782,3635,261,287,90.9,245,281,87.2,68,87,78.2,1,1.8,1.7,12,62,23,6,72,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-27 Manchester Utd-Tottenham,2018-08-27,Matchweek 3,Mon,Away,W,3,0,Manchester Utd,285,417,68.3,5258,2114,120,144,83.3,120,167,71.9,36,82,43.9,3,0.9,0.8,7,18,6,1,22,20:00:00
