fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
196143,,2010-09-25,,Allianz-Arena (München),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,False,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,True,1,2,1,1,1,2
196145,,2010-09-25,,Mercedes-Benz-Arena (Stuttgart),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,172,VfB Stuttgart,https://media-4.api-sports.io/football/teams/172.png,False,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,True,1,4,0,2,1,4
196146,,2010-09-25,,Commerzbank-Arena (Frankfurt am Main),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,True,171,FC Nurnberg,https://media-4.api-sports.io/football/teams/171.png,False,2,0,1,0,2,0
196147,,2010-09-25,,Millerntor-Stadion (Hamburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,186,FC St. Pauli,https://media-4.api-sports.io/football/teams/186.png,False,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,1,3,1,1,1,3
196148,,2010-09-25,,Weserstadion (Bremen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,True,175,Hamburger SV,https://media-4.api-sports.io/football/teams/175.png,False,3,2,2,0,3,2
196144,,2010-09-25,,Veltins-Arena (Gelsenkirchen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,0,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,0,2,2,0,2,2,2
196149,,2010-09-26,,VOLKSWAGEN ARENA (Wolfsburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,True,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,False,2,1,1,1,2,1
196150,,2010-09-26,,Fritz-Walter-Stadion (Kaiserslautern),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,745,FC Kaiserslautern,https://media-4.api-sports.io/football/teams/745.png,False,166,Hannover 96,https://media-4.api-sports.io/football/teams/166.png,True,0,1,0,1,0,1
196151,,2010-10-01,,AWD-Arena (Hannover),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,166,Hannover 96,https://media-4.api-sports.io/football/teams/166.png,False,186,FC St. Pauli,https://media-4.api-sports.io/football/teams/186.png,True,0,1,0,1,0,1
196155,,2010-10-02,,MAGE SOLAR Stadion (Freiburg im Breisgau),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,True,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,3,2,2,1,3,2
