,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
,,,,,,,,,,,,,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,1819,Crystal Palace,2018-12-30 Crystal Palace-Chelsea,2018-12-30,Matchweek 20,Sun,Home,L,0,1,Chelsea,439,393,43,10,0,3,14,20,3,2,0,1,332,3,10,12:00:00
ENG-Premier League,1819,Crystal Palace,2019-01-02 Wolves-Crystal Palace,2019-01-02,Matchweek 21,Wed,Away,W,2,0,Wolves,528,476,52,9,0,0,21,23,10,9,0,1,410,0,12,19:45:00
ENG-Premier League,1819,Crystal Palace,2019-01-12 Crystal Palace-Watford,2019-01-12,Matchweek 22,Sat,Home,L,1,2,Watford,461,404,54,13,0,3,24,24,7,3,4,0,343,3,13,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-01-19 Liverpool-Crystal Palace,2019-01-19,Matchweek 23,Sat,Away,L,3,4,Liverpool,331,289,39,7,0,6,10,11,3,3,0,0,227,3,8,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-01-30 Southampton-Crystal Palace,2019-01-30,Matchweek 24,Wed,Away,D,1,1,Southampton,417,357,60,13,0,1,17,28,8,4,1,3,296,0,15,19:45:00
ENG-Premier League,1819,Crystal Palace,2019-02-02 Crystal Palace-Fulham,2019-02-02,Matchweek 25,Sat,Home,W,2,0,Fulham,397,342,54,11,0,2,27,20,11,6,0,4,288,1,9,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-02-09 Crystal Palace-West Ham,2019-02-09,Matchweek 26,Sat,Home,D,1,1,West Ham,549,492,53,9,5,4,29,26,10,5,3,2,437,4,12,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-02-23 Leicester City-Crystal Palace,2019-02-23,Matchweek 27,Sat,Away,W,4,1,Leicester City,325,278,46,6,0,2,6,23,3,0,2,0,234,1,7,17:30:00
ENG-Premier League,1819,Crystal Palace,2019-02-27 Crystal Palace-Manchester Utd,2019-02-27,Matchweek 28,Wed,Home,L,1,3,Manchester Utd,425,373,50,8,0,3,22,22,5,0,0,4,337,2,5,20:00:00
ENG-Premier League,1819,Crystal Palace,2019-03-02 Burnley-Crystal Palace,2019-03-02,Matchweek 29,Sat,Away,W,3,1,Burnley,375,322,53,11,1,3,11,16,5,0,1,1,246,0,11,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-03-09 Crystal Palace-Brighton,2019-03-09,Matchweek 30,Sat,Home,L,1,2,Brighton,638,577,60,18,0,2,26,27,8,1,3,4,510,1,15,12:30:00
ENG-Premier League,1819,Crystal Palace,2019-03-30 Crystal Palace-Huddersfield,2019-03-30,Matchweek 32,Sat,Home,W,2,0,Huddersfield,477,422,49,9,2,5,12,27,5,0,1,4,359,6,7,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-04-03 Tottenham-Crystal Palace,2019-04-03,Matchweek 31,Wed,Away,L,0,2,Tottenham,394,355,35,8,0,4,5,11,2,0,2,0,295,4,11,19:45:00
ENG-Premier League,1819,Crystal Palace,2019-04-06 Newcastle Utd-Crystal Palace,2019-04-06,Matchweek 33,Sat,Away,W,1,0,Newcastle Utd,434,378,52,13,0,2,14,20,4,1,2,1,325,4,11,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-04-14 Crystal Palace-Manchester City,2019-04-14,Matchweek 34,Sun,Home,L,1,3,Manchester City,296,258,37,12,0,1,11,7,2,0,0,2,208,1,5,14:05:00
ENG-Premier League,1819,Crystal Palace,2019-04-21 Arsenal-Crystal Palace,2019-04-21,Matchweek 35,Sun,Away,W,3,2,Arsenal,277,228,47,16,0,1,10,15,3,1,2,0,185,2,6,16:00:00
ENG-Premier League,1819,Crystal Palace,2019-04-27 Crystal Palace-Everton,2019-04-27,Matchweek 36,Sat,Home,D,0,0,Everton,349,297,48,15,0,1,10,18,5,1,1,3,216,4,11,15:00:00
ENG-Premier League,1819,Crystal Palace,2019-05-04 Cardiff City-Crystal Palace,2019-05-04,Matchweek 37,Sat,Away,W,3,2,Cardiff City,486,433,51,14,1,3,12,21,5,2,0,2,364,2,10,17:30:00
ENG-Premier League,1819,Crystal Palace,2019-05-12 Crystal Palace-Bournemouth,2019-05-12,Matchweek 38,Sun,Home,W,5,3,Bournemouth,467,414,49,9,1,1,13,19,4,1,2,1,362,4,7,15:00:00
ENG-Premier League,1819,Everton,2018-08-11 Wolves-Everton,2018-08-11,Matchweek 1,Sat,Away,D,2,2,Wolves,448,397,48,10,0,5,15,19,6,5,1,0,326,3,12,17:30:00
ENG-Premier League,1819,Everton,2018-08-18 Everton-Southampton,2018-08-18,Matchweek 2,Sat,Home,W,2,1,Southampton,469,408,59,23,3,3,19,22,2,1,0,1,339,2,11,15:00:00
ENG-Premier League,1819,Everton,2018-08-25 Bournemouth-Everton,2018-08-25,Matchweek 3,Sat,Away,D,2,2,Bournemouth,434,379,55,16,1,11,15,24,2,1,1,0,334,0,9,15:00:00
ENG-Premier League,1819,Everton,2018-09-01 Everton-Huddersfield,2018-09-01,Matchweek 4,Sat,Home,D,1,1,Huddersfield,513,460,52,13,0,2,19,25,4,0,4,0,411,1,7,15:00:00
ENG-Premier League,1819,Everton,2018-09-16 Everton-West Ham,2018-09-16,Matchweek 5,Sun,Home,L,1,3,West Ham,524,465,56,9,1,4,22,30,4,1,3,0,397,3,9,16:00:00
ENG-Premier League,1819,Everton,2018-09-23 Arsenal-Everton,2018-09-23,Matchweek 6,Sun,Away,L,0,2,Arsenal,373,315,56,17,2,0,27,26,9,6,1,0,269,2,14,16:00:00
ENG-Premier League,1819,Everton,2018-09-29 Everton-Fulham,2018-09-29,Matchweek 7,Sat,Home,W,3,0,Fulham,453,393,54,10,0,3,30,26,12,7,4,0,349,6,11,15:00:00
ENG-Premier League,1819,Everton,2018-10-06 Leicester City-Everton,2018-10-06,Matchweek 8,Sat,Away,W,2,1,Leicester City,470,418,52,15,2,4,26,19,10,7,3,0,335,0,13,15:00:00
ENG-Premier League,1819,Everton,2018-10-21 Everton-Crystal Palace,2018-10-21,Matchweek 9,Sun,Home,W,2,0,Crystal Palace,561,510,50,16,1,3,29,18,10,0,10,0,451,1,13,16:00:00
ENG-Premier League,1819,Everton,2018-10-28 Manchester Utd-Everton,2018-10-28,Matchweek 10,Sun,Away,L,1,2,Manchester Utd,464,408,56,21,1,4,20,26,4,0,3,0,363,0,10,16:00:00
ENG-Premier League,1819,Everton,2018-11-03 Everton-Brighton,2018-11-03,Matchweek 11,Sat,Home,W,3,1,Brighton,555,496,57,19,1,2,34,24,6,6,0,0,434,2,13,15:00:00
ENG-Premier League,1819,Everton,2018-11-11 Chelsea-Everton,2018-11-11,Matchweek 12,Sun,Away,D,0,0,Chelsea,348,286,55,12,1,4,10,19,5,2,2,0,256,7,5,14:15:00
ENG-Premier League,1819,Everton,2018-11-24 Everton-Cardiff City,2018-11-24,Matchweek 13,Sat,Home,W,1,0,Cardiff City,575,522,53,13,2,2,26,27,7,6,1,0,450,0,19,15:00:00
ENG-Premier League,1819,Everton,2018-12-02 Liverpool-Everton,2018-12-02,Matchweek 14,Sun,Away,L,0,1,Liverpool,420,372,45,12,1,0,12,14,1,0,1,0,301,3,7,16:15:00
ENG-Premier League,1819,Everton,2018-12-05 Everton-Newcastle Utd,2018-12-05,Matchweek 15,Wed,Home,D,1,1,Newcastle Utd,737,664,73,19,1,5,52,35,14,6,8,0,589,0,15,19:45:00
ENG-Premier League,1819,Everton,2018-12-10 Everton-Watford,2018-12-10,Matchweek 16,Mon,Home,D,2,2,Watford,470,409,57,15,1,5,24,25,6,2,4,0,354,4,7,20:00:00
ENG-Premier League,1819,Everton,2018-12-15 Manchester City-Everton,2018-12-15,Matchweek 17,Sat,Away,L,1,3,Manchester City,375,332,41,10,0,6,15,16,2,2,0,0,284,2,4,12:30:00
ENG-Premier League,1819,Everton,2018-12-23 Everton-Tottenham,2018-12-23,Matchweek 18,Sun,Home,L,2,6,Tottenham,460,410,46,11,0,7,18,21,2,2,0,0,339,4,19,16:00:00
ENG-Premier League,1819,Everton,2018-12-26 Burnley-Everton,2018-12-26,Matchweek 19,Wed,Away,W,5,1,Burnley,461,408,51,11,1,3,19,21,7,3,3,0,325,2,9,15:00:00
ENG-Premier League,1819,Everton,2018-12-29 Brighton-Everton,2018-12-29,Matchweek 20,Sat,Away,L,0,1,Brighton,489,426,62,11,0,7,20,34,6,1,4,0,358,1,8,15:00:00
ENG-Premier League,1819,Everton,2019-01-01 Everton-Leicester City,2019-01-01,Matchweek 21,Tue,Home,L,0,1,Leicester City,596,543,52,8,2,3,30,31,6,1,5,0,428,1,22,12:30:00
ENG-Premier League,1819,Everton,2019-01-13 Everton-Bournemouth,2019-01-13,Matchweek 22,Sun,Home,W,2,0,Bournemouth,446,395,50,8,2,1,20,26,5,1,4,0,326,1,9,14:15:00
ENG-Premier League,1819,Everton,2019-01-19 Southampton-Everton,2019-01-19,Matchweek 23,Sat,Away,L,1,2,Southampton,537,467,68,14,1,6,21,36,6,0,4,0,386,2,14,15:00:00
ENG-Premier League,1819,Everton,2019-01-29 Huddersfield-Everton,2019-01-29,Matchweek 24,Tue,Away,W,1,0,Huddersfield,430,379,51,11,1,3,9,19,4,2,1,0,307,0,11,19:45:00
ENG-Premier League,1819,Everton,2019-02-02 Everton-Wolves,2019-02-02,Matchweek 25,Sat,Home,L,1,3,Wolves,582,528,52,14,1,8,17,25,3,1,2,0,458,2,11,15:00:00
ENG-Premier League,1819,Everton,2019-02-06 Everton-Manchester City,2019-02-06,Matchweek 27,Wed,Home,L,0,2,Manchester City,382,330,52,10,0,5,18,26,5,2,2,0,278,0,14,19:45:00
ENG-Premier League,1819,Everton,2019-02-09 Watford-Everton,2019-02-09,Matchweek 26,Sat,Away,L,0,1,Watford,470,412,52,20,1,0,15,22,2,1,1,0,338,6,10,15:00:00
ENG-Premier League,1819,Everton,2019-02-26 Cardiff City-Everton,2019-02-26,Matchweek 28,Tue,Away,W,3,0,Cardiff City,590,527,62,15,3,1,16,37,4,0,4,0,453,1,12,19:45:00
ENG-Premier League,1819,Everton,2019-03-03 Everton-Liverpool,2019-03-03,Matchweek 29,Sun,Home,D,0,0,Liverpool,404,342,60,14,1,1,20,33,3,3,0,0,254,2,3,16:15:00
ENG-Premier League,1819,Everton,2019-03-09 Newcastle Utd-Everton,2019-03-09,Matchweek 30,Sat,Away,L,2,3,Newcastle Utd,506,436,70,15,2,3,20,40,2,1,0,1,370,0,15,15:00:00
ENG-Premier League,1819,Everton,2019-03-17 Everton-Chelsea,2019-03-17,Matchweek 31,Sun,Home,W,2,0,Chelsea,357,308,48,11,2,3,13,25,3,0,3,0,257,1,8,16:30:00
ENG-Premier League,1819,Everton,2019-03-30 West Ham-Everton,2019-03-30,Matchweek 32,Sat,Away,W,2,0,West Ham,484,433,48,9,0,2,21,25,9,0,9,0,370,3,10,17:30:00
ENG-Premier League,1819,Everton,2019-04-07 Everton-Arsenal,2019-04-07,Matchweek 33,Sun,Home,W,1,0,Arsenal,425,377,45,11,1,4,21,17,9,1,6,0,321,3,10,14:05:00
ENG-Premier League,1819,Everton,2019-04-13 Fulham-Everton,2019-04-13,Matchweek 34,Sat,Away,L,0,2,Fulham,554,500,53,9,4,5,21,32,3,0,3,0,412,1,11,15:00:00
ENG-Premier League,1819,Everton,2019-04-21 Everton-Manchester Utd,2019-04-21,Matchweek 35,Sun,Home,W,4,0,Manchester Utd,436,386,49,8,2,1,26,24,10,2,7,0,330,1,11,13:30:00
ENG-Premier League,1819,Everton,2019-04-27 Crystal Palace-Everton,2019-04-27,Matchweek 36,Sat,Away,D,0,0,Crystal Palace,602,550,52,13,0,5,33,22,10,3,7,0,460,0,19,15:00:00
ENG-Premier League,1819,Everton,2019-05-03 Everton-Burnley,2019-05-03,Matchweek 37,Fri,Home,W,2,0,Burnley,599,551,47,11,2,4,23,19,8,1,3,1,484,1,5,20:00:00
ENG-Premier League,1819,Everton,2019-05-12 Tottenham-Everton,2019-05-12,Matchweek 38,Sun,Away,D,2,2,Tottenham,478,434,43,11,0,5,18,17,4,2,0,1,382,1,6,15:00:00
ENG-Premier League,1819,Fulham,2018-08-11 Fulham-Crystal Palace,2018-08-11,Matchweek 1,Sat,Home,L,0,2,Crystal Palace,730,687,41,12,3,9,32,16,5,1,4,0,622,2,6,15:00:00
ENG-Premier League,1819,Fulham,2018-08-18 Tottenham-Fulham,2018-08-18,Matchweek 2,Sat,Away,L,1,3,Tottenham,462,422,37,10,2,8,7,12,2,1,0,0,374,3,3,15:00:00
ENG-Premier League,1819,Fulham,2018-08-26 Fulham-Burnley,2018-08-26,Matchweek 3,Sun,Home,W,4,2,Burnley,610,560,49,13,0,5,16,18,6,2,0,0,511,1,7,16:00:00
ENG-Premier League,1819,Fulham,2018-09-01 Brighton-Fulham,2018-09-01,Matchweek 4,Sat,Away,D,2,2,Brighton,590,539,47,13,1,7,10,21,1,1,0,0,489,4,10,15:00:00
ENG-Premier League,1819,Fulham,2018-09-15 Manchester City-Fulham,2018-09-15,Matchweek 5,Sat,Away,L,0,3,Manchester City,432,385,45,11,0,6,11,15,4,1,1,1,339,2,9,15:00:00
ENG-Premier League,1819,Fulham,2018-09-22 Fulham-Watford,2018-09-22,Matchweek 6,Sat,Home,D,1,1,Watford,580,523,52,15,1,4,26,18,8,6,1,1,426,5,10,12:30:00
ENG-Premier League,1819,Fulham,2018-09-29 Everton-Fulham,2018-09-29,Matchweek 7,Sat,Away,L,0,3,Everton,427,369,58,19,0,4,8,28,1,1,0,0,338,0,6,15:00:00
ENG-Premier League,1819,Fulham,2018-10-07 Fulham-Arsenal,2018-10-07,Matchweek 8,Sun,Home,L,1,5,Arsenal,513,464,45,13,3,6,17,12,4,1,0,1,404,4,11,12:00:00
ENG-Premier League,1819,Fulham,2018-10-20 Cardiff City-Fulham,2018-10-20,Matchweek 9,Sat,Away,L,2,4,Cardiff City,510,458,52,13,0,6,9,17,4,1,2,0,390,0,8,15:00:00
ENG-Premier League,1819,Fulham,2018-10-27 Fulham-Bournemouth,2018-10-27,Matchweek 10,Sat,Home,L,0,3,Bournemouth,584,544,39,4,1,2,16,15,5,3,1,0,474,1,11,15:00:00
ENG-Premier League,1819,Fulham,2018-11-05 Huddersfield-Fulham,2018-11-05,Matchweek 11,Mon,Away,L,0,1,Huddersfield,553,472,75,13,0,2,7,44,4,0,4,0,394,6,22,20:00:00
ENG-Premier League,1819,Fulham,2018-11-11 Liverpool-Fulham,2018-11-11,Matchweek 12,Sun,Away,L,0,2,Liverpool,313,248,60,12,0,5,11,30,3,1,1,0,213,5,8,12:00:00
ENG-Premier League,1819,Fulham,2018-11-24 Fulham-Southampton,2018-11-24,Matchweek 13,Sat,Home,W,3,2,Southampton,407,359,44,7,1,4,11,22,2,2,0,0,284,4,4,15:00:00
ENG-Premier League,1819,Fulham,2018-12-02 Chelsea-Fulham,2018-12-02,Matchweek 14,Sun,Away,L,0,2,Chelsea,410,360,49,8,0,8,18,27,6,4,1,0,295,1,8,12:00:00
ENG-Premier League,1819,Fulham,2018-12-05 Fulham-Leicester City,2018-12-05,Matchweek 15,Wed,Home,D,1,1,Leicester City,374,314,58,7,1,1,24,31,10,0,9,0,238,2,10,19:45:00
ENG-Premier League,1819,Fulham,2018-12-08 Manchester Utd-Fulham,2018-12-08,Matchweek 16,Sat,Away,L,1,4,Manchester Utd,410,360,47,13,0,0,14,16,3,0,1,1,299,3,7,15:00:00
ENG-Premier League,1819,Fulham,2018-12-15 Fulham-West Ham,2018-12-15,Matchweek 17,Sat,Home,L,0,2,West Ham,557,497,54,12,2,3,26,26,6,4,2,0,427,6,11,17:30:00
ENG-Premier League,1819,Fulham,2018-12-22 Newcastle Utd-Fulham,2018-12-22,Matchweek 18,Sat,Away,D,0,0,Newcastle Utd,496,449,43,10,0,2,6,21,0,0,0,0,378,4,10,15:00:00
ENG-Premier League,1819,Fulham,2018-12-26 Fulham-Wolves,2018-12-26,Matchweek 19,Wed,Home,D,1,1,Wolves,325,271,54,8,0,2,12,24,2,0,0,0,223,0,4,12:30:00
ENG-Premier League,1819,Fulham,2018-12-29 Fulham-Huddersfield,2018-12-29,Matchweek 20,Sat,Home,W,1,0,Huddersfield,450,401,46,11,0,1,22,23,4,0,4,0,324,3,8,15:00:00
ENG-Premier League,1819,Fulham,2019-01-01 Arsenal-Fulham,2019-01-01,Matchweek 21,Tue,Away,L,1,4,Arsenal,400,360,36,9,1,2,14,11,3,0,2,0,289,4,10,15:00:00
ENG-Premier League,1819,Fulham,2019-01-12 Burnley-Fulham,2019-01-12,Matchweek 22,Sat,Away,L,1,2,Burnley,624,574,50,7,1,2,33,23,6,2,1,0,479,0,9,15:00:00
ENG-Premier League,1819,Fulham,2019-01-20 Fulham-Tottenham,2019-01-20,Matchweek 23,Sun,Home,L,1,2,Tottenham,289,233,49,9,0,0,17,19,7,2,4,1,189,7,11,16:00:00
ENG-Premier League,1819,Fulham,2019-01-29 Fulham-Brighton,2019-01-29,Matchweek 24,Tue,Home,W,4,2,Brighton,681,636,44,6,1,4,33,21,10,2,4,1,560,1,14,19:45:00
ENG-Premier League,1819,Fulham,2019-02-02 Crystal Palace-Fulham,2019-02-02,Matchweek 25,Sat,Away,L,0,2,Crystal Palace,649,607,41,10,0,8,21,16,1,0,1,0,543,1,13,15:00:00
ENG-Premier League,1819,Fulham,2019-02-09 Fulham-Manchester Utd,2019-02-09,Matchweek 26,Sat,Home,L,0,3,Manchester Utd,550,502,46,12,1,8,22,18,5,1,2,0,417,2,15,12:30:00
ENG-Premier League,1819,Fulham,2019-02-22 West Ham-Fulham,2019-02-22,Matchweek 27,Fri,Away,L,1,3,West Ham,496,453,40,14,1,2,8,12,0,0,0,0,399,3,7,19:45:00
ENG-Premier League,1819,Fulham,2019-02-27 Southampton-Fulham,2019-02-27,Matchweek 28,Wed,Away,L,0,2,Southampton,606,545,59,17,1,1,11,24,4,0,2,0,476,2,17,19:45:00
ENG-Premier League,1819,Fulham,2019-03-03 Fulham-Chelsea,2019-03-03,Matchweek 29,Sun,Home,L,1,2,Chelsea,421,375,44,10,2,3,16,18,5,1,2,0,332,2,11,14:05:00
ENG-Premier League,1819,Fulham,2019-03-09 Leicester City-Fulham,2019-03-09,Matchweek 30,Sat,Away,L,1,3,Leicester City,505,450,54,10,0,9,14,23,5,4,1,0,402,1,8,15:00:00
ENG-Premier League,1819,Fulham,2019-03-17 Fulham-Liverpool,2019-03-17,Matchweek 31,Sun,Home,L,1,2,Liverpool,395,344,47,7,1,3,5,18,1,0,0,0,290,4,5,14:15:00
ENG-Premier League,1819,Fulham,2019-03-30 Fulham-Manchester City,2019-03-30,Matchweek 32,Sat,Home,L,0,2,Manchester City,390,346,40,11,0,2,8,15,0,0,0,0,303,4,4,12:30:00
ENG-Premier League,1819,Fulham,2019-04-02 Watford-Fulham,2019-04-02,Matchweek 33,Tue,Away,L,1,4,Watford,576,534,42,13,3,5,22,18,4,4,0,0,487,0,8,19:45:00
ENG-Premier League,1819,Fulham,2019-04-13 Fulham-Everton,2019-04-13,Matchweek 34,Sat,Home,W,2,0,Everton,379,329,49,11,1,3,12,22,7,3,1,1,266,1,5,15:00:00
ENG-Premier League,1819,Fulham,2019-04-20 Bournemouth-Fulham,2019-04-20,Matchweek 35,Sat,Away,W,1,0,Bournemouth,502,449,53,11,2,2,17,23,7,5,0,0,407,0,9,15:00:00
ENG-Premier League,1819,Fulham,2019-04-27 Fulham-Cardiff City,2019-04-27,Matchweek 36,Sat,Home,W,1,0,Cardiff City,667,617,49,11,0,2,18,20,10,4,5,0,568,1,7,15:00:00
ENG-Premier League,1819,Fulham,2019-05-04 Wolves-Fulham,2019-05-04,Matchweek 37,Sat,Away,L,0,1,Wolves,628,589,39,11,1,1,9,17,1,0,1,0,536,0,6,15:00:00
ENG-Premier League,1819,Fulham,2019-05-12 Fulham-Newcastle Utd,2019-05-12,Matchweek 38,Sun,Home,L,0,4,Newcastle Utd,812,771,40,9,2,3,28,15,5,0,5,0,711,1,7,15:00:00
ENG-Premier League,1819,Huddersfield,2018-08-11 Huddersfield-Chelsea,2018-08-11,Matchweek 1,Sat,Home,L,0,3,Chelsea,422,377,43,9,1,7,23,23,2,1,1,0,307,2,6,15:00:00
ENG-Premier League,1819,Huddersfield,2018-08-19 Manchester City-Huddersfield,2018-08-19,Matchweek 2,Sun,Away,L,1,6,Manchester City,249,205,43,10,0,3,12,11,3,2,1,0,156,1,14,13:30:00
ENG-Premier League,1819,Huddersfield,2018-08-25 Huddersfield-Cardiff City,2018-08-25,Matchweek 3,Sat,Home,D,0,0,Cardiff City,451,397,53,11,0,2,26,23,7,2,4,0,321,1,6,15:00:00
ENG-Premier League,1819,Huddersfield,2018-09-01 Everton-Huddersfield,2018-09-01,Matchweek 4,Sat,Away,D,1,1,Everton,388,328,60,14,0,2,20,30,3,3,0,0,272,0,12,15:00:00
ENG-Premier League,1819,Huddersfield,2018-09-15 Huddersfield-Crystal Palace,2018-09-15,Matchweek 5,Sat,Home,L,0,1,Crystal Palace,559,495,59,18,0,6,30,27,5,2,2,0,447,5,6,15:00:00
ENG-Premier League,1819,Huddersfield,2018-09-22 Leicester City-Huddersfield,2018-09-22,Matchweek 6,Sat,Away,L,1,3,Leicester City,399,347,52,11,1,3,14,27,1,0,1,0,280,0,16,15:00:00
ENG-Premier League,1819,Huddersfield,2018-09-29 Huddersfield-Tottenham,2018-09-29,Matchweek 7,Sat,Home,L,0,2,Tottenham,475,416,58,15,0,5,20,30,3,3,0,0,332,1,13,15:00:00
ENG-Premier League,1819,Huddersfield,2018-10-06 Burnley-Huddersfield,2018-10-06,Matchweek 8,Sat,Away,D,1,1,Burnley,655,600,55,12,0,2,37,31,10,7,1,1,504,0,15,15:00:00
ENG-Premier League,1819,Huddersfield,2018-10-20 Huddersfield-Liverpool,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Liverpool,581,534,44,7,1,8,27,27,2,1,1,0,445,3,11,17:30:00
ENG-Premier League,1819,Huddersfield,2018-10-27 Watford-Huddersfield,2018-10-27,Matchweek 10,Sat,Away,L,0,3,Watford,543,489,51,12,2,5,13,27,3,3,0,0,425,3,10,15:00:00
ENG-Premier League,1819,Huddersfield,2018-11-05 Huddersfield-Fulham,2018-11-05,Matchweek 11,Mon,Home,W,1,0,Fulham,440,384,53,14,0,2,26,24,5,0,4,0,282,3,16,20:00:00
ENG-Premier League,1819,Huddersfield,2018-11-10 Huddersfield-West Ham,2018-11-10,Matchweek 12,Sat,Home,D,1,1,West Ham,396,344,45,10,3,2,16,17,5,0,5,0,274,7,11,15:00:00
ENG-Premier League,1819,Huddersfield,2018-11-25 Wolves-Huddersfield,2018-11-25,Matchweek 13,Sun,Away,W,2,0,Wolves,589,548,40,9,0,2,19,20,5,1,1,0,456,1,14,16:00:00
ENG-Premier League,1819,Huddersfield,2018-12-01 Huddersfield-Brighton,2018-12-01,Matchweek 14,Sat,Home,L,1,2,Brighton,305,248,56,15,0,2,12,26,2,0,2,0,198,1,3,15:00:00
ENG-Premier League,1819,Huddersfield,2018-12-04 Bournemouth-Huddersfield,2018-12-04,Matchweek 15,Tue,Away,L,1,2,Bournemouth,685,622,63,16,0,3,45,31,8,2,4,2,542,0,11,19:45:00
ENG-Premier League,1819,Huddersfield,2018-12-08 Arsenal-Huddersfield,2018-12-08,Matchweek 16,Sat,Away,L,0,1,Arsenal,352,307,45,15,0,2,11,17,1,0,1,0,238,0,9,15:00:00
ENG-Premier League,1819,Huddersfield,2018-12-15 Huddersfield-Newcastle Utd,2018-12-15,Matchweek 17,Sat,Home,L,0,1,Newcastle Utd,703,642,59,13,0,15,41,31,10,5,3,1,546,2,10,15:00:00
ENG-Premier League,1819,Huddersfield,2018-12-22 Huddersfield-Southampton,2018-12-22,Matchweek 18,Sat,Home,L,1,3,Southampton,585,529,53,10,1,4,31,24,8,5,2,0,425,3,9,15:00:00
ENG-Premier League,1819,Huddersfield,2018-12-26 Manchester Utd-Huddersfield,2018-12-26,Matchweek 19,Wed,Away,L,1,3,Manchester Utd,381,337,40,10,0,6,15,20,3,2,0,0,272,4,10,15:00:00
ENG-Premier League,1819,Huddersfield,2018-12-29 Fulham-Huddersfield,2018-12-29,Matchweek 20,Sat,Away,L,0,1,Fulham,579,524,53,14,0,4,17,27,3,3,0,0,445,2,9,15:00:00
ENG-Premier League,1819,Huddersfield,2019-01-02 Huddersfield-Burnley,2019-01-02,Matchweek 21,Wed,Home,L,1,2,Burnley,406,353,53,10,0,3,18,27,5,2,1,1,256,0,9,19:45:00
ENG-Premier League,1819,Huddersfield,2019-01-12 Cardiff City-Huddersfield,2019-01-12,Matchweek 22,Sat,Away,D,0,0,Cardiff City,482,426,53,15,0,4,23,24,10,2,0,6,331,3,13,15:00:00
ENG-Premier League,1819,Huddersfield,2019-01-20 Huddersfield-Manchester City,2019-01-20,Matchweek 23,Sun,Home,L,0,3,Manchester City,385,335,48,11,1,1,14,23,1,1,0,0,269,2,5,13:30:00
ENG-Premier League,1819,Huddersfield,2019-01-29 Huddersfield-Everton,2019-01-29,Matchweek 24,Tue,Home,L,0,1,Everton,601,557,44,9,2,3,26,25,3,2,0,0,467,0,15,19:45:00
ENG-Premier League,1819,Huddersfield,2019-02-02 Chelsea-Huddersfield,2019-02-02,Matchweek 25,Sat,Away,L,0,5,Chelsea,427,381,45,10,0,3,11,16,2,2,0,0,339,1,11,15:00:00
ENG-Premier League,1819,Huddersfield,2019-02-09 Huddersfield-Arsenal,2019-02-09,Matchweek 26,Sat,Home,L,1,2,Arsenal,543,480,61,13,0,3,25,33,5,3,2,0,414,2,14,15:00:00
ENG-Premier League,1819,Huddersfield,2019-02-23 Newcastle Utd-Huddersfield,2019-02-23,Matchweek 27,Sat,Away,L,0,2,Newcastle Utd,525,473,52,11,1,2,6,30,0,0,0,0,414,0,13,15:00:00
ENG-Premier League,1819,Huddersfield,2019-02-26 Huddersfield-Wolves,2019-02-26,Matchweek 28,Tue,Home,W,1,0,Wolves,501,449,52,14,0,2,22,29,3,3,0,0,377,0,10,19:45:00
ENG-Premier League,1819,Huddersfield,2019-03-02 Brighton-Huddersfield,2019-03-02,Matchweek 29,Sat,Away,L,0,1,Brighton,445,404,41,14,1,5,15,15,3,1,2,0,332,0,7,15:00:00
ENG-Premier League,1819,Huddersfield,2019-03-09 Huddersfield-Bournemouth,2019-03-09,Matchweek 30,Sat,Home,L,0,2,Bournemouth,533,477,55,8,1,4,31,34,6,5,1,0,402,1,19,15:00:00
ENG-Premier League,1819,Huddersfield,2019-03-16 West Ham-Huddersfield,2019-03-16,Matchweek 31,Sat,Away,L,3,4,West Ham,365,322,42,8,1,1,18,15,8,2,6,0,255,1,14,15:00:00
ENG-Premier League,1819,Huddersfield,2019-03-30 Crystal Palace-Huddersfield,2019-03-30,Matchweek 32,Sat,Away,L,0,2,Crystal Palace,497,436,58,16,2,3,21,22,5,2,3,0,366,3,10,15:00:00
ENG-Premier League,1819,Huddersfield,2019-04-06 Huddersfield-Leicester City,2019-04-06,Matchweek 33,Sat,Home,L,1,4,Leicester City,417,359,56,13,1,1,21,22,8,4,3,0,309,2,12,15:00:00
ENG-Premier League,1819,Huddersfield,2019-04-13 Tottenham-Huddersfield,2019-04-13,Matchweek 34,Sat,Away,L,0,4,Tottenham,344,298,46,10,2,2,17,21,2,1,1,0,244,0,13,12:30:00
